ID,Flags,ModelName,SizeClass,ModelScale,BloodID,FootprintTextureID,FootprintTextureLength,FootprintTextureWidth,FootprintParticleScale,FoleyMaterialID,FootstepShakeSize,DeathThudShakeSize,SoundID,CollisionWidth,CollisionHeight,MountHeight,GeoBoxMinX,GeoBoxMinY,GeoBoxMinZ,GeoBoxMaxX,GeoBoxMaxY,GeoBoxMaxZ,WorldEffectScale,AttachedEffectScale,MissileCollisionRadius,MissileCollisionPush,MissileCollisionRaise
502771,0,world\expansion08\doodads\vampire\9vm_vampire_rubblerocks02.m2,1,1,20,-1,18,12,1,0,0,0,0,2.5521,1.5493,0,-1.2671,-0.806,-0.4422,1.2045,1.1204,1.0765,1,1,0,0,0
502772,0,world\expansion08\doodads\vampire\9vm_vampire_rubblerocks03.m2,1,1,20,-1,18,12,1,0,0,0,0,2.499,1.4753,0,-1.0535,-1.2561,-0.5146,1.3563,1.1085,0.91,1,1,0,0,0
502773,0,creature\wendigo2\wendigo2.m2,1,1,1,-1,50,30,1,0,0,0,144,0.6111,2.0313,0,-1.2845,-1.8137,-0.0569,1.4181,1.863,4.2928,1,0.8,0,0,0
502774,0,WORLD\EXPANSION03\DOODADS\GENERIC\CLICKABLE_BOX.M2,1,1,1,-1,18,12,1,0,0,0,0,0.611,1.8,0,-1,-1,-1,1,1,1,1,1,0,0,0
502775,0,WORLD\EXPANSION03\DOODADS\FIRELANDS\FL_THERMAL_AIR.M2,1,1,1,-1,18,12,1,0,0,0,0,0.611,1.8,0,-1,-1,-1,1,1,1,1,1,0,0,0
502776,0,CREATURE\LAVAWORM\LAVAWORM_03.M2,1,1,1,-1,18,12,1,0,0,0,0,0.611,1.8,0,-1,-1,-1,1,1,1,1,1,0,0,0
502777,0,CREATURE\FIREHAWK\FIREHAWK.M2,1,1,1,-1,18,12,1,0,0,0,0,0.611,1.8,0,-1,-1,-1,1,1,1,1,1,0,0,0
502778,0,Creature\encrypted08\encrypted08.m2,0,1,4,4,18,12,1,0,1,10,6429,0.61111,2.03128,3.0227,-7.63466,-2.3405,-0.34628,3.54692,2.29932,3.61948,1,1,0,0,0
502779,0,Creature\encrypted09\encrypted09.m2,0,1,1,4,18,12,1,0,1,10,6428,0.61111,2.03128,1.33733,-2.46785,-0.48338,-0.03456,1.81338,0.44429,1.8959,1,1,0,0,0
502780,0,Creature\encrypted16\encrypted16.m2,0,1,19,4,18,12,1,0,1,10,6802,0.61111,2.03128,3.15304,-7.79019,-6.16651,-4.44444,4.44444,3.73557,4.44444,1,1,0,0,0
502781,0,Creature\encrypted21\encrypted21.m2,0,1,11,4,18,12,1,0,1,10,6631,0.61111,2.03128,1.7446,-2.41893,-1.36868,-0.12715,2.46888,1.09894,2.5694,1,1,0,0,0
502782,0,Creature\encrypted22\encrypted22.m2,0,1,11,4,18,12,1,0,1,10,6630,0.61111,2.03128,1.48696,-4.56462,-1.66341,-0.17276,1.67791,1.13868,2.06206,1,1,0,0,0
502785,0,Creature\ridinghorse\ridinghorsespectral.m2,0,1,1,4,18,12,1,0,1,10,1834,0.61111,2.03128,1.96644,-1.40407,-0.44432,-0.06014,2.00462,0.44139,2.69716,1,1,0,0,0
502786,0,Creature\saber3mount\saber3mount.m2,0,1,1,4,18,12,1,0,1,10,6415,0.61111,2.03128,1.35925,-2.64528,-0.80764,-0.01552,1.10436,0.54013,1.53035,1,1,0,0,0
502791,0,Creature\encrypted18\encrypted18.m2,0,1,1,4,18,12,1,0,1,10,2094,0.61111,2.03128,0.3872,-0.65499,-0.67752,-0.02016,0.51852,0.7083,1.21599,1,1,0,0,0
502792,0,Creature\encrypted19\encrypted19.m2,0,1,1,4,18,12,1,0,1,10,2094,0.61111,2.03128,0.3872,-5.46486,-5.312,-5.40142,5.64626,5.79911,5.70969,1,1,0,0,0
502793,0,Creature\greaterslime\greaterslime_brown.m2,0,1,3,4,18,12,1,0,1,10,6354,0.61111,2.03128,0,-4.54477,-1.83442,-0.17438,1.63435,1.84352,1.38593,1,1,0,0,0
502794,0,Creature\greaterslime\greaterslime_corruptedface.m2,0,1,3,4,18,12,1,0,1,10,3114,0.61111,2.03128,0,-4.54477,-1.83442,-0.17438,1.63435,1.84352,1.38593,1,1,0,0,0
502795,0,Creature\greaterslime\greaterslime_watersha.m2,0,1,8,4,18,12,1,0,1,10,4508,0.61111,2.03128,0,-4.54477,-1.81981,-0.17438,1.63435,1.84352,1.38593,1,1,0,0,0
502796,0,Creature\greaterslime\greaterslimedeathwing.m2,0,1,1,4,18,12,1,0,1,10,7865,0.61111,2.03128,0,-5.39569,-2.0415,-0.17438,2.60674,2.02108,1.98236,1,1,0,0,0
502797,0,Creature\lanternpet\lunarnewyearlantern_alliance_hanging_pet.m2,0,1,3,4,18,12,1,0,1,10,0,0.61111,2.03128,0,-0.29776,-0.62122,1.06807,0.96482,0.67328,2.44452,1,1,0,0,0
502798,0,Creature\lanternpet\lunarnewyearlantern_horde_hanging_pet.m2,0,1,3,4,18,12,1,0,1,10,0,0.61111,2.03128,0,-0.28603,-0.72982,1.05117,1.02437,0.71372,2.46242,1,1,0,0,0
502799,0,Creature\lasherorchid2\lasherorchid2.m2,0,1,2,4,18,12,1,0,1,10,2240,0.61111,2.03128,0,-1.725,-1.81455,-0.08658,1.71011,1.96902,3.02039,1,1,0,0,0
502800,0,Creature\manafiend2\manafiend_void_pet.m2,0,1,7,4,18,12,1,0,1,10,1788,0.61111,2.03128,0,-0.94279,-1.8412,0.08182,1.08592,1.84051,3.44551,1,1,0,0,0
502802,0,Creature\murloc\diablobabymurloc.m2,0,1,1,4,18,12,1,0,1,10,2094,0.61111,2.03128,0.3872,-0.69014,-0.57702,-0.02332,0.5288,0.5267,1.18591,1,1,0,0,0
502803,0,Creature\murloc\murloccrusader.m2,0,1,1,4,18,12,1,0,1,10,2981,0.61111,2.03128,0.3872,-0.71147,-0.77805,-0.01164,0.86811,0.67616,1.21074,1,1,0,0,0
502900,12288,SPELLS\RSHOULDER_ROBE_PLAGUE_A_01_SPELL.M2,0,1.0,3,4,1099956224,1094713344,1.0,0,0,0,2990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
502901,4096,CREATURE\RIDINGWYVERNARMORED\WYVERN_ARMORED_VEHICLE.M2,1,1.0,1,5,1099956224,1094713344,1.0,0,0,0,2995,0.6112,2.031,1.193891,-4.640995,-1.618196,-0.324001,1.732878,1.038783,2.116598,0.6,1.0,0.0,0.0,0.0
502902,12288,WORLD\GENERIC\GOBLIN\PASSIVEDOODADS\LOSTISLES\GOBLIN_CRATE_05.M2,0,1.0,3,4,1099956224,1094713344,1.0,0,0,0,3018,1.1896,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
502903,12288,WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\MAGICALIMPLEMENTS\NEMAGICIMPLEMENT10.M2,1,1.0,3,4,1099956224,1094713344,1.0,0,0,0,3039,0.7317,1.246488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
502904,12288,WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\MAGICALIMPLEMENTS\NEMAGICIMPLEMENT06.M2,0,1.0,3,4,1099956224,1094713344,1.0,0,0,0,3041,1.0891,1.668241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
502905,12288,WORLD\GENERIC\GNOME\PASSIVE DOODADS\HAZARDLIGHTS\GNOMEHAZARDLIGHTRED_02.M2,0,1.0,3,4,1099956224,1094713344,1.0,0,0,0,3046,0.368,0.3922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
502906,12291,WORLD\GENERIC\GOBLIN\PASSIVEDOODADS\KEZAN\TARGETDUMMY\GOBLIN_KEZAN_TARGET_DUMMY_01.M2,1,1.0,3,4,1099956224,1094713344,1.0,0,0,0,188,0.6112,2.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
502907,12288,WORLD\GENERIC\GOBLIN\PASSIVEDOODADS\KEZAN\TENTS\GOBLIN_KEZAN_TELEGRAPHPOLE_01.M2,0,1.0,3,4,1099956224,1094713344,1.0,0,0,0,3050,1.3515,8.63698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
502908,12291,CREATURE\HORDECARAVAN\HORDECARAVANVEHICLE.M2,1,1.0,3,4,1099956224,1094713344,1.0,0,0,0,0,0.611112,2.03128,4.975115,-7.767175,-4.37383,-0.106404,8.557761,4.372012,10.827453,1.0,1.0,0.0,0.0,0.0
502909,12291,CREATURE\HORDECARAVAN\HORDECARAVANVEHICLE_CARRIAGE.M2,1,1.0,3,4,1099956224,1094713344,1.0,0,0,0,0,0.6112,2.031,3.51283,-7.767014,-4.752228,-0.106196,1.537745,4.752228,10.827452,1.0,1.0,0.0,0.0,0.0
502910,12291,CREATURE\HORDECARAVAN\HORDECARAVANVEHICLE_HARNESS.M2,1,1.0,3,4,1099956224,1094713344,1.0,0,0,0,0,0.6112,2.031,0.0,-1.873933,-3.267139,0.023901,9.136487,3.224567,6.491185,1.0,1.0,0.0,0.0,0.0
502911,12323,WORLD\GENERIC\GOBLIN\PASSIVEDOODADS\GOBLIN_TRADESKILLTRAINER\GOBLIN_TRADESKILLTRAINER.M2,1,1.0,3,4,1099956224,1094713344,1.0,0,0,0,2537,2.3611,3.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
502912,12288,WORLD\KALIMDOR\AZSHARA\PASSIVEDOODADS\TREES\AZSHARAFALLINGTREE01.M2,0,1.0,3,4,1099956224,1094713344,1.0,0,0,0,3049,0.6112,2.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"3394","12288","WORLD\GENERIC\ORC\PASSIVE DOODADS\BARRELSANDCRATES\ORCCRATE09.mdx","0","1","3","4","18","12","1","0","0","0","0","1.7951","1.71","0","0","0","0","0","0","0","1","1","0","0","0"
"3739","12288","WORLD\KALIMDOR\HYJAL\BOULDERS\HYJAL_BOULDERA01.mdx","0","1","3","4","18","12","1","0","0","0","0","11.865","8.9569","0","0","0","0","0","0","0","1","1","0","0","0"
"502913","0","Creature\mothfluffymount\mothfluffymount.m2","0","1","20","4","18","12","1","0","1","10","10551","0.61111","2.03128","1.37187","-3.60136","-5.47756","-2.66878","7.50976","5.63355","8.44233","1","1","0","0","0"
"502914","0","Creature\rabbitmountvoid\rabbitmountvoid.m2","0","1","7","4","18","12","1","0","1","10","10526","0.61111","2.03128","0","-0.95464","-0.50102","-0.07152","0.76612","0.42722","1.78952","1","1","0","0","0"
"502915","0","Creature\shaowlmount\shaowlmount.m2","0","1","20","4","18","12","1","0","1","10","10408","0.61111","2.03128","1.53234","-5.71221","-1.82504","-0.29673","1.67912","1.82724","3.09665","1","1","0","0","0"
"502916","0","Creature\shawolfmount\shawolfmount.m2","0","1","1","4","18","12","1","0","1","10","10414","0.61111","2.03128","1.56923","-2.51201","-0.53069","-0.0264","1.92985","0.54261","2.68341","1","1","0","0","0"
"502917","0","Creature\springpandamount\springpandamount.m2","0","1","20","4","18","12","1","0","1","10","10541","0.61111","2.03128","2.32347","-2.945","-1.53896","-0.40672","1.99086","1.71393","3.52802","1","1","0","0","0"
"502920","0","Creature\babymurlocxalatath\babymurlocxalatath.m2","0","1","20","4","18","12","1","0","1","10","10577","0.61111","2.03128","0.3872","-0.71684","-0.67356","-0.10067","0.52742","0.6336","1.31599","1","1","0","0","0"
"502921","0","Creature\batpetrevendreth2\batpetrevendreth2.m2","0","1","2","4","18","12","1","0","1","10","6964","0.61111","2.03128","1.40376","-2.0073","-4.47487","0.82997","2.91607","4.50439","7.11854","1","1","0","0","0"
"502922","0","Creature\mothpet2\mothpet2.m2","0","1","4","4","18","12","1","0","1","10","10549","0.61111","2.03128","0.55481","-1.57857","-1.95805","0.11395","0.77482","1.94948","2.63143","1","1","0","0","0"
"502923","0","Creature\shabeakypet\shabeakypet.m2","0","1","3","4","18","12","1","0","1","10","10423","0.61111","2.03128","1.65659","-3.66521","-3.22393","4.25571","2.64238","3.33602","10.35137","1","1","0","0","0"
"502930","0","Creature\giantbeastmount\giantbeastmount.m2","0","1","3","4","18","12","1","0","1","10","6835","0.61111","2.03128","2.90339","-5.3785","-1.41593","-0.0003","3.6131","1.29524","3.52039","1","1","0","0","0"
"502931","0","Creature\giantbeastmount2\giantbeastmount2.m2","0","1","3","4","18","12","1","0","1","10","6835","0.61111","2.03128","2.90339","-5.3785","-1.41593","-0.0003","3.6131","1.29524","3.99085","1","1","0","0","0"
"502935","0","Creature\gnomeskeleton\gnomeskeleton.m2","0","1","3","4","18","12","1","0","1","10","131","0.61111","2.03128","0","-0.25544","-0.42154","0.00044","0.17128","0.42597","1.1329","1","1","0","0","0"
"503734","0","Creature\dreambear\dreambear.m2","0","1","0","0","0","0","1","0","0","0","0","0.61111","2.03128","0","-1.88291","-0.97754","-0.00033","1.6971","0.97972","2.26691","1","1","0","0","0"
"503736","0","Creature\furbolg2\furbolg2.m2","0","1","0","0","0","0","1","0","0","0","0","0.61111","2.03128","0","-0.92609","-1.68589","-0.1052","1.59092","1.60765","3.62751","1","1","0","0","0"
"503738","0","Creature\furbolgprimal\furbolgprimal.m2","0","1","0","0","0","0","1","0","0","0","0","0.61111","2.03128","0","-0.87012","-1.95215","-0.07853","1.54779","1.9285","3.32459","1","1","0","0","0"
"503742","0","Creature\satyr3nightmare\satyr3nightmare.m2","0","1","0","0","0","0","1","0","0","0","0","0.61111","2.03128","0","-2.23618","-0.98357","-0.1477","0.71181","1.1525","2.61711","1","1","0","0","0"
"503744","0","Creature\satyr2\satyr2.m2","0","1","0","0","0","0","1","0","0","0","0","0.61111","2.03128","0","-1.86365","-0.7961","-0.00129","0.31859","0.76331","2.77354","1","1","0","0","0"
"503746","0","Creature\satyr2nightmare\satyr2nightmare.m2","0","1","0","0","0","0","1","0","0","0","0","0.61111","2.03128","0","-2.23618","-0.98357","-0.1477","0.71181","1.1525","2.78677","1","1","0","0","0"
"503750","0","Creature\keeperofthegrove2\keeperofthegrove2.m2","0","1","0","0","0","0","1","0","0","0","0","0.61111","2.03128","0","-1.85269","-1.01333","-0.02184","1.46867","1.51447","3.80479","1","1","0","0","0"
"503752","0","Creature\dryad2\dryad2.m2","0","1","0","0","0","0","1","0","0","0","0","0.61111","2.03128","0","-0.98083","-0.58106","-0.01007","1.06257","0.43023","2.43448","1","1","0","0","0"
"503754","0","Creature\doomguard2\doomguard2.m2","0","1","0","0","0","0","1","0","0","0","0","0.61111","2.03128","0","-3.12028","-3.59281","-0.00369","0.65572","3.77003","4.17785","1","1","0","0","0"
"503756","0","Creature\yseradragon_nightmare\yseradragon_nightmare.m2","0","1","0","0","0","0","1","0","0","0","0","0.61111","2.03128","0","-21.83866","-9.91958","-0.66846","10.66038","9.85024","14.00795","1","1","0","0","0"
"503758","0","Creature\nightmaredragon\nightmaredragon.m2","0","1","0","0","0","0","1","0","0","0","0","0.61111","2.03128","0","-17.62887","-9.77407","-0.54331","10.27431","9.66542","13.97621","1","1","0","0","0"
"503760","0","Creature\dragonpestilence\dragonpestilencenofx.m2","0","1","0","0","0","0","1","0","0","0","0","0.61111","2.03128","0","-20.69412","-9.76006","-0.50312","9.90895","9.64691","13.99537","1","1","0","0","0"
"503762","0","Creature\nightmaredrake\nightmaredrake.m2","0","1","0","0","0","0","1","0","0","0","0","0.61111","2.03128","0","-7.09877","-4.24177","-0.13389","4.20898","4.21343","5.06642","1","1","0","0","0"
"503764","0","Creature\nightmaredryad\nightmaredryad.m2","0","1","0","0","0","0","1","0","0","0","0","0.61111","2.03128","0","-0.98083","-0.49786","-0.02336","0.99333","0.43995","2.43128","1","1","0","0","0"
"503766","0","Creature\dragonpestilence\dragonpestilence.m2","0","1","0","0","0","0","1","0","0","0","0","0.61111","2.03128","0","-20.76331","-10.4287","-0.50312","9.90895","9.7563","14.46642","1","1","0","0","0"
"503768","0","Creature\nightmaredryad\nightmaredryad_fog.m2","0","1","0","0","0","0","1","0","0","0","0","0.61111","2.03128","0","-0.98083","-0.49786","-0.02336","0.99333","0.43995","2.43128","1","1","0","0","0"
503769,8192,CREATURE\ETTIN\ETTIN.M2,4,1,1,1,18,12,1,0,2,12,3119,0.6112,2.031,5.281029,-2.189376,-2.562625,-0.040224,2.209572,2.81391,7.161947,1,1,0,0,0
503770,12288,CREATURE\CATACLYSMCROCODILE\CATACLYSMCROCODILE.M2,0,1,3,4,18,12,1,0,0,0,3109,0.611112,2.03128,0,-6.296632,-3.143956,-0.341869,3.505502,3.316845,1.940336,1,1,0,0,0
503771,4112,CREATURE\DRUIDBEARWORGEN\DRUIDBEARWORGEN.M2,1,1,1,7,18,12,1,0,0,0,3022,0.611112,2.03128,1.761474,-1.533173,-0.967366,-0.072043,1.693912,1.037326,1.845246,1,1,0,0,0
503772,12288,WORLD\LORDAERON\TIRISFALGLADE\PASSIVEDOODADS\GRAVES\BRILLCOFFINS.M2,0,1,3,4,18,12,1,0,0,0,0,3.729,2.0601,0,0,0,0,0,0,0,1,1,0,0,0
503773,12291,WORLD\GENERIC\HUMAN\PASSIVE DOODADS\WARDROBE\DUSKWOODWARDROBE01.M2,0,1,3,4,18,12,1,0,0,0,0,1.5086,3.51728,0,0,0,0,0,0,0,1,1,0,0,0
503774,12291,WORLD\GENERIC\ACTIVEDOODADS\MAGEPORTALS\STORMWINDMAGEPORTAL01.M2,0,1,3,4,18,12,1,0,0,0,0,8.117,31.71,0,0,0,0,0,0,0,1,1,0,0,0
503775,4099,CREATURE\BOUNDWATERELEMENTAL\UNBOUNDWATERELEMENTAL.M2,0,1,3,4,18,12,1,0,0,0,3245,0.611112,2.03128,0,-1.71861,-1.897033,-0.183474,2.398494,1.897033,6.244998,0.5,1.5,0,0,0
503776,12288,WORLD\AZEROTH\ZULGURUB\ACTIVEDOODADS\SPIDERAREA\NASTYSPIDEREGG.M2,0,1,3,4,18,12,1,0,0,0,2549,1.7816,1.6185,0,0,0,0,0,0,0,0.31,1,0,0,0
503777,0,WORLD\GENERIC\HUMAN\PASSIVE DOODADS\HUMANTURNIP\HUMANTURNIP01.M2,0,1,1,4,18,12,1,0,0,0,0,0.611112,2.03128,1.03618,0,0,0,0,0,0,1,1,0,0,0
503778,0,WORLD\GENERIC\HUMAN\PASSIVE DOODADS\HUMANTURNIP\HUMANTURNIP02.M2,0,1,1,4,18,12,1,0,0,0,0,0.611112,2.03128,1.03618,0,0,0,0,0,0,1,1,0,0,0
503779,0,WORLD\GENERIC\HUMAN\PASSIVE DOODADS\HUMANTURNIP\HUMANTURNIP03.M2,0,1,1,4,18,12,1,0,0,0,0,0.611112,2.03128,1.03618,0,0,0,0,0,0,1,1,0,0,0
503780,4096,CREATURE\BOUNDAIRELEMENTAL\UNBOUNDAIRELEMENTAL.M2,0,1,4,4,18,12,1,0,0,0,3186,0.611112,2.03128,0,-0.74058,-1.777454,0.642361,1.385479,1.781932,3.476872,0.5,1.5,0,0,0
503781,12299,WORLD\EXPANSION01\DOODADS\GENERIC\OGRE\STONEHENGE\OM_STONEHENGE_03.M2,0,1,3,4,18,12,1,0,0,0,0,4.835,12.8035,0,0,0,0,0,0,0,1,1,0,0,0
503782,12288,WORLD\GENERIC\HUMAN\PASSIVE DOODADS\BALLANDCHAIN\BALLANDCHAIN01.M2,0,1,3,4,18,12,1,0,0,0,0,0.3961,0.39902,0,0,0,0,0,0,0,1,1,0,0,0
503783,0,CREATURE\GARROSH\GARROSH.M2,0,1,3,4,18,12,1,0,0,0,3033,0.6112,2.031,1.117047,-0.539851,-1.09404,-0.002629,0.719396,1.27722,2.142774,1,1,0,0,0
"503800","0","Creature\broomstickspicewitch\broomstickspicewitch.m2","0","1","3","4","18","12","1","0","1","10","10535","0.61111","2.03128","0.0345","-1.79083","-0.34797","0.37716","2.14568","0.35454","1.61631","1","1","0","0","0"
"503801","0","Creature\chameleonmount\chameleonmount.m2","0","1","20","4","18","12","1","0","1","10","10650","0.61111","2.03128","1.51892","-2.7581","-0.84102","-0.00779","1.88839","0.82077","1.84221","1","1","0","0","0"
"503802","0","Creature\venomserpentmount\venomserpentmount.m2","0","1","20","4","18","12","1","0","1","10","10701","0.61111","2.03128","2.76653","-12.54787","-4.98187","0.27536","4.57609","5.26142","7.73447","1","1","0","0","0"
"503803","0","Creature\writhesmount\writhesmount.m2","0","1","2","4","18","12","1","0","1","10","10682","0.61111","2.03128","1.09213","-1.96198","-0.80046","-0.09648","1.52652","0.81091","2.40703","1","1","0","0","0"
"503804","0","Creature\windserpent3mount\windserpent3mount.m2","0","1","20","4","18","12","1","0","1","10","10626","0.61111","2.03128","1.29022","-5.88291","-3.73838","0.4418","1.98198","3.74521","6.59542","1","1","0","0","0"
"503805","0","Creature\viciouslightbloomboar\viciouslightbloomboar.m2","0","1","1","4","18","12","1","0","1","10","10553","0.61111","2.03128","2.09611","-4.85097","-2.93477","-0.27319","2.69332","1.61457","2.61998","1","1","0","0","0"
"503806","0","Creature\windserpent3mount_skeletal\windserpent3mount_skeletal.m2","0","1","20","4","18","12","1","0","1","10","10636","0.61111","2.03128","1.29022","-6.17026","-4.78755","-0.37032","2.51409","4.87096","7.54101","1","1","0","0","0"
"503808","0","Creature\darkwellphoenixmount2\darkwellphoenixmount2.m2","0","1","3","4","18","12","1","0","1","10","2254","0.61111","2.03128","1.19446","-5.44847","-2.08137","-0.1893","1.52972","2.14249","7.49858","1","1","0","0","0"
"503809","0","Creature\flyingserpentmount\flyingserpentmount.m2","0","1","2","4","18","12","1","0","1","10","10595","0.61111","2.03128","1.52152","-4.64434","-2.87433","-0.07922","3.90891","2.9318","3.28325","1","1","0","0","0"
"503810","0","Creature\gianteagle2\gianteagle2.m2","0","1","1","4","18","12","1","0","1","10","9543","0.61111","2.03128","1.1799","-2.79229","-0.57827","-0.05117","0.93922","0.63575","1.86404","1","1","0","0","0"
"503812","0","Creature\pigmyowlmount\pigmyowlmount.m2","0","1","20","4","18","12","1","0","1","10","10660","0.61111","2.03128","1.61186","-2.82588","-1.10715","-0.48936","1.14963","1.04463","2.12517","1","1","0","0","0"
"503813","0","Creature\serpentgolemmount\serpentgolemmount.m2","0","1","20","4","18","12","1","0","1","10","10627","0.61111","2.03128","2.894","-1.09973","-3.3179","-0.00022","1.81142","3.15465","6.09982","1","1","0","0","0"
"503814","0","Creature\serpentgolemmountnemesis\serpentgolemmountnemesis.m2","0","1","20","4","18","12","1","0","1","10","10637","0.61111","2.03128","2.894","-1.03888","-3.32626","-0.00022","1.86864","3.15591","6.9457","1","1","0","0","0"
"503815","0","Creature\babywindserpent\babywindserpent.m2","0","1","2","4","18","12","1","0","1","10","10534","0.61111","2.03128","1.21305","-5.45907","-3.75851","0.51796","2.24614","3.81741","7.01191","1","1","0","0","0"
"503816","0","Creature\babysnake\babysnake.m2","0","1","2","4","18","12","1","0","1","10","10464","0.61111","2.03128","0","-3.07314","-0.78469","-0.34579","1.73028","1.01348","4.29066","1","1","0","0","0"
"503817","0","Creature\arcanegolem2\arcanegolem2.m2","0","1","20","4","18","12","1","0","1","10","9876","0.61111","2.03128","3.11397","-0.98354","-3.17186","-0.00628","1.27586","2.8006","4.72619","1","1","0","0","0"
"503818","0","Creature\catpet_kirintor\catpet_kirintor.m2","0","1","1","4","18","12","1","0","1","10","10715","0.61111","2.03128","0","-1.2516","-0.28121","-0.00018","0.59687","0.27353","0.84673","1","1","0","0","0"
"503819","0","Creature\catpet_naxx\catpet_naxx.m2","0","1","1","4","18","12","1","0","1","10","10718","0.61111","2.03128","0","-1.2516","-0.3246","-0.00018","0.57775","0.32582","1.05977","1","1","0","0","0"
"503820","0","Creature\catpet_uldum\catpet_uldum.m2","0","1","1","4","18","12","1","0","1","10","10719","0.61111","2.03128","0","-1.2516","-0.28121","-0.00018","0.55462","0.27353","1.11769","1","1","0","0","0"
"503821","0","Creature\hextrollpet\hextrollpet.m2","0","1","12","4","18","12","1","0","1","10","10608","0.61111","2.03128","0","-1.29462","-2.18163","0.27224","1.46711","2.24017","7.28694","1","1","0","0","0"
"503822","0","Creature\eyeofkilrog_pet\eyeofkilrog_blue_pet.m2","0","1","12","4","18","12","1","0","1","10","4025","0.61111","2.03128","0","0.08709","-0.30555","1.44563","0.58158","0.34048","2.08567","1","1","0","0","0"
"503823","0","Creature\jimothy\jimothy.m2","0","1","1","4","18","12","1","0","1","10","10813","0.61111","2.03128","1.39911","-1.158","-0.56289","-0.05891","1.09907","0.528","1.88132","1","1","0","0","0"
"503824","0","Creature\valkierpet\valkierpet.m2","0","1","3","4","18","12","1","0","1","10","4472","0.61111","2.03128","0","-0.91839","-0.80882","-0.50597","0.33107","0.80823","0.7004","1","1","0","0","0"
503900,4,Character\Pandaren\Male\PandarenMale.mdx,1,1,1,1,12,14,1,0,0,0,4012,0.611112,2.03128,0,-1.06856,-1.02084,-0.017422,0.428503,0.953834,2.5678,1,1,0,0,0
503901,4,Character\Pandaren\Female\PandarenFemale.mdx,1,1,1,1,12,14,1,0,0,0,4080,0.611112,2.03128,0,-1.02849,-0.66214,-0.024381,0.38512,0.676274,2.46644,1,1,0,0,0
503902,2052,Character\Vulpera\Male\VulperaMale.mdx,1,1,1,7,8,6,1,0,0,0,6278,2.03128,1,0,-0.801059,-0.548475,-0.009413,0.282863,0.500197,1.56753,1,0,1,0,0
503903,2052,Character\Vulpera\Female\VulperaFemale.mdx,1,1,1,7,8,6,1,0,0,0,6279,1.27778,1,0,-0.801059,-0.547027,-0.007535,0.271461,0.494371,1.47369,1,0,1,0,0
503904,2052,Character\ZandalariTroll\Male\ZandalariTrollMale.mdx,1,1,1,1,12,10,1,0,0,0,6453,2.03128,1,0,-0.737685,-0.808304,-0.013361,0.607844,0.698818,3.02234,1,0,1,0,0
503905,2052,Character\ZandalariTroll\Female\ZandalariTrollFemale.mdx,1,1,1,1,12,10,1,0,0,0,6448,2.03128,1,0,-0.9174,-0.66125,-0.015845,0.473954,0.636546,3.00727,1,0,1,0,0
503906,4,Character\KulTiran\Male\KulTiranMale.mdx,1,1,1,1,12,14,1,0,0,0,6008,0.611111,2.03128,-0.008002,-0.714439,-0.849178,-0.006395,0.666051,0.899518,2.61457,1,1,0,0,0
503907,4,Character\KulTiran\Female\KulTiranFemale.mdx,1,1,1,1,12,14,1,0,0,0,6296,0.611111,2.03128,-0.008002,-0.514457,-0.624712,-0.009974,0.362738,0.632868,2.45816,1,1,0,0,0
"503910","0","Creature\oxhomemount\oxhomemount.m2","0","1","3","4","18","12","1","0","1","10","10689","0.61111","2.03128","2.09613","-2.06405","-3.1096","-0.00461","4.15515","3.1096","6.44249","1","1","0","0","0"
"504000","0","creature\moth\moth_low.m2","0","1","2","4","18","12","1","0","1","10","2231","0.61111","2.03128","0","-1.89962","-4.1236","0.5733","1.68819","4.10702","5.50001","1","1","0","0","0"
"504001","0","creature\crabcave\crabcave.m2","0","1","20","4","18","12","1","0","1","10","5999","0.61111","2.03128","0","-0.99469","-0.96923","-0.09915","1.32103","0.96965","2.02841","1","1","0","0","0"
"504002","0","creature\dragonturtle\dragonturtle.m2","0","1","3","4","18","12","1","0","1","10","4087","0.61111","2.03128","1.71888","-2.86525","-0.95486","-0.03449","1.15411","0.95486","1.38978","1","1","0","0","0"
"504003","0","creature\toadprimal\toadprimal.m2","0","1","2","4","18","12","1","0","1","10","7699","0.61111","2.03128","2.70989","-2.56074","-1.58235","-0.0112","1.83262","1.44295","3.29253","1","1","0","0","0"
