"ID","ModelName","Sound_1","Sound_2","Sound_3","Sound_4","Sound_5","Sound_6","Sound_7","Sound_8","Sound_9","Sound_10","GeoBoxMinX","GeoBoxMinY","GeoBoxMinZ","GeoBoxMaxX","GeoBoxMaxY","GeoBoxMaxZ","ObjectEffectPackageID"
"99027","World\Generic\nightelf\passive doodads\wallhangings\elfwallhanging02.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99028","World\Generic\nightelf\passive doodads\wallhangings\elfwallhanging01.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99029","World\Generic\nightelf\passive doodads\screens\ne_screen01.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99030","World\Generic\nightelf\passive doodads\magicalimplements\nemagicimplement10.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99031","World\Generic\nightelf\passive doodads\magicalimplements\nemagicimplement08.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99032","World\Generic\nightelf\passive doodads\magicalimplements\nemagicimplement07.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99033","World\Generic\nightelf\passive doodads\magicalimplements\nemagicimplement06.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99034","World\Generic\nightelf\passive doodads\magicalimplements\nemagicimplement05.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99035","World\Generic\nightelf\passive doodads\magicalimplements\nemagicimplement04.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99036","World\Generic\nightelf\passive doodads\magicalimplements\nemagicimplement03.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99037","World\Generic\nightelf\passive doodads\magicalimplements\nemagicimplement02.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99038","World\Generic\nightelf\passive doodads\lamps\kalidarstreetlamp02.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99039","World\Generic\nightelf\passive doodads\lamps\kalidarstreetlamp01.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99040","World\Generic\nightelf\passive doodads\lamps\darnassusstreetlamp02.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99041","World\Generic\nightelf\passive doodads\lamps\darnassusstreetlamp01.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99042","World\Generic\nightelf\passive doodads\glaivethrower\nightelfglaivethrowerblade_doodad01.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99043","World\Generic\nightelf\passive doodads\glaivethrower\nightelfglaivethrower_doodad01.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99044","World\Generic\nightelf\passive doodads\gazibos\kalidargazibo.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99045","World\Generic\nightelf\passive doodads\gates\kalidarmoongate.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99046","World\Generic\nightelf\passive doodads\gardenbenches\gardenbench01.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99047","World\Generic\nightelf\passive doodads\furniture\stonebench01.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99048","World\Generic\nightelf\passive doodads\furniture\elvenstonetable01.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99049","World\Generic\nightelf\passive doodads\banners\nightelftreebanner01.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99050","World\Generic\nightelf\passive doodads\banners\nightelfowlbanner03.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99051","World\Generic\nightelf\passive doodads\banners\nightelfowlbanner02.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99052","World\Generic\nightelf\passive doodads\banners\nightelfowlbanner01.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99053","World\Dungeon\scarletmonastery\passivedoodads\statues\statuehemmage.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99054","World\Dungeon\scarletmonastery\passivedoodads\statues\statuehefranger.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99055","World\Generic\nightelf\passive doodads\pvpwalls\aszharapvp_walls_03.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99056","World\Generic\nightelf\passive doodads\pvpwalls\aszharapvp_walls_02.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99057","World\Generic\nightelf\passive doodads\pvpwalls\aszharapvp_walls_01.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99058","World\Generic\human\passive doodads\throne\stormwindthrone.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99059","World\Expansion02\doodads\ulduar\ul_planet_azeroth_nobase.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99060","World\Expansion02\doodads\ulduar\ul_planet_08.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99061","World\Expansion02\doodads\ulduar\ul_planet_07.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99062","World\Expansion02\doodads\ulduar\ul_planet_06.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99063","World\Expansion02\doodads\ulduar\ul_planet_05.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99064","World\Expansion02\doodads\ulduar\ul_planet_04.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99065","World\Expansion02\doodads\ulduar\ul_planet_03.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99066","World\Expansion02\doodads\ulduar\ul_planet_02.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99067","World\Expansion02\doodads\ulduar\ul_statue_04.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99068","World\Expansion02\doodads\ulduar\ul_statue_03.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99069","World\Expansion02\doodads\ulduar\ul_statue_02.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99070","World\Expansion02\doodads\ulduar\ul_statue_01.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99071","World\Expansion02\doodads\ulduar\ul_smallstatue_hero_01.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99072","World\Expansion02\doodads\ulduar\ul_smallstatue_druid.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99073","World\Expansion02\doodads\ulduar\ul_drapery02.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99074","World\Expansion02\doodads\ulduar\ul_drapery01.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99075","World\Expansion02\doodads\ulduar\ul_chandelier02.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99076","World\Expansion01\doodads\sunwell\passivedoodads\sunwell\sunwellraid_gate_03.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99077","World\Expansion01\doodads\generic\bloodelf\tents\be_tent04.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99078","World\Expansion01\doodads\generic\bloodelf\tents\be_tent03.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99079","World\Expansion01\doodads\generic\bloodelf\tents\be_tent02.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99080","World\Expansion01\doodads\generic\bloodelf\sconce\be_sconce02.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99081","World\Expansion01\doodads\generic\bloodelf\sconce\be_sconce01.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99082","World\Expansion01\doodads\generic\bloodelf\runestone\be_runestone01.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99083","World\Expansion01\doodads\generic\bloodelf\merchantstand\be_merchantstand04.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99084","World\Expansion01\doodads\generic\bloodelf\merchantstand\be_merchantstand03.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99085","World\Expansion01\doodads\generic\bloodelf\merchantstand\be_merchantstand02.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99086","World\Expansion01\doodads\generic\bloodelf\merchantstand\be_merchantstand01.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99087","World\Expansion01\doodads\generic\bloodelf\lantern\be_lantern01.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99088","World\Expansion01\doodads\generic\bloodelf\incense\be_incense_01.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99089","World\Expansion01\doodads\generic\bloodelf\hookah\be_hookah_02.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99090","World\Expansion01\doodads\generic\bloodelf\hookah\be_hookah_01.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99091","World\Expansion01\doodads\generic\bloodelf\chairs\be_throne_01.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99092","World\Expansion01\doodads\eversong\lamppost\be_lamppost_eversong01.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99093","World\Expansion01\doodads\ghostlands\arch\ghostlands_arch_01.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99094","WORLD\OUTLAND\PASSIVEDOODADS\Trees\OutlandUmbrellatree10.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99095","WORLD\OUTLAND\PASSIVEDOODADS\Trees\OutlandUmbrellatree09.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99096","WORLD\OUTLAND\PASSIVEDOODADS\Trees\OutlandUmbrellatree08.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99097","WORLD\OUTLAND\PASSIVEDOODADS\Trees\OutlandUmbrellatree07.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99098","WORLD\OUTLAND\PASSIVEDOODADS\Trees\OutlandUmbrellatree06.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99099","WORLD\OUTLAND\PASSIVEDOODADS\Trees\OutlandUmbrellatree05.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99100","WORLD\OUTLAND\PASSIVEDOODADS\Trees\OutlandUmbrellatree04.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99101","WORLD\OUTLAND\PASSIVEDOODADS\Trees\OutlandUmbrellatree03.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99102","WORLD\OUTLAND\PASSIVEDOODADS\Trees\OutlandUmbrellatree02.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99103","WORLD\OUTLAND\PASSIVEDOODADS\Trees\OutlandUmbrellatree01.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99104","WORLD\LORDAERON\PLAGUELAND\PASSIVEDOODADS\Trees\PlaguelandTree13.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99105","WORLD\LORDAERON\PLAGUELAND\PASSIVEDOODADS\Trees\PlaguelandTree12.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99106","WORLD\LORDAERON\PLAGUELAND\PASSIVEDOODADS\Trees\PlaguelandTree11.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99107","WORLD\LORDAERON\PLAGUELAND\PASSIVEDOODADS\Trees\PlaguelandTree10.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99108","WORLD\LORDAERON\PLAGUELAND\PASSIVEDOODADS\Trees\PlaguelandTree09.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99109","WORLD\LORDAERON\PLAGUELAND\PASSIVEDOODADS\Trees\PlaguelandTree08.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99110","WORLD\LORDAERON\PLAGUELAND\PASSIVEDOODADS\Trees\PlaguelandTree07.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99111","WORLD\LORDAERON\PLAGUELAND\PASSIVEDOODADS\Trees\PlaguelandTree06.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99112","WORLD\LORDAERON\PLAGUELAND\PASSIVEDOODADS\Trees\PlaguelandTree05.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99113","WORLD\LORDAERON\PLAGUELAND\PASSIVEDOODADS\Trees\PlaguelandTree04.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99114","WORLD\LORDAERON\PLAGUELAND\PASSIVEDOODADS\Trees\PlaguelandTree03.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99115","WORLD\LORDAERON\PLAGUELAND\PASSIVEDOODADS\Trees\PlaguelandTree02.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99116","WORLD\LORDAERON\PLAGUELAND\PASSIVEDOODADS\Trees\PlaguelandTree01.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99117","WORLD\LORDAERON\PLAGUELAND\PASSIVEDOODADS\TreeBarrier\TreeBarrier01.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99118","WORLD\LORDAERON\AlteracMountains\PassiveDoodads\Trees\AlteracTree09.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99119","WORLD\LORDAERON\AlteracMountains\PassiveDoodads\Trees\AlteracTree08.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99120","WORLD\LORDAERON\AlteracMountains\PassiveDoodads\Trees\AlteracTree07.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99121","WORLD\LORDAERON\AlteracMountains\PassiveDoodads\Trees\AlteracTree06.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99122","DUPE.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99123","WORLD\LORDAERON\AlteracMountains\PassiveDoodads\Trees\AlteracTree04.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99124","WORLD\LORDAERON\AlteracMountains\PassiveDoodads\Trees\AlteracTree03.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99125","WORLD\LORDAERON\AlteracMountains\PassiveDoodads\Trees\AlteracTree02.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99126","WORLD\LORDAERON\AlteracMountains\PassiveDoodads\Trees\AlteracTree01.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99127","WORLD\LORDAERON\TIRISFALGLADE\PASSIVEDOODADS\Trees\TirisfallGladeCanopyTree07.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99128","WORLD\LORDAERON\TIRISFALGLADE\PASSIVEDOODADS\Trees\TirisfallGladeCanopyTree06.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99129","WORLD\LORDAERON\TIRISFALGLADE\PASSIVEDOODADS\Trees\TirisfallGladeCanopyTree05.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99130","WORLD\LORDAERON\TIRISFALGLADE\PASSIVEDOODADS\Trees\TirisfallGladeCanopyTree04.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99131","WORLD\LORDAERON\TIRISFALGLADE\PASSIVEDOODADS\Trees\TirisfallGladeCanopyTree03.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99132","WORLD\LORDAERON\TIRISFALGLADE\PASSIVEDOODADS\Trees\TirisfallGladeCanopyTree02.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99133","WORLD\LORDAERON\TIRISFALGLADE\PASSIVEDOODADS\Trees\TirisfalGladeTree01.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99134","WORLD\LORDAERON\TIRISFALGLADE\PASSIVEDOODADS\Boardwalk\TirisfallBoardWalk02.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99135","WORLD\LORDAERON\TIRISFALGLADE\PASSIVEDOODADS\Boardwalk\TirisfallBoardWalk01.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99136","WORLD\LORDAERON\TIRISFALGLADE\PASSIVEDOODADS\ArcOfTriumph\ArcOfTriumph01.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99137","WORLD\KHAZMODAN\WETLANDs\PASSIVEDOODADS\Trees\WetlandTree06.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99138","WORLD\KHAZMODAN\WETLANDs\PASSIVEDOODADS\Trees\WetlandTree05.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99139","WORLD\KHAZMODAN\WETLANDs\PASSIVEDOODADS\Trees\WetlandTree04.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99140","WORLD\KHAZMODAN\WETLANDs\PASSIVEDOODADS\Trees\WetlandTree03.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99141","WORLD\KHAZMODAN\WETLANDs\PASSIVEDOODADS\Trees\WetlandTree02.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99142","WORLD\KHAZMODAN\WETLANDs\PASSIVEDOODADS\Trees\WetlandTree01.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99143","WORLD\KHAZMODAN\WETLANDs\PASSIVEDOODADS\Bushes\WetlandsShrub09.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99144","WORLD\KHAZMODAN\WETLANDs\PASSIVEDOODADS\Bushes\WetlandsShrub08.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99145","WORLD\KHAZMODAN\WETLANDs\PASSIVEDOODADS\Bushes\WetlandsShrub07.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99146","WORLD\KHAZMODAN\WETLANDs\PASSIVEDOODADS\Bushes\WetlandsShrub06.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99147","WORLD\KHAZMODAN\WETLANDs\PASSIVEDOODADS\Bushes\WetlandsShrub05.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99148","WORLD\KHAZMODAN\WETLANDs\PASSIVEDOODADS\Bushes\WetlandsShrub04.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99149","WORLD\KHAZMODAN\WETLANDs\PASSIVEDOODADS\Bushes\WetlandShrub02.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99150","WORLD\KHAZMODAN\WETLANDs\PASSIVEDOODADS\Bushes\WetlandShrub01.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99151","WORLD\KHAZMODAN\WETLANDs\PASSIVEDOODADS\Bushes\WetlandShrub09.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99152","WORLD\KHAZMODAN\WETLANDs\PASSIVEDOODADS\Bushes\WetlandShrub08.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99153","WORLD\KHAZMODAN\WETLANDs\PASSIVEDOODADS\Bushes\WetlandShrub07.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99154","WORLD\KHAZMODAN\WETLANDs\PASSIVEDOODADS\Bushes\WetlandShrub06.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99155","WORLD\KHAZMODAN\WETLANDs\PASSIVEDOODADS\Bushes\WetlandShrub05.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99156","WORLD\KHAZMODAN\WETLANDs\PASSIVEDOODADS\Bushes\WetlandShrub04.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99157","WORLD\KHAZMODAN\WETLANDs\PASSIVEDOODADS\Bushes\WetlandShrub03.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99158","WORLD\KHAZMODAN\LOCHMODAN\PASSIVEDOODADS\Trees\LochTallGrass07.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99159","WORLD\KHAZMODAN\LOCHMODAN\PASSIVEDOODADS\Trees\LochTallGrass06.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99160","WORLD\KHAZMODAN\LOCHMODAN\PASSIVEDOODADS\Trees\LochTallGrass05.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
"99161","WORLD\KHAZMODAN\LOCHMODAN\PASSIVEDOODADS\Trees\LochModanTree09.mdx","0","0","0","0","0","0","0","0","0","0","-42.59333","-43.32759","-11.2867","53.83852","43.31153","66.5478","0"
