ID,Flags,AttachmentID,AttachmentOffsetX,AttachmentOffsetY,AttachmentOffsetZ,EnterPreDelay,EnterSpeed,EnterGravity,EnterMinDuration,EnterMaxDuration,EnterMinArcHeight,EnterMaxArcHeight,EnterAnimStart,EnterAnimLoop,RideAnimStart,RideAnimLoop,RideUpperAnimStart,RideUpperAnimLoop,ExitPreDelay,ExitSpeed,ExitGravity,ExitMinDuration,ExitMaxDuration,ExitMinArcHeight,ExitMaxArcHeight,ExitAnimStart,ExitAnimLoop,ExitAnimEnd,PassengerYaw,PassengerPitch,PassengerRoll,PassengerAttachmentID,VehicleEnterAnim,VehicleExitAnim,VehicleRideAnimLoop,VehicleEnterAnimBone,VehicleExitAnimBone,VehicleRideAnimBone,VehicleEnterAnimDelay,VehicleExitAnimDelay,VehicleAbilityDisplay,EnterUISoundID,ExitUISoundID,UiSkin,FlagsB,CameraEnteringDelay,CameraEnteringDuration,CameraExitingDelay,CameraExitingDuration,CameraOffsetX,CameraOffsetY,CameraOffsetZ,CameraPosChaseRate,CameraFacingChaseRate,CameraEnteringZoom,CameraSeatZoomMin,CameraSeatZoomMax
2263,1660977199,10,0.2,-0.05,0,0,10,19.23,0,3,5,5,37,38,91,91,91,91,0,7,19.23,0,1,0,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2264,1074825231,10,-0.15,-0.05,-0.1,0,7,19.29,0,0,1,4,37,38,91,91,91,91,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2283,1712326671,13,0,0,0,0,7,19.29,0.5,0,1,4,37,38,-1,484,128,123,0,7,19.29,0.7,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2284,33587215,13,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,1662060555,13,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,213,128,195,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2304,1090544711,4,0,-25,0,0,10,20,0,0,0,0,40,40,40,40,40,40,0,7,19.29,0,0,1,4,37,38,39,0,0,1.570796,19,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2305,1090544711,4,15,15,0,0,10,20,0,0,0,0,40,40,40,40,40,40,0,7,19.29,0,0,1,4,37,38,39,0,0,1.570796,19,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2306,1645250733,21,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,91,91,91,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,135,0,0,0,0,0,0,0,1,13837,13835,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2307,32782,21,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,97,128,91,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2308,33554439,10,0.5,-0.05,0.7,0,7,19.29,0,0,1,4,37,38,-1,-1,-1,-1,0,7,19.29,0,0,1,4,37,38,39,0,3.752458,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2309,33554439,4,-0.1,0.05,-0.1,0,7,19.29,0,0,1,4,37,38,-1,-1,-1,-1,0,7,19.29,0,0,1,4,37,38,39,-2.617994,-0.872665,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2323,33554439,3,-0.05,-0.05,0,0,7,19.29,0,0,1,4,37,38,-1,-1,-1,-1,0,7,19.29,0,0,1,4,37,38,39,-0.785398,0.872665,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,4,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2324,33554439,5,-0.3,0,0.1,0,7,19.29,0,0,1,4,37,38,-1,-1,-1,-1,0,7,19.29,0,0,1,4,37,38,39,0,0.785398,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,4,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2325,-502224209,2,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,13837,13835,0,11264,0,0,0,0,0,0,5,0,0,5,0,0
2326,33587209,5,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2344,-503281653,21,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,91,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,12197,8959,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2345,441352204,14,1,1,-1,0,7,19.29,0,0,1,4,37,38,-1,102,40,40,0,15,19.29,0,0,0,0,40,40,200,0,-0.872665,-0.349066,6,455,457,456,26,26,26,0.75,0.64,1,4,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2346,1073741824,2,0,0,0,0,7,19.29,0,1,0,4,37,38,-1,91,128,123,0,7,19.29,0,1,0,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2363,-973045649,-1,-1.5,0,1.5,0,4,-3,0.5,1.3,-1,0,193,193,-1,193,-1,52,0,4,8,0,1.3,0,2,-1,193,-1,0,0,0,-1,9,32,83,4,-1,6,0,0,1,0,0,0,4197376,0,0,0,0,0,0,0.5,0,0,5,0,0
2364,-564207537,9,-0.35,0,0.2,0,7,19.29,0.7,1.3,1,2,37,38,-1,91,-1,68,0,10,19.29,0.3,2,1,4,37,38,39,0,0.349066,0,-1,54,32,83,-1,-1,6,1,0.3,1,0,0,0,2097152,0,0,0,0,0,0,0,0,0,0,0,0
2365,-436164497,-1,0,1.5,1.5,0,4,-3,0.5,1.3,-1,0,193,193,-1,193,-1,52,0,4,8,0,1.3,0,2,-1,193,-1,0,0,0,-1,9,32,83,4,-1,6,0,0,1,0,0,0,2097152,0,0,0,0,0,0,0,0,0,0,0,0
2366,-436164497,-1,0,-1.5,1.5,0,4,-3,0.5,1.3,-1,0,193,193,-1,193,-1,52,0,4,8,0,1.3,0,2,-1,193,-1,0,0,0,-1,9,32,83,4,-1,6,0,0,1,0,0,0,2097152,0,0,0,0,0,0,0,0,0,0,0,0
2383,1114130,21,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,484,128,91,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403,1107331083,21,0,0,0,0,7,19.29,0,1,0,4,37,38,-1,91,128,123,0,7,19.29,0,1,0,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404,-502257146,2,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2423,32939,21,0,0,0,0,7,19.29,0,0,1,4,37,38,91,91,128,123,0,7,19.29,0,1,4,8,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2443,-502257146,2,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2444,33587211,21,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,91,91,91,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2445,1644251155,13,0,0,0,0,7,19.29,0,1,0,4,37,38,-1,102,128,123,0,7,19.29,0,1,0,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2446,407707670,13,0.2,0,0,0,30,19.29,0,0.2,1,1,37,38,-1,193,-1,81,0,15,200,0,0,1,4,37,38,39,0.523599,0.523599,0.523599,34,213,107,-1,-1,-1,-1,0.85,0.67,1,0,0,0,524289,0,0,0,0,0,0,0,5,0,0,0,0
2447,1796245546,21,0,0,0,0,20,19.29,0,0,1,4,37,38,-1,102,-1,-1,0,20,19.29,0,0,1,4,37,38,39,0,0,0,-1,216,-1,-1,-1,-1,-1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2448,407797770,13,0,0,-2.65,0,7,19.29,0,0,1,4,37,38,-1,14,128,123,0,100,19.29,1,1,10,20,37,38,39,0,0,0,-1,112,107,111,4,4,1,0.47,0.63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2449,1644169223,21,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,91,91,91,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2451,1107593227,21,0,0,0,0,7,19.29,0,1,0,4,37,38,-1,91,128,123,0,7,19.29,0,1,0,4,37,38,39,0,0,0,-1,-1,94,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2452,1107593227,21,0,0,0,0,7,19.29,0,1,0,4,37,38,-1,91,128,123,0,7,19.29,0,1,0,4,37,38,39,0,0,0,-1,-1,94,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2463,33718411,3,0.04,0,-0.2,0,7,19.29,0,0,1,4,37,38,-1,97,97,97,0,7,19.29,0,0,1,4,98,38,39,0.349066,0.872665,3.490659,34,-1,-1,97,-1,-1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2464,1108379659,21,0,0,0,0,7,19.29,0,1,0,4,37,38,-1,91,128,123,0,7,19.29,0,1,0,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2465,1645251086,9,-0.5,0.85,0.6,0,7,19.29,0,0,1,4,37,38,-1,102,-1,-1,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2466,3047567,3,0,0,-0.4,0,7,19.29,0,0,1,4,37,38,100,-1,6,6,0,7,19.29,0,0,1,4,6,6,6,1.570796,0,0,19,-1,183,-1,-1,-1,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2467,32781,1,-3.3,-2,5.5,0,17,19.29,0,0,1,4,37,38,-1,27,18,18,0,7,19.29,0,0,1,4,37,38,39,0,-0.523599,0.174533,20,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2468,1645251087,9,-0.5,0.85,0.6,0,7,19.29,0,0,1,4,37,38,-1,102,-1,-1,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2469,1728088079,13,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,19,-1,-1,-1,-1,-1,-1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2470,34653192,1,0.75,0,2,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
2471,33572352,0,3,0,-3,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0.785398,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2472,-502183405,1,0,0,0,0,17,19.29,0,0,1,4,-1,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,19,-1,-1,-1,-1,-1,-1,0,0,1,0,0,1,0,0,0.5,0,0,0,-4,0,0,0,0,0,0
2476,-502257146,2,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2477,1073776655,13,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2478,33570823,1,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2483,-502199789,2,0,0,0,0,17,19.29,0,0,1,4,-1,38,-1,102,124,124,0,7,19.29,0,0,1,4,37,38,39,0,0,0,19,-1,-1,-1,-1,-1,-1,0,0,1,0,0,1,0,0,0.5,0,0,0,0,3,0,0,0,0,0
2484,-502199785,2,0,0,0,0,17,19.29,0,0,1,4,-1,38,-1,102,128,123,0,27,19.29,0.5,0.5,1,4,37,38,39,0,0,0,34,-1,-1,-1,-1,-1,-1,0,0,1,0,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0
2503,138543104,14,0,0,-0.4,0,15,19.29,0,0,1,4,-1,-1,100,-1,6,6,0,7,19.29,0,0,1,4,6,6,6,1.570796,0,0,19,455,183,456,26,-1,26,0.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2504,33554432,13,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
2505,33587215,13,2,0,-2,0,10,19.29,0,0,2,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2506,32779,13,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,213,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2523,1662036527,13,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,13836,13834,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2524,-1040159737,21,0,0,0.4,0,7,19.29,0,0,1,4,37,38,-1,27,-1,26,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2525,34620928,1,0.5,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0.698132,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
2526,34620935,1,0.75,0,2,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
2527,1048580,10,-0.07,0,0.05,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,34,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2528,33587214,5,1.8,-0.5,-2.5,0,7,19.29,0,0,1,4,37,38,-1,132,132,132,0,7,19.29,0,0,1,4,37,38,39,0.872665,0,0,23,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2529,1662027787,13,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,213,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2530,33587215,13,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,213,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2531,34620928,1,0.5,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0.698132,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
2532,34653192,10,0.75,0,1.9,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
2533,34620935,1,0.75,0,2,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
2534,-502183405,2,0,0,0,0,17,19.29,0,0,1,4,-1,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,19,-1,-1,-1,-1,-1,-1,0,0,1,0,0,1,0,0,0.5,0,0,0,-4,0,0,0,0,0,0
2543,33554434,1,1.2,0,-0.5,0,7,19.29,0,0,1,4,37,38,-1,104,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2544,33588232,1,4.2,0,0.3,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2545,33554435,1,0.4,0,-0.3,0,7,19.29,0,0,1,4,37,38,-1,115,128,123,0,7,19.29,0,0,1,4,37,38,39,3.141593,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2546,33554434,1,-0.5,0,0,0,7,19.29,0,0,1,4,37,38,-1,97,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2547,33587210,9,1.2,0,-0.4,0,7,19.29,0,0,1,4,37,38,-1,104,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2548,33588232,9,4.2,-0.05,0.1,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
2549,33587211,9,0.4,0,-0.3,0,7,19.29,0,0,1,4,37,38,-1,115,128,123,0,7,19.29,0,0,1,4,37,38,39,3.141593,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2550,33587210,9,-0.5,0,0,0,7,19.29,0,0,1,4,37,38,-1,97,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2551,33587210,9,0.3,1.5,-1,0,7,19.29,0,0,1,4,37,38,-1,104,128,123,0,7,19.29,0,0,1,4,37,38,39,3.141593,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2552,33587210,9,0.3,-1.5,-1,0,7,19.29,0,0,1,4,37,38,-1,104,128,123,0,7,19.29,0,0,1,4,37,38,39,3.141593,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2553,1645283351,13,0,0,-1,0,17,19.29,0,0,1,4,37,38,-1,104,-1,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,39,-1,-1,-1,-1,-1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0
2563,-502199789,1,0,0,0,0,17,19.29,0,0,1,4,-1,38,-1,102,124,124,0,7,19.29,0,0,1,4,37,38,39,0,0,0,19,-1,-1,-1,-1,-1,-1,0,0,1,0,0,1,0,0,0.5,0,0,0,0,3,0,0,0,0,0
2564,33588235,10,0,0,0,0,40,19.29,0,0,1,4,37,38,-1,38,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2565,33587214,13,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2566,1796245546,21,0,0,0,0,20,19.29,0,0,1,4,37,38,-1,102,-1,-1,0,20,19.29,0,0,1,4,37,38,39,0,0,0,-1,216,-1,-1,-1,-1,-1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568,407797770,3,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,14,128,123,0,100,19.29,1,1,10,20,37,38,39,0,0,0,10,53,51,53,4,4,13,0.47,0.63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2570,-502199785,2,0,0,0,0,17,19.29,0,0,1,4,-1,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,34,-1,-1,-1,-1,-1,-1,0,0,1,0,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0
2571,33587209,1,0,0,-4.1,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
2572,33587209,1,0.3,2.25,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
2573,33587209,1,0.3,-2.25,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
2574,33587215,1,0,0,-1.5,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
2575,33587215,1,0.25,2.25,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
2576,33587215,1,0.25,-2.25,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
2577,33587210,9,1.2,0,-0.4,0,7,19.29,0,0,1,4,37,38,-1,104,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2578,33588232,9,4.2,-0.05,0.1,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2579,33587211,9,0.6,0,-0.3,0,7,19.29,0,0,1,4,37,38,-1,115,128,123,0,7,19.29,0,0,1,4,37,38,39,3.141593,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2580,33587210,9,-0.5,0,0,0,7,19.29,0,0,1,4,37,38,-1,97,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2581,33587210,9,0.3,1.5,-1,0,7,19.29,0,0,1,4,37,38,-1,104,128,123,0,7,19.29,0,0,1,4,37,38,39,3.141593,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2582,33587210,9,0.3,-1.5,-1,0,7,19.29,0,0,1,4,37,38,-1,104,128,123,0,7,19.29,0,0,1,4,37,38,39,3.141593,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2583,1661995014,2,0,0,0,0,7,19.29,0,0,1,4,37,38,114,115,106,110,0,7,19.29,0,0,1,4,37,38,39,0,0,0,19,-1,-1,-1,-1,-1,-1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2584,34635791,1,0.5,0,-4.5,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
2585,34635791,1,0.5,0,-4.5,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
2586,34635791,1,0.7,0,-0.2,0,7,19.29,0,0,1,4,37,38,102,102,-1,102,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
