"ID","RaceID","SexID","BaseSection","TextureName_1","TextureName_2","TextureName_3","Flags","VariationIndex","ColorIndex"
"908437","8","1","1","Character\Troll\Female\TrollFemaleFaceLower08_27.blp","Character\Troll\Female\TrollFemaleFaceUpper08_27.blp","","5","8","27"
"908438","8","1","1","Character\Troll\Female\TrollFemaleFaceLower08_28.blp","Character\Troll\Female\TrollFemaleFaceUpper08_28.blp","","5","8","28"
"908439","8","1","1","Character\Troll\Female\TrollFemaleFaceLower08_29.blp","Character\Troll\Female\TrollFemaleFaceUpper08_29.blp","","5","8","29"
"908440","8","1","1","Character\Troll\Female\TrollFemaleFaceLower08_30.blp","Character\Troll\Female\TrollFemaleFaceUpper08_30.blp","","5","8","30"
"908441","8","1","1","Character\Troll\Female\TrollFemaleFaceLower08_31.blp","Character\Troll\Female\TrollFemaleFaceUpper08_31.blp","","5","8","31"
"908442","8","1","1","Character\Troll\Female\TrollFemaleFaceLower08_32.blp","Character\Troll\Female\TrollFemaleFaceUpper08_32.blp","","5","8","32"
"908443","8","1","1","Character\Troll\Female\TrollFemaleFaceLower08_33.blp","Character\Troll\Female\TrollFemaleFaceUpper08_33.blp","","5","8","33"
"908444","8","1","1","Character\Troll\Female\TrollFemaleFaceLower08_34.blp","Character\Troll\Female\TrollFemaleFaceUpper08_34.blp","","5","8","34"
"908445","8","1","1","Character\Troll\Female\TrollFemaleFaceLower08_35.blp","Character\Troll\Female\TrollFemaleFaceUpper08_35.blp","","5","8","35"
"908446","8","1","1","Character\Troll\Female\TrollFemaleFaceLower08_36.blp","Character\Troll\Female\TrollFemaleFaceUpper08_36.blp","","5","8","36"
"908447","8","1","1","Character\Troll\Female\TrollFemaleFaceLower08_37.blp","Character\Troll\Female\TrollFemaleFaceUpper08_37.blp","","5","8","37"
"908448","8","1","1","Character\Troll\Female\TrollFemaleFaceLower08_38.blp","Character\Troll\Female\TrollFemaleFaceUpper08_38.blp","","5","8","38"
"908449","8","1","1","Character\Troll\Female\TrollFemaleFaceLower09_18.blp","Character\Troll\Female\TrollFemaleFaceUpper09_18.blp","","5","9","18"
"908450","8","1","1","Character\Troll\Female\TrollFemaleFaceLower09_19.blp","Character\Troll\Female\TrollFemaleFaceUpper09_19.blp","","5","9","19"
"908451","8","1","1","Character\Troll\Female\TrollFemaleFaceLower09_20.blp","Character\Troll\Female\TrollFemaleFaceUpper09_20.blp","","5","9","20"
"908452","8","1","1","Character\Troll\Female\TrollFemaleFaceLower09_21.blp","Character\Troll\Female\TrollFemaleFaceUpper09_21.blp","","5","9","21"
"908453","8","1","1","Character\Troll\Female\TrollFemaleFaceLower09_22.blp","Character\Troll\Female\TrollFemaleFaceUpper09_22.blp","","5","9","22"
"908454","8","1","1","Character\Troll\Female\TrollFemaleFaceLower09_23.blp","Character\Troll\Female\TrollFemaleFaceUpper09_23.blp","","5","9","23"
"908455","8","1","1","Character\Troll\Female\TrollFemaleFaceLower09_24.blp","Character\Troll\Female\TrollFemaleFaceUpper09_24.blp","","5","9","24"
"908456","8","1","1","Character\Troll\Female\TrollFemaleFaceLower09_25.blp","Character\Troll\Female\TrollFemaleFaceUpper09_25.blp","","5","9","25"
"908457","8","1","1","Character\Troll\Female\TrollFemaleFaceLower09_26.blp","Character\Troll\Female\TrollFemaleFaceUpper09_26.blp","","5","9","26"
"908458","8","1","1","Character\Troll\Female\TrollFemaleFaceLower09_27.blp","Character\Troll\Female\TrollFemaleFaceUpper09_27.blp","","5","9","27"
"908459","8","1","1","Character\Troll\Female\TrollFemaleFaceLower09_28.blp","Character\Troll\Female\TrollFemaleFaceUpper09_28.blp","","5","9","28"
"908460","8","1","1","Character\Troll\Female\TrollFemaleFaceLower09_29.blp","Character\Troll\Female\TrollFemaleFaceUpper09_29.blp","","5","9","29"
"908461","8","1","1","Character\Troll\Female\TrollFemaleFaceLower09_30.blp","Character\Troll\Female\TrollFemaleFaceUpper09_30.blp","","5","9","30"
"908462","8","1","1","Character\Troll\Female\TrollFemaleFaceLower09_31.blp","Character\Troll\Female\TrollFemaleFaceUpper09_31.blp","","5","9","31"
"908463","8","1","1","Character\Troll\Female\TrollFemaleFaceLower09_32.blp","Character\Troll\Female\TrollFemaleFaceUpper09_32.blp","","5","9","32"
"908464","8","1","1","Character\Troll\Female\TrollFemaleFaceLower09_33.blp","Character\Troll\Female\TrollFemaleFaceUpper09_33.blp","","5","9","33"
"908465","8","1","1","Character\Troll\Female\TrollFemaleFaceLower09_34.blp","Character\Troll\Female\TrollFemaleFaceUpper09_34.blp","","5","9","34"
"908466","8","1","1","Character\Troll\Female\TrollFemaleFaceLower09_35.blp","Character\Troll\Female\TrollFemaleFaceUpper09_35.blp","","5","9","35"
"908467","8","1","1","Character\Troll\Female\TrollFemaleFaceLower09_36.blp","Character\Troll\Female\TrollFemaleFaceUpper09_36.blp","","5","9","36"
"908468","8","1","1","Character\Troll\Female\TrollFemaleFaceLower09_37.blp","Character\Troll\Female\TrollFemaleFaceUpper09_37.blp","","5","9","37"
"908469","8","1","1","Character\Troll\Female\TrollFemaleFaceLower09_38.blp","Character\Troll\Female\TrollFemaleFaceUpper09_38.blp","","5","9","38"
"908470","8","1","1","Character\Troll\Female\TrollFemaleFaceLower10_18.blp","Character\Troll\Female\TrollFemaleFaceUpper10_18.blp","","5","10","18"
"908471","8","1","1","Character\Troll\Female\TrollFemaleFaceLower10_19.blp","Character\Troll\Female\TrollFemaleFaceUpper10_19.blp","","5","10","19"
"908472","8","1","1","Character\Troll\Female\TrollFemaleFaceLower10_20.blp","Character\Troll\Female\TrollFemaleFaceUpper10_20.blp","","5","10","20"
"908473","8","1","1","Character\Troll\Female\TrollFemaleFaceLower10_21.blp","Character\Troll\Female\TrollFemaleFaceUpper10_21.blp","","5","10","21"
"908474","8","1","1","Character\Troll\Female\TrollFemaleFaceLower10_22.blp","Character\Troll\Female\TrollFemaleFaceUpper10_22.blp","","5","10","22"
"908475","8","1","1","Character\Troll\Female\TrollFemaleFaceLower10_23.blp","Character\Troll\Female\TrollFemaleFaceUpper10_23.blp","","5","10","23"
"908476","8","1","1","Character\Troll\Female\TrollFemaleFaceLower10_24.blp","Character\Troll\Female\TrollFemaleFaceUpper10_24.blp","","5","10","24"
"908477","8","1","1","Character\Troll\Female\TrollFemaleFaceLower10_25.blp","Character\Troll\Female\TrollFemaleFaceUpper10_25.blp","","5","10","25"
"908478","8","1","1","Character\Troll\Female\TrollFemaleFaceLower10_26.blp","Character\Troll\Female\TrollFemaleFaceUpper10_26.blp","","5","10","26"
"908479","8","1","1","Character\Troll\Female\TrollFemaleFaceLower10_27.blp","Character\Troll\Female\TrollFemaleFaceUpper10_27.blp","","5","10","27"
"908480","8","1","1","Character\Troll\Female\TrollFemaleFaceLower10_28.blp","Character\Troll\Female\TrollFemaleFaceUpper10_28.blp","","5","10","28"
"908481","8","1","1","Character\Troll\Female\TrollFemaleFaceLower10_29.blp","Character\Troll\Female\TrollFemaleFaceUpper10_29.blp","","5","10","29"
"908482","8","1","1","Character\Troll\Female\TrollFemaleFaceLower10_30.blp","Character\Troll\Female\TrollFemaleFaceUpper10_30.blp","","5","10","30"
"908483","8","1","1","Character\Troll\Female\TrollFemaleFaceLower10_31.blp","Character\Troll\Female\TrollFemaleFaceUpper10_31.blp","","5","10","31"
"908484","8","1","1","Character\Troll\Female\TrollFemaleFaceLower10_32.blp","Character\Troll\Female\TrollFemaleFaceUpper10_32.blp","","5","10","32"
"908485","8","1","1","Character\Troll\Female\TrollFemaleFaceLower10_33.blp","Character\Troll\Female\TrollFemaleFaceUpper10_33.blp","","5","10","33"
"908486","8","1","1","Character\Troll\Female\TrollFemaleFaceLower10_34.blp","Character\Troll\Female\TrollFemaleFaceUpper10_34.blp","","5","10","34"
"908487","8","1","1","Character\Troll\Female\TrollFemaleFaceLower10_35.blp","Character\Troll\Female\TrollFemaleFaceUpper10_35.blp","","5","10","35"
"908488","8","1","1","Character\Troll\Female\TrollFemaleFaceLower10_36.blp","Character\Troll\Female\TrollFemaleFaceUpper10_36.blp","","5","10","36"
"908489","8","1","1","Character\Troll\Female\TrollFemaleFaceLower10_37.blp","Character\Troll\Female\TrollFemaleFaceUpper10_37.blp","","5","10","37"
"908490","8","1","1","Character\Troll\Female\TrollFemaleFaceLower10_38.blp","Character\Troll\Female\TrollFemaleFaceUpper10_38.blp","","5","10","38"
"908491","8","1","1","Character\Troll\Female\TrollFemaleFaceLower11_18.blp","Character\Troll\Female\TrollFemaleFaceUpper11_18.blp","","5","11","18"
"908492","8","1","1","Character\Troll\Female\TrollFemaleFaceLower11_19.blp","Character\Troll\Female\TrollFemaleFaceUpper11_19.blp","","5","11","19"
"908493","8","1","1","Character\Troll\Female\TrollFemaleFaceLower11_20.blp","Character\Troll\Female\TrollFemaleFaceUpper11_20.blp","","5","11","20"
"908494","8","1","1","Character\Troll\Female\TrollFemaleFaceLower11_21.blp","Character\Troll\Female\TrollFemaleFaceUpper11_21.blp","","5","11","21"
"908495","8","1","1","Character\Troll\Female\TrollFemaleFaceLower11_22.blp","Character\Troll\Female\TrollFemaleFaceUpper11_22.blp","","5","11","22"
"908496","8","1","1","Character\Troll\Female\TrollFemaleFaceLower11_23.blp","Character\Troll\Female\TrollFemaleFaceUpper11_23.blp","","5","11","23"
"908497","8","1","1","Character\Troll\Female\TrollFemaleFaceLower11_24.blp","Character\Troll\Female\TrollFemaleFaceUpper11_24.blp","","5","11","24"
"908498","8","1","1","Character\Troll\Female\TrollFemaleFaceLower11_25.blp","Character\Troll\Female\TrollFemaleFaceUpper11_25.blp","","5","11","25"
"908499","8","1","1","Character\Troll\Female\TrollFemaleFaceLower11_26.blp","Character\Troll\Female\TrollFemaleFaceUpper11_26.blp","","5","11","26"
"908500","8","1","1","Character\Troll\Female\TrollFemaleFaceLower11_27.blp","Character\Troll\Female\TrollFemaleFaceUpper11_27.blp","","5","11","27"
"908501","8","1","1","Character\Troll\Female\TrollFemaleFaceLower11_28.blp","Character\Troll\Female\TrollFemaleFaceUpper11_28.blp","","5","11","28"
"908502","8","1","1","Character\Troll\Female\TrollFemaleFaceLower11_29.blp","Character\Troll\Female\TrollFemaleFaceUpper11_29.blp","","5","11","29"
"908503","8","1","1","Character\Troll\Female\TrollFemaleFaceLower11_30.blp","Character\Troll\Female\TrollFemaleFaceUpper11_30.blp","","5","11","30"
"908504","8","1","1","Character\Troll\Female\TrollFemaleFaceLower11_31.blp","Character\Troll\Female\TrollFemaleFaceUpper11_31.blp","","5","11","31"
"908505","8","1","1","Character\Troll\Female\TrollFemaleFaceLower11_32.blp","Character\Troll\Female\TrollFemaleFaceUpper11_32.blp","","5","11","32"
"908506","8","1","1","Character\Troll\Female\TrollFemaleFaceLower11_33.blp","Character\Troll\Female\TrollFemaleFaceUpper11_33.blp","","5","11","33"
"908507","8","1","1","Character\Troll\Female\TrollFemaleFaceLower11_34.blp","Character\Troll\Female\TrollFemaleFaceUpper11_34.blp","","5","11","34"
"908508","8","1","1","Character\Troll\Female\TrollFemaleFaceLower11_35.blp","Character\Troll\Female\TrollFemaleFaceUpper11_35.blp","","5","11","35"
"908509","8","1","1","Character\Troll\Female\TrollFemaleFaceLower11_36.blp","Character\Troll\Female\TrollFemaleFaceUpper11_36.blp","","5","11","36"
"908510","8","1","1","Character\Troll\Female\TrollFemaleFaceLower11_37.blp","Character\Troll\Female\TrollFemaleFaceUpper11_37.blp","","5","11","37"
"908511","8","1","1","Character\Troll\Female\TrollFemaleFaceLower11_38.blp","Character\Troll\Female\TrollFemaleFaceUpper11_38.blp","","5","11","38"
"908512","8","1","1","Character\Troll\Female\TrollFemaleFaceLower14_00.blp","Character\Troll\Female\TrollFemaleFaceUpper14_00.blp","","1","14","0"
"908513","8","1","1","Character\Troll\Female\TrollFemaleFaceLower14_01.blp","Character\Troll\Female\TrollFemaleFaceUpper14_01.blp","","1","14","1"
"908514","8","1","1","Character\Troll\Female\TrollFemaleFaceLower14_02.blp","Character\Troll\Female\TrollFemaleFaceUpper14_02.blp","","1","14","2"
"908515","8","1","1","Character\Troll\Female\TrollFemaleFaceLower14_03.blp","Character\Troll\Female\TrollFemaleFaceUpper14_03.blp","","1","14","3"
"908516","8","1","1","Character\Troll\Female\TrollFemaleFaceLower14_04.blp","Character\Troll\Female\TrollFemaleFaceUpper14_04.blp","","1","14","4"
"908517","8","1","1","Character\Troll\Female\TrollFemaleFaceLower14_05.blp","Character\Troll\Female\TrollFemaleFaceUpper14_05.blp","","1","14","5"
"908518","8","1","1","Character\Troll\Female\TrollFemaleFaceLower14_06.blp","Character\Troll\Female\TrollFemaleFaceUpper14_06.blp","","5","14","15"
"908519","8","1","1","Character\Troll\Female\TrollFemaleFaceLower14_07.blp","Character\Troll\Female\TrollFemaleFaceUpper14_07.blp","","5","14","16"
"908520","8","1","1","Character\Troll\Female\TrollFemaleFaceLower14_08.blp","Character\Troll\Female\TrollFemaleFaceUpper14_08.blp","","5","14","17"
"908521","8","1","1","Character\Troll\Female\TrollFemaleFaceLower14_18.blp","Character\Troll\Female\TrollFemaleFaceUpper14_18.blp","","1","14","18"
"908522","8","1","1","Character\Troll\Female\TrollFemaleFaceLower14_19.blp","Character\Troll\Female\TrollFemaleFaceUpper14_19.blp","","1","14","19"
"908523","8","1","1","Character\Troll\Female\TrollFemaleFaceLower14_20.blp","Character\Troll\Female\TrollFemaleFaceUpper14_20.blp","","1","14","20"
"908524","8","1","1","Character\Troll\Female\TrollFemaleFaceLower14_21.blp","Character\Troll\Female\TrollFemaleFaceUpper14_21.blp","","1","14","21"
"908525","8","1","1","Character\Troll\Female\TrollFemaleFaceLower14_22.blp","Character\Troll\Female\TrollFemaleFaceUpper14_22.blp","","1","14","22"
"908526","8","1","1","Character\Troll\Female\TrollFemaleFaceLower14_23.blp","Character\Troll\Female\TrollFemaleFaceUpper14_23.blp","","1","14","23"
"908527","8","1","1","Character\Troll\Female\TrollFemaleFaceLower14_24.blp","Character\Troll\Female\TrollFemaleFaceUpper14_24.blp","","1","14","24"
"908528","8","1","1","Character\Troll\Female\TrollFemaleFaceLower14_25.blp","Character\Troll\Female\TrollFemaleFaceUpper14_25.blp","","1","14","25"
"908529","8","1","1","Character\Troll\Female\TrollFemaleFaceLower14_26.blp","Character\Troll\Female\TrollFemaleFaceUpper14_26.blp","","1","14","26"
"908530","8","1","1","Character\Troll\Female\TrollFemaleFaceLower14_27.blp","Character\Troll\Female\TrollFemaleFaceUpper14_27.blp","","1","14","27"
"908531","8","1","1","Character\Troll\Female\TrollFemaleFaceLower14_28.blp","Character\Troll\Female\TrollFemaleFaceUpper14_28.blp","","1","14","28"
"908532","8","1","1","Character\Troll\Female\TrollFemaleFaceLower14_29.blp","Character\Troll\Female\TrollFemaleFaceUpper14_29.blp","","1","14","29"
"908533","8","1","1","Character\Troll\Female\TrollFemaleFaceLower14_30.blp","Character\Troll\Female\TrollFemaleFaceUpper14_30.blp","","1","14","30"
"908534","8","1","1","Character\Troll\Female\TrollFemaleFaceLower14_31.blp","Character\Troll\Female\TrollFemaleFaceUpper14_31.blp","","1","14","31"
"908535","8","1","1","Character\Troll\Female\TrollFemaleFaceLower14_32.blp","Character\Troll\Female\TrollFemaleFaceUpper14_32.blp","","1","14","32"
"908536","8","1","1","Character\Troll\Female\TrollFemaleFaceLower14_33.blp","Character\Troll\Female\TrollFemaleFaceUpper14_33.blp","","1","14","33"
"908537","8","1","1","Character\Troll\Female\TrollFemaleFaceLower14_34.blp","Character\Troll\Female\TrollFemaleFaceUpper14_34.blp","","1","14","34"
"908538","8","1","1","Character\Troll\Female\TrollFemaleFaceLower14_35.blp","Character\Troll\Female\TrollFemaleFaceUpper14_35.blp","","1","14","35"
"908539","8","1","1","Character\Troll\Female\TrollFemaleFaceLower14_36.blp","Character\Troll\Female\TrollFemaleFaceUpper14_36.blp","","1","14","36"
"908540","8","1","1","Character\Troll\Female\TrollFemaleFaceLower14_37.blp","Character\Troll\Female\TrollFemaleFaceUpper14_37.blp","","1","14","37"
"908541","8","1","1","Character\Troll\Female\TrollFemaleFaceLower14_38.blp","Character\Troll\Female\TrollFemaleFaceUpper14_38.blp","","1","14","38"
"908542","8","1","3","Character\Troll\Hair00_13.blp","Character\Troll\ScalpLowerHair00_13.blp","Character\Troll\ScalpUpperHair00_13.blp","17","0","13"
"908543","8","1","3","Character\Troll\Hair00_14.blp","Character\Troll\ScalpLowerHair00_14.blp","Character\Troll\ScalpUpperHair00_14.blp","17","0","14"
"908544","8","1","3","Character\Troll\Hair00_15.blp","Character\Troll\ScalpLowerHair00_15.blp","Character\Troll\ScalpUpperHair00_15.blp","17","0","15"
"908545","8","1","3","Character\Troll\Hair00_16.blp","Character\Troll\ScalpLowerHair00_16.blp","Character\Troll\ScalpUpperHair00_16.blp","17","0","16"
"908546","8","1","3","Character\Troll\Hair00_17.blp","Character\Troll\ScalpLowerHair00_17.blp","Character\Troll\ScalpUpperHair00_17.blp","17","0","17"
"908547","8","1","3","Character\Troll\Hair00_18.blp","Character\Troll\ScalpLowerHair00_18.blp","Character\Troll\ScalpUpperHair00_18.blp","17","0","18"
"908548","8","1","3","Character\Troll\Hair00_19.blp","Character\Troll\ScalpLowerHair00_19.blp","Character\Troll\ScalpUpperHair00_19.blp","17","0","19"
"908549","8","1","3","Character\Troll\Hair00_20.blp","Character\Troll\ScalpLowerHair00_20.blp","Character\Troll\ScalpUpperHair00_20.blp","17","0","20"
"908550","8","1","3","Character\Troll\Hair00_21.blp","Character\Troll\ScalpLowerHair00_21.blp","Character\Troll\ScalpUpperHair00_21.blp","17","0","21"
"908551","8","1","3","Character\Troll\Hair00_22.blp","Character\Troll\ScalpLowerHair00_22.blp","Character\Troll\ScalpUpperHair00_22.blp","17","0","22"
"908552","8","1","3","Character\Troll\Hair00_23.blp","Character\Troll\ScalpLowerHair00_23.blp","Character\Troll\ScalpUpperHair00_23.blp","17","0","23"
"908553","8","1","3","Character\Troll\Hair00_24.blp","Character\Troll\ScalpLowerHair00_24.blp","Character\Troll\ScalpUpperHair00_24.blp","17","0","24"
"908554","8","1","3","Character\Troll\Hair00_25.blp","Character\Troll\ScalpLowerHair00_25.blp","Character\Troll\ScalpUpperHair00_25.blp","17","0","25"
"908555","8","1","3","Character\Troll\Hair00_26.blp","Character\Troll\ScalpLowerHair00_26.blp","Character\Troll\ScalpUpperHair00_26.blp","17","0","26"
"908556","8","1","3","Character\Troll\Hair00_27.blp","Character\Troll\ScalpLowerHair00_27.blp","Character\Troll\ScalpUpperHair00_27.blp","17","0","27"
"908557","8","1","3","Character\Troll\Hair00_28.blp","Character\Troll\ScalpLowerHair00_28.blp","Character\Troll\ScalpUpperHair00_28.blp","17","0","28"
"908558","8","1","3","Character\Troll\Hair00_29.blp","Character\Troll\ScalpLowerHair00_29.blp","Character\Troll\ScalpUpperHair00_29.blp","17","0","29"
"908559","8","1","3","Character\Troll\Hair00_30.blp","Character\Troll\ScalpLowerHair00_30.blp","Character\Troll\ScalpUpperHair00_30.blp","17","0","30"
"908560","8","1","3","Character\Troll\Hair00_13.blp","Character\Troll\ScalpLowerHair01_13.blp","Character\Troll\ScalpUpperHair01_13.blp","17","1","13"
"908561","8","1","3","Character\Troll\Hair00_14.blp","Character\Troll\ScalpLowerHair01_14.blp","Character\Troll\ScalpUpperHair01_14.blp","17","1","14"
"908562","8","1","3","Character\Troll\Hair00_15.blp","Character\Troll\ScalpLowerHair01_15.blp","Character\Troll\ScalpUpperHair01_15.blp","17","1","15"
"908563","8","1","3","Character\Troll\Hair00_16.blp","Character\Troll\ScalpLowerHair01_16.blp","Character\Troll\ScalpUpperHair01_16.blp","17","1","16"
"908564","8","1","3","Character\Troll\Hair00_17.blp","Character\Troll\ScalpLowerHair01_17.blp","Character\Troll\ScalpUpperHair01_17.blp","17","1","17"
"908565","8","1","3","Character\Troll\Hair00_18.blp","Character\Troll\ScalpLowerHair01_18.blp","Character\Troll\ScalpUpperHair01_18.blp","17","1","18"
"908566","8","1","3","Character\Troll\Hair00_19.blp","Character\Troll\ScalpLowerHair01_19.blp","Character\Troll\ScalpUpperHair01_19.blp","17","1","19"
"908567","8","1","3","Character\Troll\Hair00_20.blp","Character\Troll\ScalpLowerHair01_20.blp","Character\Troll\ScalpUpperHair01_20.blp","17","1","20"
"908568","8","1","3","Character\Troll\Hair00_21.blp","Character\Troll\ScalpLowerHair01_21.blp","Character\Troll\ScalpUpperHair01_21.blp","17","1","21"
"908569","8","1","3","Character\Troll\Hair00_22.blp","Character\Troll\ScalpLowerHair01_22.blp","Character\Troll\ScalpUpperHair01_22.blp","17","1","22"
"908570","8","1","3","Character\Troll\Hair00_23.blp","Character\Troll\ScalpLowerHair01_23.blp","Character\Troll\ScalpUpperHair01_23.blp","17","1","23"
"908571","8","1","3","Character\Troll\Hair00_24.blp","Character\Troll\ScalpLowerHair01_24.blp","Character\Troll\ScalpUpperHair01_24.blp","17","1","24"
"908572","8","1","3","Character\Troll\Hair00_25.blp","Character\Troll\ScalpLowerHair01_25.blp","Character\Troll\ScalpUpperHair01_25.blp","17","1","25"
"908573","8","1","3","Character\Troll\Hair00_26.blp","Character\Troll\ScalpLowerHair01_26.blp","Character\Troll\ScalpUpperHair01_26.blp","17","1","26"
"908574","8","1","3","Character\Troll\Hair00_27.blp","Character\Troll\ScalpLowerHair01_27.blp","Character\Troll\ScalpUpperHair01_27.blp","17","1","27"
"908575","8","1","3","Character\Troll\Hair00_28.blp","Character\Troll\ScalpLowerHair01_28.blp","Character\Troll\ScalpUpperHair01_28.blp","17","1","28"
"908576","8","1","3","Character\Troll\Hair00_29.blp","Character\Troll\ScalpLowerHair01_29.blp","Character\Troll\ScalpUpperHair01_29.blp","17","1","29"
"908577","8","1","3","Character\Troll\Hair00_30.blp","Character\Troll\ScalpLowerHair01_30.blp","Character\Troll\ScalpUpperHair01_30.blp","17","1","30"
"908578","8","1","3","Character\Troll\Hair00_13.blp","Character\Troll\ScalpLowerHair02_13.blp","Character\Troll\ScalpUpperHair02_13.blp","17","2","13"
"908579","8","1","3","Character\Troll\Hair00_14.blp","Character\Troll\ScalpLowerHair02_14.blp","Character\Troll\ScalpUpperHair02_14.blp","17","2","14"
"908580","8","1","3","Character\Troll\Hair00_15.blp","Character\Troll\ScalpLowerHair02_15.blp","Character\Troll\ScalpUpperHair02_15.blp","17","2","15"
"908581","8","1","3","Character\Troll\Hair00_16.blp","Character\Troll\ScalpLowerHair02_16.blp","Character\Troll\ScalpUpperHair02_16.blp","17","2","16"
"908582","8","1","3","Character\Troll\Hair00_17.blp","Character\Troll\ScalpLowerHair02_17.blp","Character\Troll\ScalpUpperHair02_17.blp","17","2","17"
"908583","8","1","3","Character\Troll\Hair00_18.blp","Character\Troll\ScalpLowerHair02_18.blp","Character\Troll\ScalpUpperHair02_18.blp","17","2","18"
"908584","8","1","3","Character\Troll\Hair00_19.blp","Character\Troll\ScalpLowerHair02_19.blp","Character\Troll\ScalpUpperHair02_19.blp","17","2","19"
"908585","8","1","3","Character\Troll\Hair00_20.blp","Character\Troll\ScalpLowerHair02_20.blp","Character\Troll\ScalpUpperHair02_20.blp","17","2","20"
"908586","8","1","3","Character\Troll\Hair00_21.blp","Character\Troll\ScalpLowerHair02_21.blp","Character\Troll\ScalpUpperHair02_21.blp","17","2","21"
"908587","8","1","3","Character\Troll\Hair00_22.blp","Character\Troll\ScalpLowerHair02_22.blp","Character\Troll\ScalpUpperHair02_22.blp","17","2","22"
"908588","8","1","3","Character\Troll\Hair00_23.blp","Character\Troll\ScalpLowerHair02_23.blp","Character\Troll\ScalpUpperHair02_23.blp","17","2","23"
"908589","8","1","3","Character\Troll\Hair00_24.blp","Character\Troll\ScalpLowerHair02_24.blp","Character\Troll\ScalpUpperHair02_24.blp","17","2","24"
"908590","8","1","3","Character\Troll\Hair00_25.blp","Character\Troll\ScalpLowerHair02_25.blp","Character\Troll\ScalpUpperHair02_25.blp","17","2","25"
"908591","8","1","3","Character\Troll\Hair00_26.blp","Character\Troll\ScalpLowerHair02_26.blp","Character\Troll\ScalpUpperHair02_26.blp","17","2","26"
"908592","8","1","3","Character\Troll\Hair00_27.blp","Character\Troll\ScalpLowerHair02_27.blp","Character\Troll\ScalpUpperHair02_27.blp","17","2","27"
"908593","8","1","3","Character\Troll\Hair00_28.blp","Character\Troll\ScalpLowerHair02_28.blp","Character\Troll\ScalpUpperHair02_28.blp","17","2","28"
"908594","8","1","3","Character\Troll\Hair00_29.blp","Character\Troll\ScalpLowerHair02_29.blp","Character\Troll\ScalpUpperHair02_29.blp","17","2","29"
"908595","8","1","3","Character\Troll\Hair00_30.blp","Character\Troll\ScalpLowerHair02_30.blp","Character\Troll\ScalpUpperHair02_30.blp","17","2","30"
"908596","8","1","3","Character\Troll\Hair00_13.blp","Character\Troll\ScalpLowerHair03_13.blp","Character\Troll\ScalpUpperHair03_13.blp","17","3","13"
"908597","8","1","3","Character\Troll\Hair00_14.blp","Character\Troll\ScalpLowerHair03_14.blp","Character\Troll\ScalpUpperHair03_14.blp","17","3","14"
"908598","8","1","3","Character\Troll\Hair00_15.blp","Character\Troll\ScalpLowerHair03_15.blp","Character\Troll\ScalpUpperHair03_15.blp","17","3","15"
"908599","8","1","3","Character\Troll\Hair00_16.blp","Character\Troll\ScalpLowerHair03_16.blp","Character\Troll\ScalpUpperHair03_16.blp","17","3","16"
"908600","8","1","3","Character\Troll\Hair00_17.blp","Character\Troll\ScalpLowerHair03_17.blp","Character\Troll\ScalpUpperHair03_17.blp","17","3","17"
"908601","8","1","3","Character\Troll\Hair00_18.blp","Character\Troll\ScalpLowerHair03_18.blp","Character\Troll\ScalpUpperHair03_18.blp","17","3","18"
"908602","8","1","3","Character\Troll\Hair00_19.blp","Character\Troll\ScalpLowerHair03_19.blp","Character\Troll\ScalpUpperHair03_19.blp","17","3","19"
"908603","8","1","3","Character\Troll\Hair00_20.blp","Character\Troll\ScalpLowerHair03_20.blp","Character\Troll\ScalpUpperHair03_20.blp","17","3","20"
"908604","8","1","3","Character\Troll\Hair00_21.blp","Character\Troll\ScalpLowerHair03_21.blp","Character\Troll\ScalpUpperHair03_21.blp","17","3","21"
"908605","8","1","3","Character\Troll\Hair00_22.blp","Character\Troll\ScalpLowerHair03_22.blp","Character\Troll\ScalpUpperHair03_22.blp","17","3","22"
"908606","8","1","3","Character\Troll\Hair00_23.blp","Character\Troll\ScalpLowerHair03_23.blp","Character\Troll\ScalpUpperHair03_23.blp","17","3","23"
"908607","8","1","3","Character\Troll\Hair00_24.blp","Character\Troll\ScalpLowerHair03_24.blp","Character\Troll\ScalpUpperHair03_24.blp","17","3","24"
"908608","8","1","3","Character\Troll\Hair00_25.blp","Character\Troll\ScalpLowerHair03_25.blp","Character\Troll\ScalpUpperHair03_25.blp","17","3","25"
"908609","8","1","3","Character\Troll\Hair00_26.blp","Character\Troll\ScalpLowerHair03_26.blp","Character\Troll\ScalpUpperHair03_26.blp","17","3","26"
"908610","8","1","3","Character\Troll\Hair00_27.blp","Character\Troll\ScalpLowerHair03_27.blp","Character\Troll\ScalpUpperHair03_27.blp","17","3","27"
"908611","8","1","3","Character\Troll\Hair00_28.blp","Character\Troll\ScalpLowerHair03_28.blp","Character\Troll\ScalpUpperHair03_28.blp","17","3","28"
"908612","8","1","3","Character\Troll\Hair00_29.blp","Character\Troll\ScalpLowerHair03_29.blp","Character\Troll\ScalpUpperHair03_29.blp","17","3","29"
"908613","8","1","3","Character\Troll\Hair00_30.blp","Character\Troll\ScalpLowerHair03_30.blp","Character\Troll\ScalpUpperHair03_30.blp","17","3","30"
"908614","8","1","3","Character\Troll\Hair00_13.blp","Character\Troll\ScalpLowerHair00_13.blp","Character\Troll\ScalpUpperHair00_13.blp","17","4","13"
