"ID","HighlightSky","LightSkyboxID","CloudTypeID","Glow","WaterShallowAlpha","WaterDeepAlpha","OceanShallowAlpha","OceanDeepAlpha"
"15358","2","0","1440","0","0","0","0","0"
"15359","2","0","1440","0","0","0","0","0"
"15360","2","0","1440","0","0","0","0","0"
"15361","2","0","1440","0","0","0","0","0"
"15362","2","0","1440","0","0","0","0","0"
"15363","2","0","1440","0","0","0","0","0"
"15364","6","0","360","720","1440","2520","2640","0"
"15365","2","0","1440","0","0","0","0","0"
"15366","2","0","1440","0","0","0","0","0"
"15367","1","1440","0","0","0","0","0","0"
"15368","2","0","1440","0","0","0","0","0"
"15369","2","0","1440","0","0","0","0","0"
"15370","2","0","1440","0","0","0","0","0"
"15371","2","0","1440","0","0","0","0","0"
"15372","2","0","1440","0","0","0","0","0"
"15373","2","0","1440","0","0","0","0","0"
"15374","2","0","1440","0","0","0","0","0"
"15375","2","0","1440","0","0","0","0","0"
"15376","2","0","1440","0","0","0","0","0"
"15377","2","0","1440","0","0","0","0","0"
"15378","2","0","1440","0","0","0","0","0"
"15379","2","0","1440","0","0","0","0","0"
"15380","2","0","1440","0","0","0","0","0"
"15381","2","0","1440","0","0","0","0","0"
"15382","6","0","360","720","1440","2520","2640","0"
"15383","2","0","1440","0","0","0","0","0"
"15384","2","0","1440","0","0","0","0","0"
"15385","1","1440","0","0","0","0","0","0"
"15386","2","0","1440","0","0","0","0","0"
"15387","2","0","1440","0","0","0","0","0"
"15388","2","0","1440","0","0","0","0","0"
"15389","2","0","1440","0","0","0","0","0"
"15390","2","0","1440","0","0","0","0","0"
"15409","2","0","1440","0","0","0","0","0"
"15410","2","0","1440","0","0","0","0","0"
"15411","2","0","1440","0","0","0","0","0"
"15412","2","0","1440","0","0","0","0","0"
"15413","2","0","1440","0","0","0","0","0"
"15414","2","0","1440","0","0","0","0","0"
"15415","2","0","1440","0","0","0","0","0"
"15416","2","0","1440","0","0","0","0","0"
"15417","2","0","1440","0","0","0","0","0"
"15418","6","0","360","720","1440","2520","2640","0"
"15419","2","0","1440","0","0","0","0","0"
"15420","2","0","1440","0","0","0","0","0"
"15421","1","1440","0","0","0","0","0","0"
"15422","2","0","1440","0","0","0","0","0"
"15423","2","0","1440","0","0","0","0","0"
"15424","2","0","1440","0","0","0","0","0"
"15425","2","0","1440","0","0","0","0","0"
"15426","2","0","1440","0","0","0","0","0"
"15427","2","0","1440","0","0","0","0","0"
"15428","2","0","1440","0","0","0","0","0"
"15429","2","0","1440","0","0","0","0","0"
"15430","2","0","1440","0","0","0","0","0"
"15431","2","0","1440","0","0","0","0","0"
"15432","2","0","1440","0","0","0","0","0"
"15433","2","0","1440","0","0","0","0","0"
"15434","2","0","1440","0","0","0","0","0"
"15435","2","0","1440","0","0","0","0","0"
"15436","6","0","360","720","1440","2520","2640","0"
"15437","2","0","1440","0","0","0","0","0"
"15438","2","0","1440","0","0","0","0","0"
"15439","1","1440","0","0","0","0","0","0"
"15440","2","0","1440","0","0","0","0","0"
"15441","2","0","1440","0","0","0","0","0"
"15442","2","0","1440","0","0","0","0","0"
"15443","2","0","1440","0","0","0","0","0"
"15444","2","0","1440","0","0","0","0","0"
"15445","2","0","1440","0","0","0","0","0"
"15446","2","0","1440","0","0","0","0","0"
"15447","2","0","1440","0","0","0","0","0"
"15448","2","0","1440","0","0","0","0","0"
"15449","2","0","1440","0","0","0","0","0"
"15450","2","0","1440","0","0","0","0","0"
"15451","2","0","1440","0","0","0","0","0"
"15452","2","0","1440","0","0","0","0","0"
"15453","2","0","1440","0","0","0","0","0"
"15454","6","0","360","720","1440","2520","2640","0"
"15455","2","0","1440","0","0","0","0","0"
"15456","2","0","1440","0","0","0","0","0"
"15457","1","1440","0","0","0","0","0","0"
"15458","2","0","1440","0","0","0","0","0"
"15459","2","0","1440","0","0","0","0","0"
"15460","2","0","1440","0","0","0","0","0"
"15461","2","0","1440","0","0","0","0","0"
"15462","2","0","1440","0","0","0","0","0"
"15463","2","0","1440","0","0","0","0","0"
"15464","2","0","1440","0","0","0","0","0"
"15465","2","0","1440","0","0","0","0","0"
"15466","2","0","1440","0","0","0","0","0"
"15467","2","0","1440","0","0","0","0","0"
"15468","2","0","1440","0","0","0","0","0"
"15469","2","0","1440","0","0","0","0","0"
"15470","2","0","1440","0","0","0","0","0"
"15471","2","0","1440","0","0","0","0","0"
"15472","6","0","360","720","1440","2520","2640","0"
"15473","2","0","1440","0","0","0","0","0"
"15474","2","0","1440","0","0","0","0","0"
"15475","1","1440","0","0","0","0","0","0"
"15476","2","0","1440","0","0","0","0","0"
"15477","2","0","1440","0","0","0","0","0"
"15478","2","0","1440","0","0","0","0","0"
"15479","2","0","1440","0","0","0","0","0"
"15480","2","0","1440","0","0","0","0","0"
"15481","2","0","1440","0","0","0","0","0"
"15482","2","0","1440","0","0","0","0","0"
"15483","2","0","1440","0","0","0","0","0"
"15484","2","0","1440","0","0","0","0","0"
"15485","2","0","1440","0","0","0","0","0"
"15486","2","0","1440","0","0","0","0","0"
"15487","2","0","1440","0","0","0","0","0"
"15488","2","0","1440","0","0","0","0","0"
"15489","2","0","1440","0","0","0","0","0"
"15490","6","0","360","720","1440","2520","2640","0"
"15491","2","0","1440","0","0","0","0","0"
"15492","2","0","1440","0","0","0","0","0"
"15493","1","1440","0","0","0","0","0","0"
"15494","2","0","1440","0","0","0","0","0"
"15495","2","0","1440","0","0","0","0","0"
"15496","2","0","1440","0","0","0","0","0"
"15497","2","0","1440","0","0","0","0","0"
"15498","2","0","1440","0","0","0","0","0"
"15499","6","0","720","1440","2400","2520","2640","0"
"15500","5","0","720","1440","2400","2520","0","0"
"15501","6","0","720","1440","2400","2520","2640","0"
"15502","6","0","720","1440","2400","2520","2640","0"
"15503","6","0","720","1440","2400","2520","2640","0"
"15504","6","0","720","1440","2400","2520","2640","0"
"15505","6","0","720","1440","2400","2520","2640","0"
"15506","6","0","720","1440","2400","2520","2640","0"
"15507","4","0","720","1440","2520","0","0","0"
"15508","5","0","720","1440","2520","2640","0","0"
"15509","6","0","720","1440","2400","2520","2640","0"
"15510","6","0","720","1440","2400","2520","2640","0"
"15511","5","0","720","1440","2400","2520","0","0"
"15512","0","0","0","0","0","0","0","0"
"15513","2","0","1440","0","0","0","0","0"
"15514","2","0","1440","0","0","0","0","0"
"15515","5","0","720","1440","2520","2640","0","0"
"15516","5","0","720","1440","2520","2640","0","0"
"15517","1","1440","1440","1440","0","0","0","0"
"15518","1","1440","1440","1440","0","0","0","0"
"15519","1","1440","1440","1440","0","0","0","0"
"15520","1","1440","1440","1440","0","0","0","0"
"15521","1","1440","1440","1440","0","0","0","0"
"15522","1","1440","1440","1440","0","0","0","0"
"15523","1","1440","1440","1440","0","0","0","0"
"15524","2","0","1440","1440","0","0","0","0"
"15525","1","1440","1440","1440","0","0","0","0"
"15526","2","0","1440","0","0","0","0","0"
"15527","1","1440","1440","0","0","0","0","0"
"15528","1","1440","1440","0","0","0","0","0"
"15529","0","0","0","0","0","0","0","0"
"15530","0","0","0","0","0","0","0","0"
"15531","1","1440","0","0","0","0","0","0"
"15532","1","1440","0","0","0","0","0","0"
"15533","1","1440","0","0","0","0","0","0"
"15534","1","1440","0","0","0","0","0","0"
"15535","8","0","600","720","960","1440","2160","2400"
"15536","8","0","600","720","960","1440","2160","2400"
"15537","5","0","720","1440","2400","2640","0","0"
"15538","5","0","720","1440","2400","2640","0","0"
"15539","5","0","720","1440","2400","2640","0","0"
"15540","5","0","720","1440","2400","2640","0","0"
"15541","8","0","600","720","840","1440","2160","2280"
"15542","6","0","600","840","1440","2160","2400","0"
"15543","4","0","720","1440","2520","0","0","0"
"15544","5","0","720","1440","2520","2640","0","0"
"15545","5","0","720","1440","2400","2520","0","0"
"15546","6","0","720","1440","2400","2520","2640","0"
"15547","5","0","720","1440","2400","2520","0","0"
"15548","0","0","0","0","0","0","0","0"
"15549","2","0","1440","0","0","0","0","0"
"15550","2","0","1440","0","0","0","0","0"
"15551","5","0","720","1440","2520","2640","0","0"
"15552","5","0","720","1440","2520","2640","0","0"
"15553","6","0","360","720","1440","2520","2640","0"
"15554","6","0","360","720","1440","2520","2640","0"
"15555","6","0","360","720","1440","2520","2640","0"
"15556","6","0","360","720","1440","2520","2640","0"
"15557","6","0","360","720","1440","2520","2640","0"
"15558","6","0","360","720","1440","2520","2640","0"
"15559","6","0","360","720","1440","2520","2640","0"
"15560","5","0","360","720","1440","2520","0","0"
"15561","6","0","360","720","1440","2520","2640","0"
"15562","5","0","720","1440","2520","2640","0","0"
"15563","6","0","360","720","1440","2520","2640","0"
"15564","6","0","360","720","1440","2520","2640","0"
"15565","1","1440","0","0","0","0","0","0"
"15566","5","360","720","1440","2520","2640","0","0"
"15567","6","0","360","720","1440","2520","2640","0"
"15568","6","0","360","720","1440","2520","2640","0"
"15569","6","0","360","720","1440","2520","2640","0"
"15570","6","0","360","720","1440","2520","2640","0"
"15571","2","0","1440","0","0","0","0","0"
"15572","2","0","1440","0","0","0","0","0"
"15573","2","0","1440","0","0","0","0","0"
"15574","2","0","1440","0","0","0","0","0"
"15575","2","0","1440","0","0","0","0","0"
"15576","2","0","1440","0","0","0","0","0"
"15577","2","0","1440","0","0","0","0","0"
"15578","2","0","1440","0","0","0","0","0"
"15579","2","0","1440","0","0","0","0","0"
"15580","3","0","1440","2870","0","0","0","0"
"15581","2","0","1440","0","0","0","0","0"
"15582","2","0","1440","0","0","0","0","0"
"15583","1","1440","0","0","0","0","0","0"
"15584","2","0","1440","0","0","0","0","0"
"15585","2","0","1440","0","0","0","0","0"
"15586","2","0","1440","0","0","0","0","0"
"15587","2","0","1440","0","0","0","0","0"
"15588","2","0","1440","0","0","0","0","0"
"15589","2","0","1440","0","0","0","0","0"
"15590","2","0","1440","0","0","0","0","0"
"15591","2","0","1440","0","0","0","0","0"
"15592","2","0","1440","0","0","0","0","0"
"15593","2","0","1440","0","0","0","0","0"
"15594","2","0","1440","0","0","0","0","0"
"15595","2","0","1440","0","0","0","0","0"
"15596","2","0","1440","0","0","0","0","0"
"15597","2","0","1440","0","0","0","0","0"
"15598","6","0","360","720","1440","2520","2640","0"
"15599","2","0","1440","0","0","0","0","0"
"15600","2","0","1440","0","0","0","0","0"
"15601","1","1440","0","0","0","0","0","0"
"15602","2","0","1440","0","0","0","0","0"
"15603","2","0","1440","0","0","0","0","0"
"15604","2","0","1440","0","0","0","0","0"
"15605","2","0","1440","0","0","0","0","0"
"15606","2","0","1440","0","0","0","0","0"
"15607","2","0","1440","0","0","0","0","0"
"15608","2","0","1440","0","0","0","0","0"
"15609","2","0","1440","0","0","0","0","0"
"15610","2","0","1440","0","0","0","0","0"
"15611","2","0","1440","0","0","0","0","0"
"15612","2","0","1440","0","0","0","0","0"
"15613","2","0","1440","0","0","0","0","0"
"15614","2","0","1440","0","0","0","0","0"
"15615","2","0","1440","0","0","0","0","0"
"15616","6","0","360","720","1440","2520","2640","0"
"15617","2","0","1440","0","0","0","0","0"
"15618","2","0","1440","0","0","0","0","0"
"15619","1","1440","0","0","0","0","0","0"
"15620","2","0","1440","0","0","0","0","0"
"15621","2","0","1440","0","0","0","0","0"
"15622","2","0","1440","0","0","0","0","0"
"15623","2","0","1440","0","0","0","0","0"
"15624","2","0","1440","0","0","0","0","0"
"15625","2","0","1440","0","0","0","0","0"
"15626","2","0","1440","0","0","0","0","0"
"15627","2","0","1440","0","0","0","0","0"
"15628","2","0","1440","0","0","0","0","0"
"15629","2","0","1440","0","0","0","0","0"
"15630","2","0","1440","0","0","0","0","0"
"15631","2","0","1440","0","0","0","0","0"
"15632","2","0","1440","0","0","0","0","0"
"15633","2","0","1440","0","0","0","0","0"
"15634","6","0","360","720","1440","2520","2640","0"
"15635","2","0","1440","0","0","0","0","0"
"15636","2","0","1440","0","0","0","0","0"
"15637","1","1440","0","0","0","0","0","0"
"15638","2","0","1440","0","0","0","0","0"
"15639","2","0","1440","0","0","0","0","0"
"15640","2","0","1440","0","0","0","0","0"
"15641","2","0","1440","0","0","0","0","0"
"15642","2","0","1440","0","0","0","0","0"
"15643","1","1440","0","0","0","0","0","0"
"15644","1","1440","0","0","0","0","0","0"
"15645","1","1440","0","0","0","0","0","0"
"15646","1","1440","0","0","0","0","0","0"
"15647","1","1440","0","0","0","0","0","0"
"15648","1","1440","0","0","0","0","0","0"
"15649","1","1440","0","0","0","0","0","0"
"15650","1","1440","0","0","0","0","0","0"
"15651","1","1440","0","0","0","0","0","0"
"15652","8","0","360","720","750","1440","2130","2160"
"15653","1","1440","0","0","0","0","0","0"
"15654","1","1440","0","0","0","0","0","0"
"15655","1","1440","0","0","0","0","0","0"
"15656","1","1440","0","0","0","0","0","0"
"15657","1","1440","0","0","0","0","0","0"
"15658","1","1440","0","0","0","0","0","0"
"15659","1","1440","0","0","0","0","0","0"
"15660","1","1440","0","0","0","0","0","0"
"15661","2","0","1440","0","0","0","0","0"
"15662","2","0","1440","0","0","0","0","0"
"15663","2","0","1440","0","0","0","0","0"
"15664","2","0","1440","0","0","0","0","0"
"15665","2","0","1440","0","0","0","0","0"
"15666","2","0","1440","0","0","0","0","0"
"15667","2","0","1440","0","0","0","0","0"
"15668","2","0","1440","0","0","0","0","0"
"15669","4","0","720","1440","2520","0","0","0"
"15670","5","0","720","1440","2520","2640","0","0"
"15671","2","0","1440","0","0","0","0","0"
"15672","2","0","1440","0","0","0","0","0"
"15673","4","0","720","1440","2520","0","0","0"
"15674","0","0","0","0","0","0","0","0"
"15675","5","0","720","1440","2520","2640","0","0"
"15676","5","0","720","1440","2520","2640","0","0"
"15677","5","0","720","1440","2520","2640","0","0"
"15678","5","0","720","1440","2520","2640","0","0"
"15679","1","1440","0","0","0","0","0","0"
"15680","1","1440","0","0","0","0","0","0"
"15681","1","1440","0","0","0","0","0","0"
"15682","1","1440","0","0","0","0","0","0"
"15683","1","1440","0","0","0","0","0","0"
"15684","1","1440","0","0","0","0","0","0"
"15685","1","1440","0","0","0","0","0","0"
"15686","2","0","1440","0","0","0","0","0"
"15687","1","1440","0","0","0","0","0","0"
"15688","1","1440","0","0","0","0","0","0"
"15689","1","1440","0","0","0","0","0","0"
"15690","1","1440","0","0","0","0","0","0"
"15691","9","540","600","720","900","1440","2100","2160"
"15692","5","360","720","1440","2160","2520","0","0"
"15693","4","0","360","1440","2520","0","0","0"
"15694","6","0","360","840","1440","2040","2220","0"
"15695","2","0","1440","0","0","0","0","0"
"15696","2","0","1440","0","0","0","0","0"
"15697","1","1440","0","1440","2160","0","0","0"
"15698","1","1440","0","1440","2160","0","0","0"
"15699","2","0","1440","0","0","0","0","0"
"15700","2","0","1440","2160","0","0","0","0"
"15701","2","0","1440","1440","2160","0","0","0"
"15702","2","0","1440","1440","2160","0","0","0"
"15703","2","0","1440","1440","2160","0","0","0"
"15704","1","1440","0","1440","2160","0","0","0"
"15705","2","0","1440","1440","2160","0","0","0"
"15706","2","0","1440","0","0","0","0","0"
"15707","2","0","1440","0","0","0","0","0"
"15708","2","0","1440","0","0","0","0","0"
"15709","1","1440","0","0","0","0","0","0"
"15710","1","1440","0","0","0","0","0","0"
"15711","2","0","1440","1440","1440","1440","0","0"
"15712","2","0","1440","1440","1440","1440","0","0"
"15713","2","0","1440","0","0","0","0","0"
"15714","1","1440","0","0","0","0","0","0"
"15715","1","1440","0","1440","2160","0","0","0"
"15716","1","1440","0","1440","2160","0","0","0"
"15717","2","0","1440","0","0","0","0","0"
"15718","2","0","1440","2160","0","0","0","0"
"15719","2","0","1440","1440","2160","0","0","0"
"15720","2","0","1440","1440","2160","0","0","0"
"15721","2","0","1440","1440","2160","0","0","0"
"15722","1","1440","0","1440","2160","0","0","0"
"15723","2","0","1440","1440","2160","0","0","0"
"15724","2","0","1440","0","0","0","0","0"
"15725","2","0","1440","0","0","0","0","0"
"15726","2","0","1440","0","0","0","0","0"
"15727","1","1440","0","0","0","0","0","0"
"15728","1","1440","0","0","0","0","0","0"
"15729","2","0","1440","1440","1440","1440","0","0"
"15730","2","0","1440","1440","1440","1440","0","0"
"15731","2","0","1440","0","0","0","0","0"
"15732","1","1440","0","0","0","0","0","0"
"15733","1","1440","0","1440","2160","0","0","0"
"15734","1","1440","0","1440","2160","0","0","0"
"15735","2","0","1440","0","0","0","0","0"
"15736","2","0","1440","2160","0","0","0","0"
"15737","2","0","1440","1440","2160","0","0","0"
"15738","2","0","1440","1440","2160","0","0","0"
"15739","2","0","1440","1440","2160","0","0","0"
"15740","1","1440","0","1440","2160","0","0","0"
"15741","2","0","1440","1440","2160","0","0","0"
"15742","2","0","1440","0","0","0","0","0"
"15743","2","0","1440","0","0","0","0","0"
"15744","2","0","1440","0","0","0","0","0"
"15745","1","1440","0","0","0","0","0","0"
"15746","1","1440","0","0","0","0","0","0"
"15747","2","0","1440","1440","1440","1440","0","0"
"15748","2","0","1440","1440","1440","1440","0","0"
"15749","2","0","1440","0","0","0","0","0"
"15750","1","1440","0","0","0","0","0","0"
"15751","2","0","1440","0","0","0","0","0"
"15752","2","0","1440","0","0","0","0","0"
"15753","2","0","1440","0","0","0","0","0"
"15754","2","0","1440","0","0","0","0","0"
"15755","2","0","1440","0","0","0","0","0"
"15756","2","0","1440","0","0","0","0","0"
"15757","2","0","1440","0","0","0","0","0"
"15758","2","0","1440","0","0","0","0","0"
"15759","2","0","1440","0","0","0","0","0"
"15760","4","720","1440","2160","2870","0","0","0"
"15761","2","0","1440","0","0","0","0","0"
"15762","2","0","1440","0","0","0","0","0"
"15763","1","1440","0","0","0","0","0","0"
"15764","2","0","1440","0","0","0","0","0"
"15765","2","0","1440","0","0","0","0","0"
"15766","2","0","1440","0","0","0","0","0"
"15767","2","0","1440","0","0","0","0","0"
"15768","2","0","1440","0","0","0","0","0"
"15769","1","1440","0","0","0","0","0","0"
"15770","1","1440","0","0","0","0","0","0"
"15771","1","1440","0","0","0","0","0","0"
"15772","1","1440","0","0","0","0","0","0"
"15773","1","1440","0","0","0","0","0","0"
"15774","1","1440","0","0","0","0","0","0"
"15775","1","1440","0","0","0","0","0","0"
"15776","1","1440","0","0","0","0","0","0"
"15777","4","0","720","1440","2520","0","0","0"
"15778","5","0","720","1440","2520","2640","0","0"
"15779","6","0","720","1440","2400","2520","2640","0"
"15780","6","0","720","1440","2400","2520","2640","0"
"15781","5","0","720","1440","2400","2520","0","0"
"15782","0","0","0","0","0","0","0","0"
"15783","2","0","1440","0","0","0","0","0"
"15784","2","0","1440","0","0","0","0","0"
"15785","5","0","720","1440","2520","2640","0","0"
"15786","5","0","720","1440","2520","2640","0","0"
"15787","2","0","1440","1440","2160","0","0","0"
"15788","2","0","1440","1440","2160","0","0","0"
"15789","1","1440","0","0","0","0","0","0"
"15790","1","1440","0","2160","0","0","0","0"
"15791","1","1440","0","1440","2160","0","0","0"
"15792","1","1440","0","1440","2160","0","0","0"
"15793","1","1440","0","1440","2160","0","0","0"
"15794","2","0","1440","1440","2160","0","0","0"
"15795","2","0","1440","1440","2160","0","0","0"
"15796","2","0","1440","0","0","0","0","0"
"15797","2","0","1440","0","0","0","0","0"
"15798","2","0","1440","0","0","0","0","0"
"15799","1","1440","0","0","0","0","0","0"
"15800","1","1440","0","0","0","0","0","0"
"15801","2","0","1440","1440","1440","1440","0","0"
"15802","2","0","1440","1440","1440","1440","0","0"
"15803","2","0","1440","0","0","0","0","0"
"15804","1","1440","0","0","0","0","0","0"
"15805","2","0","1440","0","0","0","0","0"
"15806","2","0","1440","0","0","0","0","0"
"15807","2","0","1440","0","0","0","0","0"
"15808","2","0","1440","0","0","0","0","0"
"15809","2","0","1440","0","0","0","0","0"
"15810","2","0","1440","0","0","0","0","0"
"15811","2","0","1440","0","0","0","0","0"
"15812","2","0","1440","0","0","0","0","0"
"15813","4","0","720","1440","2520","0","0","0"
"15814","5","0","720","1440","2520","2640","0","0"
"15815","2","0","1440","0","0","0","0","0"
"15816","2","0","1440","0","0","0","0","0"
"15817","4","0","720","1440","2520","0","0","0"
"15818","0","0","0","0","0","0","0","0"
"15819","5","0","720","1440","2520","2640","0","0"
"15820","5","0","720","1440","2520","2640","0","0"
"15821","1","1440","0","0","0","0","0","0"
"15822","1","1440","0","0","0","0","0","0"
"15823","2","0","1440","1440","2160","0","0","0"
"15824","2","0","1440","1440","2160","0","0","0"
"15825","2","0","1440","0","0","0","0","0"
"15826","2","0","1440","2160","0","0","0","0"
"15827","2","0","1440","1440","2160","0","0","0"
"15828","2","0","1440","1440","2160","0","0","0"
"15829","2","0","1440","1440","2160","0","0","0"
"15830","2","0","1440","1440","2160","0","0","0"
"15831","2","0","1440","1440","2160","0","0","0"
"15832","2","0","1440","0","0","0","0","0"
"15833","2","0","1440","0","0","0","0","0"
"15834","2","0","1440","0","0","0","0","0"
"15835","1","1440","0","0","0","0","0","0"
"15836","1","1440","0","0","0","0","0","0"
"15837","2","0","1440","1440","1440","1440","0","0"
"15838","2","0","1440","1440","1440","1440","0","0"
"15839","1","1440","0","0","0","0","0","0"
"15840","1","1440","0","0","0","0","0","0"
"15841","5","0","720","1440","2520","2640","0","0"
"15842","4","0","720","1440","2520","0","0","0"
"15843","2","0","1440","0","0","0","0","0"
"15844","5","0","720","1440","2520","2640","0","0"
"15845","5","0","720","1440","2520","2640","0","0"
"15846","5","0","720","1440","2520","2640","0","0"
"15847","5","0","720","1440","2520","2640","0","0"
"15848","5","0","720","1440","2520","2640","0","0"
"15849","5","0","720","1440","2520","2640","0","0"
"15850","5","0","720","1440","2520","2640","0","0"
"15851","5","0","720","1440","2520","2640","0","0"
"15852","5","0","720","1440","2520","2640","0","0"
"15853","5","0","720","1440","2520","2640","0","0"
"15854","0","0","0","0","0","0","0","0"
"15855","5","0","720","1440","2520","2640","0","0"
"15856","6","0","720","1440","2160","2520","2640","0"
"15857","5","0","720","1440","2520","2640","0","0"
"15858","5","0","720","1440","2520","2640","0","0"
"15859","1","1440","0","0","0","0","0","0"
"15860","1","1440","0","0","0","0","0","0"
"15861","2","0","1440","0","0","0","0","0"
"15862","2","0","1440","0","0","0","0","0"
"15863","2","0","1440","0","0","0","0","0"
"15864","2","0","1440","0","0","0","0","0"
"15865","2","0","1440","0","0","0","0","0"
"15866","1","1440","0","0","0","0","0","0"
"15867","2","0","1440","0","0","0","0","0"
"15868","3","0","1440","2870","0","0","0","0"
"15869","2","0","1440","0","0","0","0","0"
"15870","2","0","1440","0","0","0","0","0"
"15871","1","1440","0","0","0","0","0","0"
"15872","0","0","0","0","0","0","0","0"
"15873","2","0","1440","0","0","0","0","0"
"15874","2","0","1440","0","0","0","0","0"
"15875","2","0","1440","0","0","0","0","0"
"15876","2","0","1440","0","0","0","0","0"
"15877","1","1440","0","0","0","0","0","0"
"15878","1","1440","0","0","0","0","0","0"
"15879","1","1440","0","0","0","0","0","0"
"15880","1","1440","0","0","0","0","0","0"
"15881","1","1440","0","0","0","0","0","0"
"15882","1","1440","0","0","0","0","0","0"
"15883","1","1440","0","0","0","0","0","0"
"15884","2","0","1440","0","0","0","0","0"
"15885","1","1440","0","0","0","0","0","0"
"15886","1","1440","0","0","0","0","0","0"
"15887","1","1440","0","0","0","0","0","0"
"15888","1","1440","0","0","0","0","0","0"
"15889","9","540","600","720","900","1440","2100","2160"
"15890","1","1440","0","0","0","0","0","0"
"15891","4","0","360","1440","2520","0","0","0"
"15892","6","0","360","840","1440","2040","2220","0"
"15893","4","0","360","1440","2520","0","0","0"
"15894","6","0","360","840","1440","2280","2400","0"
"15895","4","0","720","1440","2520","0","0","0"
"15896","4","0","720","1440","2520","0","0","0"
"15897","4","0","720","1440","2520","0","0","0"
"15898","4","0","720","1440","2520","0","0","0"
"15899","4","0","720","1440","2520","0","0","0"
"15900","4","0","720","1440","2520","0","0","0"
"15901","4","0","720","1440","2520","0","0","0"
"15902","4","0","720","1440","2520","0","0","0"
"15903","1","1440","0","0","0","0","0","0"
"15904","2","0","1440","0","0","0","0","0"
"15905","2","0","1440","0","0","0","0","0"
"15906","2","0","1440","0","0","0","0","0"
"15907","1","1440","0","0","0","0","0","0"
"15908","1","1440","0","0","0","0","0","0"
"15909","2","0","1440","0","0","0","0","0"
"15910","2","0","1440","0","0","0","0","0"
"15911","2","0","1440","0","0","0","0","0"
"15912","2","0","1440","0","0","0","0","0"
"15913","6","0","720","1440","2400","2520","2640","0"
"15914","5","0","720","1440","2400","2520","0","0"
"15915","6","0","720","1440","2400","2520","2640","0"
"15916","6","0","720","1440","2400","2520","2640","0"
"15917","6","0","720","1440","2400","2520","2640","0"
"15918","6","0","720","1440","2400","2520","2640","0"
"15919","6","0","720","1440","2400","2520","2640","0"
"15920","6","0","720","1440","2400","2520","2640","0"
"15921","4","0","720","1440","2520","0","0","0"
"15922","5","0","720","1440","2520","2640","0","0"
"15923","6","0","720","1440","2400","2520","2640","0"
"15924","6","0","720","1440","2400","2520","2640","0"
"15925","5","0","720","1440","2400","2520","0","0"
"15926","0","0","0","0","0","0","0","0"
"15927","2","0","1440","0","0","0","0","0"
"15928","2","0","1440","0","0","0","0","0"
"15929","5","0","720","1440","2520","2640","0","0"
"15930","5","0","720","1440","2520","2640","0","0"
"15931","8","0","600","720","960","1440","2160","2400"
"15932","8","0","600","720","960","1440","2160","2400"
"15933","5","0","720","1440","2400","2640","0","0"
"15934","5","0","720","1440","2400","2640","0","0"
"15935","5","0","720","1440","2400","2640","0","0"
"15936","5","0","720","1440","2400","2640","0","0"
"15937","8","0","600","720","840","1440","2160","2280"
"15938","8","0","600","720","840","1440","2160","2280"
"15939","4","0","720","1440","2520","0","0","0"
"15940","5","0","720","1440","2520","2640","0","0"
"15941","5","0","720","1440","2400","2520","0","0"
"15942","6","0","720","1440","2400","2520","2640","0"
"15943","5","0","720","1440","2400","2520","0","0"
"15944","0","0","0","0","0","0","0","0"
"15945","2","0","1440","0","0","0","0","0"
"15946","2","0","1440","0","0","0","0","0"
"15947","5","0","720","1440","2520","2640","0","0"
"15948","5","0","720","1440","2520","2640","0","0"
"15949","2","0","1440","1440","2160","0","0","0"
"15950","2","0","1440","1440","2160","0","0","0"
"15951","2","0","1440","0","0","0","0","0"
"15952","2","0","1440","2160","0","0","0","0"
"15953","2","0","1440","1440","2160","0","0","0"
"15954","2","0","1440","1440","2160","0","0","0"
"15955","2","0","1440","1440","2160","0","0","0"
"15956","2","0","1440","1440","2160","0","0","0"
"15957","2","0","1440","1440","2160","0","0","0"
"15958","2","0","1440","0","0","0","0","0"
"15959","2","0","1440","0","0","0","0","0"
"15960","2","0","1440","0","0","0","0","0"
"15961","1","1440","0","0","0","0","0","0"
"15962","1","1440","0","0","0","0","0","0"
"15963","2","0","1440","1440","1440","1440","0","0"
"15964","2","0","1440","1440","1440","1440","0","0"
"15965","2","0","1440","0","0","0","0","0"
"15966","1","1440","0","0","0","0","0","0"
"15967","2","0","1440","1440","2160","0","0","0"
"15968","2","0","1440","1440","2160","0","0","0"
"15969","2","0","1440","0","0","0","0","0"
"15970","2","0","1440","2160","0","0","0","0"
"15971","2","0","1440","1440","2160","0","0","0"
"15972","2","0","1440","1440","2160","0","0","0"
"15973","2","0","1440","1440","2160","0","0","0"
"15974","2","0","1440","1440","2160","0","0","0"
"15975","2","0","1440","1440","2160","0","0","0"
"15976","2","0","1440","0","0","0","0","0"
"15977","2","0","1440","0","0","0","0","0"
"15978","2","0","1440","0","0","0","0","0"
"15979","1","1440","0","0","0","0","0","0"
"15980","1","1440","0","0","0","0","0","0"
"15981","2","0","1440","1440","1440","1440","0","0"
"15982","2","0","1440","1440","1440","1440","0","0"
"15983","2","0","1440","0","0","0","0","0"
"15984","1","1440","0","0","0","0","0","0"
"15985","2","0","1440","1440","2160","0","0","0"
"15986","2","0","1440","1440","2160","0","0","0"
"15987","2","0","1440","0","0","0","0","0"
