"ID","PathID","NodeIndex","ContinentID","LocX","LocY","LocZ","Flags","Delay","ArrivalEventID","DepartureEventID"
"69254","9870","23","751","2138.8501","-1821.17","177.162","0","0","0","0"
"69255","9870","24","751","2272.45","-1770.89","183.157","0","0","0","0"
"69256","9870","25","751","2383.1799","-1712.58","165.666","0","0","0","0"
"69257","9870","26","751","2520.1299","-1682.51","177.162","0","0","0","0"
"69258","9870","27","751","2597.55","-1676.03","182.05","0","0","0","0"
"69259","9870","28","751","2717.27","-1657.05","180.015","0","0","0","0"
"69260","9870","29","751","2767.3999","-1644.45","175.504","0","0","0","0"
"69261","9870","30","751","2808.0801","-1629.78","163.431","0","0","0","0"
"69262","9870","31","751","2848.4299","-1608.04","149.836","0","0","0","0"
"69263","9870","32","751","2866.96","-1581.84","153.354","0","0","0","0"
"69264","9870","33","751","2865.01","-1542.9399","158.328","0","0","0","0"
"69265","9870","34","751","2854.9399","-1516.62","153.051","0","0","0","0"
"69266","9870","35","751","2839.78","-1500.51","156.089","0","0","0","0"
"69267","9871","0","751","1374.23","-1281.9399","69.174","0","0","0","0"
"69268","9871","1","751","1366.9399","-1294.86","64.7081","0","0","0","0"
"69269","9871","2","751","1357.35","-1315.65","72.9108","0","0","0","0"
"69270","9871","3","751","1335.62","-1352.53","72.9108","0","0","0","0"
"69271","9871","4","751","1292.45","-1370.1899","72.9108","0","0","0","0"
"69272","9871","5","751","1225.6899","-1374.74","88.0824","0","0","0","0"
"69273","9871","6","751","1141.65","-1401.9399","120.509","0","0","0","0"
"69274","9871","7","751","1088.75","-1425.5","144.973","0","0","0","0"
"69275","9871","8","751","1044.53","-1446.87","122.612","0","0","0","0"
"69276","9871","9","751","1011.86","-1459.63","105.557","0","0","0","0"
"69277","9871","10","751","982.71","-1463.73","96.2088","0","0","0","0"
"69278","9871","11","751","959.394","-1467.5699","88.0824","0","0","0","0"
"69279","9871","12","751","945.649","-1454.5601","83.3768","0","0","0","0"
"69280","9871","13","751","938.299","-1441.73","76.4688","0","0","0","0"
"69281","9871","14","751","931.32","-1430.11","74.67","0","0","0","0"
"69282","9872","0","751","1374.23","-1281.9399","69.174","0","0","0","0"
"69283","9872","1","751","1366.9399","-1294.86","64.7081","0","0","0","0"
"69284","9872","2","751","1357.35","-1315.65","72.9108","0","0","0","0"
"69285","9872","3","751","1335.62","-1352.53","72.9108","0","0","0","0"
"69286","9872","4","751","1292.45","-1370.1899","72.9108","0","0","0","0"
"69287","9872","5","751","1225.6899","-1374.74","88.0824","0","0","0","0"
"69288","9872","6","751","1141.65","-1401.9399","120.509","0","0","0","0"
"69289","9872","7","751","1088.75","-1425.5","144.973","0","0","0","0"
"69290","9872","8","751","1044.53","-1446.87","122.612","0","0","0","0"
"69291","9872","9","751","1011.86","-1459.63","105.557","0","0","0","0"
"69292","9872","10","751","982.71","-1463.73","96.2088","0","0","0","0"
"69293","9872","11","751","959.394","-1467.5699","88.0824","0","0","0","0"
"69294","9872","12","751","945.649","-1454.5601","83.3768","0","0","0","0"
"69295","9872","13","751","938.299","-1441.73","76.4688","0","0","0","0"
"69296","9872","14","751","933.313","-1432.9301","67.5963","0","0","0","0"
"69297","9872","15","751","938.3","-1441.73","76.47","0","0","0","0"
"69298","9872","16","751","945.649","-1454.5601","83.38","0","0","0","0"
"69299","9872","17","751","951.628","-1471.3199","88.08","0","0","0","0"
"69300","9872","18","751","948.95","-1489.49","93.67","0","0","0","0"
"69301","9872","19","751","948.198","-1521.3","105.79","0","0","0","0"
"69302","9872","20","751","965.663","-1565.26","121.12","0","0","0","0"
"69303","9872","21","751","1033.36","-1578.72","147.173","0","0","0","0"
"69304","9872","22","751","1143.2","-1722.73","142.479","0","0","0","0"
"69305","9872","23","751","1199.9399","-1781.36","136.757","0","0","0","0"
"69306","9872","24","751","1285.5699","-1877.4301","120.146","0","0","0","0"
"69307","9872","25","751","1378.91","-1986.92","102.146","0","0","0","0"
"69308","9872","26","751","1430.13","-2072.74","92.3679","0","0","0","0"
"69309","9872","27","751","1488.3199","-2174.48","86.0624","0","0","0","0"
"69310","9872","28","751","1558.28","-2213.8799","99.0901","0","0","0","0"
"69311","9872","29","751","1630.72","-2253.76","100.146","0","0","0","0"
"69312","9872","30","751","1701.39","-2302.1201","103.312","0","0","0","0"
"69313","9872","31","751","1804.4399","-2390.8","123.34","0","0","0","0"
"69314","9872","32","751","1845.08","-2443.21","124.316","0","0","0","0"
"69315","9872","33","751","1874.6801","-2486.73","127.624","0","0","0","0"
"69316","9872","34","751","1932.75","-2563.4099","124.888","0","0","0","0"
"69317","9872","35","751","1957.3199","-2631.3101","103.344","0","0","0","0"
"69318","9872","36","751","1952.17","-2677.29","84.4718","0","0","0","0"
"69319","9872","37","751","1933.83","-2694.0601","62.0524","0","0","0","0"
"69320","9872","38","751","1921.89","-2694.48","70.8265","0","0","0","0"
"69321","9872","39","751","1901.28","-2693.9399","81.6364","0","0","0","0"
"69322","9872","40","751","1878","-2694.21","93.7841","0","0","0","0"
"69323","9872","41","751","1851.83","-2688.8601","99.4157","0","0","0","0"
"69324","9872","42","751","1809.99","-2692.3101","109.355","0","0","0","0"
"69325","9872","43","751","1794.87","-2730.28","117.228","0","0","0","0"
"69326","9872","44","751","1819.8101","-2778.75","123.29","0","0","0","0"
"69327","9872","45","751","1877.3101","-2827.54","124.869","0","0","0","0"
"69328","9872","46","751","1947.02","-2894.8799","133.05","0","0","0","0"
"69329","9872","47","751","1958.1899","-3049.8799","138.467","0","0","0","0"
"69330","9872","48","751","1926.29","-3199.45","148.967","0","0","0","0"
"69331","9872","49","751","1913.8199","-3276.23","155.607","0","0","0","0"
"69332","9872","50","751","1897.4301","-3393.3401","170.551","0","0","0","0"
"69333","9872","51","751","1903.52","-3539.0901","173.801","0","0","0","0"
"69334","9872","52","751","1905.8101","-3727.02","189.468","0","0","0","0"
"69335","9872","53","751","1924.91","-3857.02","194.19","0","0","0","0"
"69336","9872","54","751","1957.97","-4051.01","161.885","0","0","0","0"
"69337","9872","55","751","1983.64","-4265.75","147.134","0","0","0","0"
"69338","9872","56","751","2048.1899","-4526.3999","147.134","0","0","0","0"
"69339","9872","57","751","2103.4399","-4717.46","141.495","0","0","0","0"
"69340","9872","58","751","2180.6599","-4913.27","150.523","0","0","0","0"
"69341","9872","59","751","2171.25","-5079.7998","136.884","0","0","0","0"
"69342","9872","60","751","2138.3799","-5166.98","136.884","0","0","0","0"
"69343","9872","61","751","2155.1399","-5218.8301","132.767","0","0","0","0"
"69344","9872","62","751","2212.52","-5233.0698","124.4","0","0","0","0"
"69345","9872","63","751","2249.8201","-5258.5498","114.07","0","0","0","0"
"69346","9872","64","751","2270.98","-5307.0098","101.65","0","0","0","0"
"69347","9872","65","751","2270.2","-5343.1099","96.9733","0","0","0","0"
"69348","9873","0","751","1374.23","-1281.9399","69.174","0","0","0","0"
"69349","9873","1","751","1366.9399","-1294.86","64.7081","0","0","0","0"
"69350","9873","2","751","1357.35","-1315.65","72.9108","0","0","0","0"
"69351","9873","3","751","1335.62","-1352.53","72.9108","0","0","0","0"
"69352","9873","4","751","1292.45","-1370.1899","72.9108","0","0","0","0"
"69353","9873","5","751","1225.6899","-1374.74","88.0824","0","0","0","0"
"69354","9873","6","751","1141.65","-1401.9399","120.509","0","0","0","0"
"69355","9873","7","751","1088.75","-1425.5","144.973","0","0","0","0"
"69356","9873","8","751","1044.53","-1446.87","122.612","0","0","0","0"
"69357","9873","9","751","1011.86","-1459.63","105.557","0","0","0","0"
"69358","9873","10","751","982.71","-1463.73","96.2088","0","0","0","0"
"69359","9873","11","751","959.394","-1467.5699","88.0824","0","0","0","0"
"69360","9873","12","751","945.649","-1454.5601","83.3768","0","0","0","0"
"69361","9873","13","751","938.299","-1441.73","76.4688","0","0","0","0"
"69362","9873","14","751","933.313","-1432.9301","67.5963","0","0","0","0"
"69363","9873","15","751","938.3","-1441.73","76.47","0","0","0","0"
"69364","9873","16","751","945.649","-1454.5601","83.38","0","0","0","0"
"69365","9873","17","751","951.628","-1471.3199","88.08","0","0","0","0"
"69366","9873","18","751","948.95","-1489.49","93.67","0","0","0","0"
"69367","9873","19","751","948.198","-1521.3","105.79","0","0","0","0"
"69368","9873","20","751","965.663","-1565.26","121.12","0","0","0","0"
"69369","9873","21","751","1033.36","-1578.72","147.173","0","0","0","0"
"69370","9873","22","751","1143.2","-1722.73","142.479","0","0","0","0"
"69371","9873","23","751","1199.9399","-1781.36","136.757","0","0","0","0"
"69372","9873","24","751","1285.5699","-1877.4301","120.146","0","0","0","0"
"69373","9873","25","751","1378.91","-1986.92","102.146","0","0","0","0"
"69374","9873","26","751","1430.13","-2072.74","92.3679","0","0","0","0"
"69375","9873","27","751","1488.3199","-2174.48","86.0624","0","0","0","0"
"69376","9873","28","751","1558.28","-2213.8799","99.0901","0","0","0","0"
"69377","9873","29","751","1630.72","-2253.76","100.146","0","0","0","0"
"69378","9873","30","751","1701.39","-2302.1201","103.312","0","0","0","0"
"69379","9873","31","751","1804.4399","-2390.8","123.34","0","0","0","0"
"69380","9873","32","751","1845.08","-2443.21","124.316","0","0","0","0"
"69381","9873","33","751","1874.6801","-2486.73","127.624","0","0","0","0"
"69382","9873","34","751","1932.75","-2563.4099","124.888","0","0","0","0"
"69383","9873","35","751","1957.3199","-2631.3101","103.344","0","0","0","0"
"69384","9873","36","751","1952.17","-2677.29","84.4718","0","0","0","0"
"69385","9873","37","751","1933.83","-2694.0601","62.0524","0","0","0","0"
"69386","9873","38","751","1921.89","-2694.48","70.8265","0","0","0","0"
"69387","9873","39","751","1901.28","-2693.9399","81.6364","0","0","0","0"
"69388","9873","40","751","1878","-2694.21","93.7841","0","0","0","0"
"69389","9873","41","751","1851.83","-2688.8601","99.4157","0","0","0","0"
"69390","9873","42","751","1809.99","-2692.3101","109.355","0","0","0","0"
"69391","9873","43","751","1794.87","-2730.28","117.228","0","0","0","0"
"69392","9873","44","751","1819.8101","-2778.75","123.29","0","0","0","0"
"69393","9873","45","751","1877.3101","-2827.54","124.869","0","0","0","0"
"69394","9873","46","751","1947.02","-2894.8799","133.05","0","0","0","0"
"69395","9873","47","751","1958.1899","-3049.8799","138.467","0","0","0","0"
"69396","9873","48","751","1926.29","-3199.45","148.967","0","0","0","0"
"69397","9873","49","751","1913.8199","-3276.23","155.607","0","0","0","0"
"69398","9873","50","751","1897.4301","-3393.3401","170.551","0","0","0","0"
"69399","9873","51","751","1903.52","-3539.0901","173.801","0","0","0","0"
"69400","9873","52","751","1905.8101","-3727.02","189.468","0","0","0","0"
"69401","9873","53","751","1924.91","-3857.02","194.19","0","0","0","0"
"69402","9873","54","751","1957.97","-4051.01","161.885","0","0","0","0"
"69403","9873","55","751","1983.64","-4265.75","147.134","0","0","0","0"
"69404","9873","56","751","2048.1899","-4526.3999","147.134","0","0","0","0"
"69405","9873","57","751","2103.4399","-4717.46","141.495","0","0","0","0"
"69406","9873","58","751","2180.6599","-4913.27","150.523","0","0","0","0"
"69407","9873","59","751","2171.25","-5079.7998","136.884","0","0","0","0"
"69408","9873","60","751","2138.3799","-5166.98","136.884","0","0","0","0"
"69409","9873","61","751","2155.1399","-5218.8301","132.767","0","0","0","0"
"69410","9873","62","751","2212.52","-5233.0698","124.4","0","0","0","0"
"69411","9873","63","751","2249.8201","-5258.5498","114.07","0","0","0","0"
"69412","9873","64","751","2270.98","-5307.0098","101.65","0","0","0","0"
"69413","9873","65","751","2270.1899","-5337.79","89.96","0","0","0","0"
"69414","9873","66","751","2269","-5309.71","98.54","0","0","0","0"
"69415","9873","67","751","2265.28","-5270.7998","110.43","0","0","0","0"
"69416","9873","68","751","2254.78","-5219.2002","118.47","0","0","0","0"
"69417","9873","69","751","2174.9299","-5153.25","142.676","0","0","0","0"
"69418","9873","70","751","2095.0701","-5134.04","155.806","0","0","0","0"
"69419","9873","71","751","1941.35","-5157.4399","179.501","0","0","0","0"
"69420","9873","72","751","1794.17","-5200.7798","211.39","0","0","0","0"
"69421","9873","73","751","1698.29","-5318.5601","261.084","0","0","0","0"
"69422","9873","74","751","1687.67","-5516.73","317.64","0","0","0","0"
"69423","9873","75","751","1803.04","-5717.1001","421.224","0","0","0","0"
"69424","9873","76","751","1996.65","-5828.2798","483.613","0","0","0","0"
"69425","9873","77","751","2118.29","-5827.3701","502.502","0","0","0","0"
"69426","9873","78","751","2221.6799","-5763.5898","490.335","0","0","0","0"
"69427","9873","79","751","2319.72","-5692.6299","411.642","0","0","0","0"
"69428","9873","80","751","2352.3701","-5666.9102","392.24","0","0","0","0"
"69429","9874","0","751","1374.23","-1281.9399","69.174","0","0","0","0"
"69430","9874","1","751","1366.9399","-1294.86","64.7081","0","0","0","0"
"69431","9874","2","751","1357.35","-1315.65","72.9108","0","0","0","0"
"69432","9874","3","751","1335.62","-1352.53","72.9108","0","0","0","0"
"69433","9874","4","751","1292.45","-1370.1899","72.9108","0","0","0","0"
"69434","9874","5","751","1225.6899","-1374.74","88.0824","0","0","0","0"
"69435","9874","6","751","1141.65","-1401.9399","120.509","0","0","0","0"
"69436","9874","7","751","1088.75","-1425.5","144.973","0","0","0","0"
"69437","9874","8","751","1044.53","-1446.87","122.612","0","0","0","0"
"69438","9874","9","751","1011.86","-1459.63","105.557","0","0","0","0"
"69439","9874","10","751","982.71","-1463.73","96.2088","0","0","0","0"
"69440","9874","11","751","959.394","-1467.5699","88.0824","0","0","0","0"
"69441","9874","12","751","945.649","-1454.5601","83.3768","0","0","0","0"
"69442","9874","13","751","938.299","-1441.73","76.4688","0","0","0","0"
"69443","9874","14","751","933.313","-1432.9301","67.5963","0","0","0","0"
"69444","9874","15","751","938.3","-1441.73","76.47","0","0","0","0"
"69445","9874","16","751","945.649","-1454.5601","83.38","0","0","0","0"
"69446","9874","17","751","951.628","-1471.3199","88.08","0","0","0","0"
"69447","9874","18","751","948.95","-1489.49","93.67","0","0","0","0"
"69448","9874","19","751","948.198","-1521.3","105.79","0","0","0","0"
"69449","9874","20","751","965.663","-1565.26","121.12","0","0","0","0"
"69450","9874","21","751","1033.36","-1578.72","147.173","0","0","0","0"
"69451","9874","22","751","1143.2","-1722.73","142.479","0","0","0","0"
"69452","9874","23","751","1199.9399","-1781.36","136.757","0","0","0","0"
"69453","9874","24","751","1285.5699","-1877.4301","120.146","0","0","0","0"
"69454","9874","25","751","1378.91","-1986.92","102.146","0","0","0","0"
"69455","9874","26","751","1430.13","-2072.74","92.3679","0","0","0","0"
"69456","9874","27","751","1488.3199","-2174.48","86.0624","0","0","0","0"
"69457","9874","28","751","1558.28","-2213.8799","99.0901","0","0","0","0"
"69458","9874","29","751","1630.72","-2253.76","100.146","0","0","0","0"
"69459","9874","30","751","1701.39","-2302.1201","103.312","0","0","0","0"
"69460","9874","31","751","1804.4399","-2390.8","123.34","0","0","0","0"
"69461","9874","32","751","1845.08","-2443.21","124.316","0","0","0","0"
"69462","9874","33","751","1874.6801","-2486.73","127.624","0","0","0","0"
"69463","9874","34","751","1932.75","-2563.4099","124.888","0","0","0","0"
"69464","9874","35","751","1957.3199","-2631.3101","103.344","0","0","0","0"
"69465","9874","36","751","1952.17","-2677.29","84.4718","0","0","0","0"
"69466","9874","37","751","1935.97","-2694.48","71.9471","0","0","0","0"
"69467","9875","0","751","1374.23","-1281.9399","69.174","0","0","0","0"
"69468","9875","1","751","1366.9399","-1294.86","64.7081","0","0","0","0"
"69469","9875","2","751","1357.35","-1315.65","72.9108","0","0","0","0"
"69470","9875","3","751","1335.62","-1352.53","72.9108","0","0","0","0"
"69471","9875","4","751","1292.45","-1370.1899","72.9108","0","0","0","0"
"69472","9875","5","751","1225.6899","-1374.74","88.0824","0","0","0","0"
"69473","9875","6","751","1141.65","-1401.9399","120.509","0","0","0","0"
"69474","9875","7","751","1088.75","-1425.5","144.973","0","0","0","0"
"69475","9875","8","751","1044.53","-1446.87","122.612","0","0","0","0"
"69476","9875","9","751","1011.86","-1459.63","105.557","0","0","0","0"
"69477","9875","10","751","982.71","-1463.73","96.2088","0","0","0","0"
"69478","9875","11","751","959.394","-1467.5699","88.0824","0","0","0","0"
"69479","9875","12","751","945.649","-1454.5601","83.3768","0","0","0","0"
"69480","9875","13","751","938.299","-1441.73","76.4688","0","0","0","0"
"69481","9875","14","751","933.313","-1432.9301","67.5963","0","0","0","0"
"69482","9875","15","751","938.3","-1441.73","76.47","0","0","0","0"
"69483","9875","16","751","945.649","-1454.5601","83.38","0","0","0","0"
"69484","9875","17","751","951.628","-1471.3199","88.08","0","0","0","0"
"69485","9875","18","751","948.95","-1489.49","93.67","0","0","0","0"
"69486","9875","19","751","948.198","-1521.3","105.79","0","0","0","0"
"69487","9875","20","751","965.663","-1565.26","121.12","0","0","0","0"
"69488","9875","21","751","1033.36","-1578.72","147.173","0","0","0","0"
"69489","9875","22","751","1143.2","-1722.73","142.479","0","0","0","0"
"69490","9875","23","751","1199.9399","-1781.36","136.757","0","0","0","0"
"69491","9875","24","751","1285.5699","-1877.4301","120.146","0","0","0","0"
"69492","9875","25","751","1378.91","-1986.92","102.146","0","0","0","0"
"69493","9875","26","751","1430.13","-2072.74","92.3679","0","0","0","0"
"69494","9875","27","751","1488.3199","-2174.48","86.0624","0","0","0","0"
"69495","9875","28","751","1558.28","-2213.8799","99.0901","0","0","0","0"
"69496","9875","29","751","1630.72","-2253.76","100.146","0","0","0","0"
"69497","9875","30","751","1701.39","-2302.1201","103.312","0","0","0","0"
"69498","9875","31","751","1804.4399","-2390.8","123.34","0","0","0","0"
"69499","9875","32","751","1845.08","-2443.21","124.316","0","0","0","0"
"69500","9875","33","751","1874.6801","-2486.73","127.624","0","0","0","0"
"69501","9875","34","751","1932.75","-2563.4099","124.888","0","0","0","0"
"69502","9875","35","751","1957.3199","-2631.3101","103.344","0","0","0","0"
"69503","9875","36","751","1952.17","-2677.29","84.4718","0","0","0","0"
"69504","9875","37","751","1933.83","-2694.0601","62.0524","0","0","0","0"
"69505","9875","38","751","1921.89","-2694.48","70.8265","0","0","0","0"
"69506","9875","39","751","1901.28","-2693.9399","81.6364","0","0","0","0"
"69507","9875","40","751","1878","-2694.21","93.7841","0","0","0","0"
"69508","9875","41","751","1851.83","-2688.8601","99.4157","0","0","0","0"
"69509","9875","42","751","1809.99","-2692.3101","109.355","0","0","0","0"
"69510","9875","43","751","1794.87","-2730.28","117.228","0","0","0","0"
"69511","9875","44","751","1819.8101","-2778.75","123.29","0","0","0","0"
"69512","9875","45","751","1877.3101","-2827.54","124.869","0","0","0","0"
"69513","9875","46","751","1947.02","-2894.8799","133.05","0","0","0","0"
"69514","9875","47","751","1958.1899","-3049.8799","138.467","0","0","0","0"
"69515","9875","48","751","1926.29","-3199.45","148.967","0","0","0","0"
"69516","9875","49","751","1913.8199","-3276.23","155.607","0","0","0","0"
"69517","9875","50","751","1897.4301","-3393.3401","170.551","0","0","0","0"
"69518","9875","51","751","1903.52","-3539.0901","173.801","0","0","0","0"
"69519","9875","52","751","1905.8101","-3727.02","189.468","0","0","0","0"
"69520","9875","53","751","1924.91","-3857.02","194.19","0","0","0","0"
"69521","9875","54","751","1957.97","-4051.01","161.885","0","0","0","0"
"69522","9875","55","751","1983.64","-4265.75","147.134","0","0","0","0"
"69523","9875","56","751","2048.1899","-4526.3999","147.134","0","0","0","0"
"69524","9875","57","751","2103.4399","-4717.46","141.495","0","0","0","0"
"69525","9875","58","751","2180.6599","-4913.27","150.523","0","0","0","0"
"69526","9875","59","751","2171.25","-5079.7998","136.884","0","0","0","0"
"69527","9875","60","751","2138.3799","-5166.98","136.884","0","0","0","0"
"69528","9875","61","751","2155.1399","-5218.8301","132.767","0","0","0","0"
"69529","9875","62","751","2212.52","-5233.0698","124.4","0","0","0","0"
"69530","9875","63","751","2249.8201","-5258.5498","114.07","0","0","0","0"
"69531","9875","64","751","2270.98","-5307.0098","101.65","0","0","0","0"
"69532","9875","65","751","2270.1899","-5337.79","89.96","0","0","0","0"
"69533","9875","66","751","2269","-5309.71","98.5364","0","0","0","0"
"69534","9875","67","751","2265.28","-5270.7998","110.428","0","0","0","0"
"69535","9875","68","751","2254.78","-5219.2002","118.471","0","0","0","0"
"69536","9875","69","751","2261.3899","-5114.9902","124.147","0","0","0","0"
"69537","9875","70","751","2314.6899","-4992.8901","139.37","0","0","0","0"
"69538","9875","71","751","2427.6201","-4864.6699","128.764","0","0","0","0"
"69539","9875","72","751","2482.55","-4814.29","125.714","0","0","0","0"
"69540","9875","73","751","2508.95","-4785.2598","117.776","0","0","0","0"
"69541","9875","74","751","2524.4399","-4769.5601","114.087","0","0","0","0"
"69542","9876","0","751","1374.23","-1281.9399","69.174","0","0","0","0"
"69543","9876","1","751","1366.9399","-1294.86","64.7081","0","0","0","0"
"69544","9876","2","751","1357.35","-1315.65","72.9108","0","0","0","0"
"69545","9876","3","751","1335.62","-1352.53","72.9108","0","0","0","0"
"69546","9876","4","751","1292.45","-1370.1899","72.9108","0","0","0","0"
"69547","9876","5","751","1225.6899","-1374.74","88.0824","0","0","0","0"
"69548","9876","6","751","1141.65","-1401.9399","120.509","0","0","0","0"
"69549","9876","7","751","1088.75","-1425.5","144.973","0","0","0","0"
"69550","9876","8","751","1044.53","-1446.87","122.612","0","0","0","0"
"69551","9876","9","751","1011.86","-1459.63","105.557","0","0","0","0"
"69552","9876","10","751","982.71","-1463.73","96.2088","0","0","0","0"
"69553","9876","11","751","959.394","-1467.5699","88.0824","0","0","0","0"
"69554","9876","12","751","945.649","-1454.5601","83.3768","0","0","0","0"
"69555","9876","13","751","938.299","-1441.73","76.4688","0","0","0","0"
"69556","9876","14","751","933.313","-1432.9301","67.5963","0","0","0","0"
"69557","9876","15","751","938.3","-1441.73","76.47","0","0","0","0"
"69558","9876","16","751","945.649","-1454.5601","83.38","0","0","0","0"
"69559","9876","17","751","951.628","-1471.3199","88.08","0","0","0","0"
"69560","9876","18","751","948.95","-1489.49","93.67","0","0","0","0"
"69561","9876","19","751","948.198","-1521.3","105.79","0","0","0","0"
"69562","9876","20","751","965.663","-1565.26","121.12","0","0","0","0"
"69563","9876","21","751","1033.36","-1578.72","147.173","0","0","0","0"
"69564","9876","22","751","1143.2","-1722.73","142.479","0","0","0","0"
"69565","9876","23","751","1199.9399","-1781.36","136.757","0","0","0","0"
"69566","9876","24","751","1285.5699","-1877.4301","120.146","0","0","0","0"
"69567","9876","25","751","1378.91","-1986.92","102.146","0","0","0","0"
"69568","9876","26","751","1430.13","-2072.74","92.3679","0","0","0","0"
"69569","9876","27","751","1488.3199","-2174.48","86.0624","0","0","0","0"
"69570","9876","28","751","1558.28","-2213.8799","99.0901","0","0","0","0"
"69571","9876","29","751","1630.72","-2253.76","100.146","0","0","0","0"
"69572","9876","30","751","1701.39","-2302.1201","103.312","0","0","0","0"
"69573","9876","31","751","1804.4399","-2390.8","123.34","0","0","0","0"
"69574","9876","32","751","1845.08","-2443.21","124.316","0","0","0","0"
"69575","9876","33","751","1874.6801","-2486.73","127.624","0","0","0","0"
"69576","9876","34","751","1932.75","-2563.4099","124.888","0","0","0","0"
"69577","9876","35","751","1957.3199","-2631.3101","103.344","0","0","0","0"
"69578","9876","36","751","1952.17","-2677.29","84.4718","0","0","0","0"
"69579","9876","37","751","1933.83","-2694.0601","62.0524","0","0","0","0"
"69580","9876","38","751","1921.89","-2694.48","70.8265","0","0","0","0"
"69581","9876","39","751","1901.28","-2693.9399","81.6364","0","0","0","0"
"69582","9876","40","751","1878","-2694.21","93.7841","0","0","0","0"
"69583","9876","41","751","1851.83","-2688.8601","99.4157","0","0","0","0"
"69584","9876","42","751","1809.99","-2692.3101","109.355","0","0","0","0"
"69585","9876","43","751","1794.87","-2730.28","117.228","0","0","0","0"
"69586","9876","44","751","1819.8101","-2778.75","123.29","0","0","0","0"
"69587","9876","45","751","1877.3101","-2827.54","124.869","0","0","0","0"
"69588","9876","46","751","1947.02","-2894.8799","133.05","0","0","0","0"
"69589","9876","47","751","1958.1899","-3049.8799","138.467","0","0","0","0"
"69590","9876","48","751","1926.29","-3199.45","148.967","0","0","0","0"
"69591","9876","49","751","1913.8199","-3276.23","155.607","0","0","0","0"
"69592","9876","50","751","1897.4301","-3393.3401","170.551","0","0","0","0"
"69593","9876","51","751","1903.52","-3539.0901","173.801","0","0","0","0"
"69594","9876","52","751","1905.8101","-3727.02","189.468","0","0","0","0"
"69595","9876","53","751","1924.91","-3857.02","194.19","0","0","0","0"
"69596","9876","54","751","1957.97","-4051.01","161.885","0","0","0","0"
"69597","9876","55","751","1983.64","-4265.75","147.134","0","0","0","0"
"69598","9876","56","751","2048.1899","-4526.3999","147.134","0","0","0","0"
"69599","9876","57","751","2103.4399","-4717.46","141.495","0","0","0","0"
"69600","9876","58","751","2180.6599","-4913.27","150.523","0","0","0","0"
"69601","9876","59","751","2171.25","-5079.7998","136.884","0","0","0","0"
"69602","9876","60","751","2138.3799","-5166.98","136.884","0","0","0","0"
"69603","9876","61","751","2155.1399","-5218.8301","132.767","0","0","0","0"
"69604","9876","62","751","2212.52","-5233.0698","124.4","0","0","0","0"
"69605","9876","63","751","2249.8201","-5258.5498","114.07","0","0","0","0"
"69606","9876","64","751","2270.98","-5307.0098","101.65","0","0","0","0"
"69607","9876","65","751","2270.1899","-5337.79","89.96","0","0","0","0"
"69608","9876","66","751","2269","-5309.71","98.54","0","0","0","0"
"69609","9876","67","751","2265.28","-5270.7998","110.433","0","0","0","0"
"69610","9876","68","751","2254.78","-5219.2002","118.47","0","0","0","0"
"69611","9876","69","751","2221.5452","-5070.1562","138.6526","0","0","0","0"
"69612","9876","70","751","2211.7014","-4929.104","145.0965","0","0","0","0"
"69613","9876","71","751","2245.9583","-4746.0415","166.161","0","0","0","0"
"69614","9876","72","751","2309.2344","-4627.4619","157.6447","0","0","0","0"
"69615","9876","73","751","2334.1094","-4534.4028","146.5159","0","0","0","0"
"69616","9876","74","751","2345.7708","-4454.4272","138.5163","0","0","0","0"
"69617","9876","75","751","2315.9739","-4417.4585","131.6307","0","0","0","0"
"69618","9876","76","751","2283.1267","-4410.9897","121.9404","0","0","0","0"
"69619","9876","77","751","2262.1001","-4411.52","121.652","0","0","0","0"
"69620","9877","0","751","1374.23","-1281.9399","69.174","0","0","0","0"
"69621","9877","1","751","1366.9399","-1294.86","64.7081","0","0","0","0"
"69622","9877","2","751","1357.35","-1315.65","72.9108","0","0","0","0"
"69623","9877","3","751","1335.62","-1352.53","72.9108","0","0","0","0"
"69624","9877","4","751","1292.45","-1370.1899","72.9108","0","0","0","0"
"69625","9877","5","751","1225.6899","-1374.74","88.0824","0","0","0","0"
"69626","9877","6","751","1141.65","-1401.9399","120.509","0","0","0","0"
"69627","9877","7","751","1088.75","-1425.5","144.973","0","0","0","0"
"69628","9877","8","751","1044.53","-1446.87","122.612","0","0","0","0"
"69629","9877","9","751","1011.86","-1459.63","105.557","0","0","0","0"
"69630","9877","10","751","982.71","-1463.73","96.2088","0","0","0","0"
"69631","9877","11","751","959.394","-1467.5699","88.0824","0","0","0","0"
"69632","9877","12","751","945.649","-1454.5601","83.3768","0","0","0","0"
"69633","9877","13","751","938.299","-1441.73","76.4688","0","0","0","0"
"69634","9877","14","751","933.313","-1432.9301","67.5963","0","0","0","0"
"69635","9877","15","751","938.3","-1441.73","76.47","0","0","0","0"
"69636","9877","16","751","945.649","-1454.5601","83.38","0","0","0","0"
"69637","9877","17","751","951.628","-1471.3199","88.08","0","0","0","0"
"69638","9877","18","751","948.95","-1489.49","93.67","0","0","0","0"
"69639","9877","19","751","948.198","-1521.3","105.79","0","0","0","0"
"69640","9877","20","751","965.663","-1565.26","121.12","0","0","0","0"
"69641","9877","21","751","1033.36","-1578.72","147.173","0","0","0","0"
"69642","9877","22","751","1143.2","-1722.73","142.479","0","0","0","0"
