"ID","DisplayID","InventoryType","ItemClass","ItemSubClass","VisualSlot","CanonicalItemID","Rarity","ItemLevel","Name","Icon","ItemIDsTotal","ItemIDs"
"56116","743875","17","2","20","313","278110","4","0","DNT Ula'tek Pole Dummy A","Interface\Icons\inv_misc_2h_ulatekfishingpole_d_01","1","278110"
"56117","744237","3","4","2","287","271526","4","0","Enigmatic Dreamwatcher's Plumage","Interface\Icons\inv_shoulder_leather_raiddruidulatek_d_01","1","271526"
"56118","744238","7","4","2","295","271527","4","0","Enigmatic Dreamwatcher's Leggings","Interface\Icons\inv_pant_leather_raiddruidulatek_d_01","1","271527"
"56119","744239","6","4","2","293","268256","4","0","Sash of the Forlorn Vessel","Interface\Icons\inv_belt_leather_raiddruidulatek_d_01","2","268256,271525"
"56120","744240","9","4","2","299","268240","4","0","Restless Spirit Shackles","Interface\Icons\inv_bracer_leather_raiddruidulatek_d_01","2","268240,271524"
"56121","744241","10","4","2","301","271529","4","0","Enigmatic Dreamwatcher's Gauntlets","Interface\Icons\inv_glove_leather_raiddruidulatek_d_01","1","271529"
"56122","744242","8","4","2","297","271530","4","0","Enigmatic Dreamwatcher's Sandals","Interface\Icons\inv_boot_leather_raiddruidulatek_d_01","1","271530"
"56123","744243","16","4","1","311","271523","4","0","Enigmatic Dreamwatcher's Cloak","Interface\Icons\inv_cape_leather_raiddruidulatek_d_01","1","271523"
"56124","744264","3","4","2","287","270687","4","0","Venomous Gladiator's Leather Spaulders","Interface\Icons\inv_shoulder_leather_raiddruidulatek_d_01","2","270687,270688"
"56125","744265","7","4","2","295","270685","4","0","Venomous Gladiator's Leather Breeches","Interface\Icons\inv_pant_leather_raiddruidulatek_d_01","2","270685,270686"
"56126","744266","6","4","2","293","270689","4","0","Venomous Gladiator's Leather Belt","Interface\Icons\inv_belt_leather_raiddruidulatek_d_01","2","270689,270690"
"56127","744267","9","4","2","299","270691","4","0","Venomous Gladiator's Leather Wristwraps","Interface\Icons\inv_bracer_leather_raiddruidulatek_d_01","2","270691,270692"
"56128","744268","10","4","2","301","270681","4","0","Venomous Gladiator's Leather Gloves","Interface\Icons\inv_glove_leather_raiddruidulatek_d_01","2","270681,270682"
"56129","744269","8","4","2","297","270679","4","0","Venomous Gladiator's Leather Boots","Interface\Icons\inv_boot_leather_raiddruidulatek_d_01","2","270679,270680"
"56130","744270","16","4","1","311","270569","4","0","Venomous Gladiator's Cloak","Interface\Icons\inv_cape_leather_raiddruidulatek_d_01","3","270569,270570,270571"
"56131","744702","26","2","19","0","270394","4","0","Venomous Warmonger's Wand","Interface\Icons\inv_wand_1h_outdooramaniloa_c_01","2","270394,270455"
"56132","744703","26","2","19","0","276060","3","0","Hexxer's Blastin' Rod","Interface\Icons\inv_wand_1h_outdooramaniloa_c_01","1","276060"
"56133","744704","26","2","19","0","277800","2","0","Venom-Cursed Focus","Interface\Icons\inv_wand_1h_outdooramaniloa_c_01","1","277800"
"56134","744705","26","2","19","0","272271","4","0","Spiritbound Focus","Interface\Icons\inv_wand_1h_outdooramaniloa_c_01","1","272271"
"56135","744707","26","2","19","0","276836","3","0","Wand of Jan'alai's Chosen","Interface\Icons\inv_wand_1h_outdooramaniloa_c_01","1","276836"
"56136","744830","13","2","0","313","270828","4","0","Venomous Gladiator's Chopper","Interface\Icons\inv_axe_1h_ulatek_d_01","3","270828,270829,270830"
"56137","745494","17","2","6","313","268215","4","0","Abyssal Broodfiend's Bardiche","Interface\Icons\inv_polearm_2h_ulatek_d_01","1","268215"
"56138","745495","17","2","6","313","270843","4","0","Venomous Gladiator's Spear","Interface\Icons\inv_polearm_2h_ulatek_d_01","1","270843"
"56139","745497","17","2","6","313","276832","3","0","Warspear of Akil'zon's Chosen","Interface\Icons\inv_polearm_2h_outdooramaniloa_c_01","1","276832"
"56140","745498","17","2","6","313","275543","2","0","Preyhunter's Spear","Interface\Icons\inv_polearm_2h_outdooramaniloa_c_01","1","275543"
"56141","745499","17","2","6","313","272272","4","0","Harrowed Partisan","Interface\Icons\inv_polearm_2h_outdooramaniloa_c_01","1","272272"
"56142","745500","17","2","6","313","273782","3","0","Vile Writhefang Glaive","Interface\Icons\inv_polearm_2h_outdooramaniloa_c_01","2","273782,277806"
"56143","745501","17","2","6","313","276051","3","0","Fangmouth Warspear","Interface\Icons\inv_polearm_2h_outdooramaniloa_c_01","4","276051,276167,279231,280689"
"56144","745502","17","2","6","313","270397","4","0","Venomous Warmonger's Spear","Interface\Icons\inv_polearm_2h_outdooramaniloa_c_01","4","270397,270398,270451,270452"
"56145","745503","17","2","6","313","277294","4","0","Venomous Gladiator's Polearm","Interface\Icons\inv_polearm_2h_ulatek_d_01","1","277294"
"56146","745559","13","2","9","313","276053","3","0","Snakehunter's Warglaive","Interface\Icons\inv_glaive_1h_outdooramaniloa_c_01","2","276053,276166"
"56147","745560","13","2","9","313","270395","4","0","Venomous Warmonger's Warglaive","Interface\Icons\inv_glaive_1h_outdooramaniloa_c_01","2","270395,270454"
"56148","745561","13","2","9","313","273793","3","0","Hydraspine Twinblade","Interface\Icons\inv_glaive_1h_outdooramaniloa_c_01","2","273793,277801"
"56149","745562","13","2","9","313","272277","4","0","Spirit-Reaver","Interface\Icons\inv_glaive_1h_outdooramaniloa_c_01","1","272277"
"56150","745563","13","2","9","313","275541","2","0","Preyhunter's Warglaive","Interface\Icons\inv_glaive_1h_outdooramaniloa_c_01","1","275541"
"56151","745564","13","2","9","313","276834","3","0","Warglaive of Halazzi's Chosen","Interface\Icons\inv_glaive_1h_outdooramaniloa_c_01","1","276834"
"56152","745680","17","2","8","313","274810","4","0","Envenomed Spring's Frenzy","Interface\Icons\inv_sword_156","1","274810"
"56153","745697","17","2","10","313","272273","4","0","Enshrined Ceremonial Scepter","Interface\Icons\inv_staff_2h_outdooramaniloa_c_01","1","272273"
"56154","745698","17","2","10","313","275544","2","0","Preyhunter's Staff","Interface\Icons\inv_staff_2h_outdooramaniloa_c_01","2","275544,275545"
"56155","745699","17","2","10","313","276827","3","0","Warstaff of Jan'alai's Chosen","Interface\Icons\inv_staff_2h_outdooramaniloa_c_01","1","276827"
"56156","745700","17","2","10","313","273783","3","0","Toxin-Coated Warstaff","Interface\Icons\inv_staff_2h_outdooramaniloa_c_01","2","273783,277807"
"56157","745701","17","2","10","313","276044","3","0","Loa-Infused Battlestaff","Interface\Icons\inv_staff_2h_outdooramaniloa_c_01","3","276044,276050,280693"
"56158","745702","17","2","10","313","270399","4","0","Venomous Warmonger's Battlestaff","Interface\Icons\inv_staff_2h_outdooramaniloa_c_01","3","270399,270400,270450"
"56159","746122","5","4","3","291","270367","4","0","Venomous Warmonger's Chestguard","Interface\Icons\inv_chest_mail_outdooramaniloa_c_01","3","270367,270498,270499"
"56160","746123","5","4","3","291","276013","3","0","Skytalon Hauberk","Interface\Icons\inv_chest_mail_outdooramaniloa_c_01","3","276013,276174,278878"
"56161","746124","5","4","3","291","273789","3","0","Chestguard of Corroded Scales","Interface\Icons\inv_chest_mail_outdooramaniloa_c_01","2","273789,277779"
"56162","746125","5","4","3","291","272247","4","0","Galerider's Byrnie","Interface\Icons\inv_chest_mail_outdooramaniloa_c_01","1","272247"
"56163","746126","5","4","3","291","275507","2","0","Preyhunter's Rugged Haubergeon","Interface\Icons\inv_chest_mail_outdooramaniloa_c_01","1","275507"
"56164","746127","5","4","3","291","276584","3","0","Chainmail of Akil'zon's Chosen","Interface\Icons\inv_chest_mail_outdooramaniloa_c_01","1","276584"
"56165","747739","20","4","2","291","270677","4","0","Venomous Gladiator's Leather Vest","Interface\Icons\inv_robe_leather_raiddruidulatek_d_01","2","270677,270678"
"56166","747742","20","4","2","291","268235","4","0","Vestment of the Awakening","Interface\Icons\inv_robe_leather_raiddruidulatek_d_01","2","268235,271531"
"56167","747819","1","4","2","283","271528","4","0","Enigmatic Dreamwatcher's Somnolent Stare","Interface\Icons\inv_helm_leather_raiddruidulatek_d_01","2","271528,271875"
"56168","747825","1","4","2","283","270683","4","0","Venomous Gladiator's Leather Helm","Interface\Icons\inv_helm_leather_raiddruidulatek_d_01","2","270683,270684"
"56169","749449","1","4","3","283","270763","4","0","Venomous Gladiator's Chain Helm","Interface\Icons\inv_helm_mail_raidshamanulatek_d_01","2","270763,270764"
"56170","749451","1","4","3","283","268230","4","0","Crown of the Eternal Fang","Interface\Icons\inv_helm_mail_raidshamanulatek_d_01","2","268230,271483"
"56171","749463","3","4","3","287","270767","4","0","Venomous Gladiator's Chain Monnion","Interface\Icons\inv_shoulder_mail_raidshamanulatek_d_01","2","270767,270768"
"56172","749465","3","4","3","287","268231","4","0","Soulslither Spaulders","Interface\Icons\inv_shoulder_mail_raidshamanulatek_d_01","2","268231,271481"
"56173","800000","11","4","0","0","59233","4","359","Bile-O-Tron Nut","Interface\Icons\INV_Misc_Gear_01","1","59233"
"56174","800001","12","4","0","0","78007","4","410","Rotting Skull","Interface\Icons\INV_Misc_Bone_OrcSkull_01","1","78007"
"56175","800002","12","4","0","0","58180","4","359","License to Slay","Interface\Icons\INV_Misc_Note_02","1","58180"
"56176","800003","2","4","0","0","68172","3","346","Shard of Pirouetting Happiness","Interface\Icons\INV_Jewelry_Necklace_02","1","68172"
"56177","800004","2","4","0","0","56292","3","346","Barnacle Pendant","Interface\Icons\INV_Jewelry_Necklace_10","1","56292"
"56178","800005","16","4","1","311","69766","4","353","The Frost Lord's War Cloak","Interface\Icons\INV_Misc_Cape_16","5","69766,69767,69768,69769,69770"
"56179","800006","12","4","0","0","56351","3","346","Tear of Blood","Interface\Icons\Spell_Shadow_LifeDrain","1","56351"
"56180","800007","12","4","0","0","59326","4","359","Bell of Enraging Resonance","Interface\Icons\INV_Misc_Bell_01","1","59326"
"56181","800008","12","4","0","0","71336","4","365","Petrified Pickled Egg","Interface\Icons\INV_Egg_02","1","71336"
"56182","800009","12","4","0","0","56414","3","346","Blood of Isiset","Interface\Icons\INV_Potion_55","1","56414"
"56183","800010","12","4","0","0","71335","4","365","Coren's Chilled Chromium Coaster","Interface\Icons\INV_Jewelry_Talisman_08","1","71335"
"56184","800011","2","4","0","0","56338","3","346","Pendant of the Lightless Grotto","Interface\Icons\INV_Jewelry_Necklace_16","1","56338"
"56185","800012","12","4","0","0","59441","4","359","Prestor's Talisman of Machination","Interface\Icons\INV_Jewelry_Necklace_17","1","59441"
"56186","800013","2","4","0","0","56360","3","346","Red Sky Pendant","Interface\Icons\INV_Jewelry_Necklace_18","1","56360"
"56187","800014","11","4","0","0","56270","3","346","Entwined Nereis","Interface\Icons\INV_Jewelry_Ring_41","1","56270"
"56188","800015","12","4","0","0","56440","3","346","Skardyn's Grace","Interface\Icons\INV_Misc_Coin_08","1","56440"
"56189","800016","11","4","0","0","56310","3","346","Skullcracker Ring","Interface\Icons\INV_Jewelry_Ring_47","2","56310,58186"
"56190","800017","11","4","0","0","56293","3","346","Ring of the Great Whale","Interface\Icons\INV_Jewelry_Ring_50Naxxramas","1","56293"
"56191","800018","2","4","0","0","56437","3","346","Charm of the Muse","Interface\Icons\INV_Jewelry_Necklace_28Naxxramas","1","56437"
"56192","800019","11","4","0","0","56415","3","346","Nova Band","Interface\Icons\INV_Jewelry_Ring_51Naxxramas","1","56415"
"56193","800020","12","4","0","0","56328","3","346","Key to the Endless Chamber","Interface\Icons\INV_Misc_Key_10","1","56328"
"56194","800021","11","4","0","0","56432","3","346","Band of Rays","Interface\Icons\INV_Jewelry_Ring_57","1","56432"
"56195","800022","11","4","0","0","56332","3","346","Phosphorescent Ring","Interface\Icons\INV_Jewelry_Ring_65","1","56332"
"56196","800023","2","4","0","0","56327","3","346","Acanthia's Lost Pendant","Interface\Icons\INV_Jewelry_Necklace_32","1","56327"
"56197","800024","2","4","0","0","78545","4","410","Threadlinked Chain","Interface\Icons\INV_Jewelry_Necklace_35","1","78545"
"56198","800025","12","4","0","0","78004","4","410","Kiroptyric Sigil","Interface\Icons\INV_Qiraj_JewelEngraved","1","78004"
"56199","800026","11","4","0","0","56388","3","346","Ring of the Darkest Day","Interface\Icons\INV_Jewelry_Ring_54","1","56388"
"56200","800027","11","4","0","0","56457","3","346","Circle of Bone","Interface\Icons\INV_Jewelry_Ring_66","1","56457"
"56201","800028","2","4","0","0","68175","3","346","Winking Eye of Love","Interface\Icons\INV_Jewelry_Necklace_27","1","68175"
"56202","800029","12","4","0","0","71337","4","365","Mithril Stopwatch","Interface\Icons\INV_Misc_PocketWatch_02","1","71337"
"56203","800030","11","4","0","0","56333","3","346","Rose Quartz Band","Interface\Icons\INV_Jewelry_Ring_68","1","56333"
"56204","800031","11","4","0","0","56307","3","346","Kibble","Interface\Icons\INV_Jewelry_Ring_45","1","56307"
"56205","800032","2","4","0","0","56300","3","346","Quicksilver Amulet","Interface\Icons\INV_Jewelry_Necklace_30","2","56300,68174"
"56206","800033","11","4","0","0","71327","4","365","Band of Ghoulish Glee","Interface\Icons\INV_Misc_Bag_28_Halloween","4","71327,71328,71329,71330"
"56207","800034","12","4","0","0","71333","4","365","Bitterer Balebrew Charm","Interface\Icons\INV_Drink_04","1","71333"
"56208","800035","12","4","0","0","71334","4","365","Bubblier Brightbrew Charm","Interface\Icons\INV_Drink_08","1","71334"
"56209","800036","12","4","0","0","58183","4","359","Soul Casket","Interface\Icons\INV_Misc_EngGizmos_12","1","58183"
"56210","800037","2","4","0","0","68176","3","346","Heartbreak Charm","Interface\Icons\INV_Jewelry_Necklace_23","1","68176"
"56211","800038","12","4","0","0","65104","4","372","DONTUSEUnheeded Warning","Interface\Icons\INV_Misc_Bone_08","1","65104"
"56212","800039","12","4","0","0","71338","4","365","Brawler's Trophy","Interface\Icons\INV_Misc_Bone_08","1","71338"
"56213","800040","11","4","0","0","56418","3","346","Band of Life Energy","Interface\Icons\INV_JEWELRY_RING_75","1","56418"
"56214","800041","2","4","0","0","57933","3","346","String of Beaded Bubbles","Interface\Icons\INV_Jewelry_Necklace_45","2","57933,68173"
"56215","800042","12","4","0","0","58182","4","359","Bedrock Talisman","Interface\Icons\INV_Misc_ArmorKit_21","1","58182"
"56216","800043","12","4","0","0","58483","4","359","Lifebound Alchemist Stone","Interface\Icons\Spell_Holy_Aspiration","1","58483"
"56217","800044","12","4","0","0","78008","4","410","Fire of the Deep","Interface\Icons\Spell_Fire_Burnout","1","78008"
"56218","800045","2","4","0","0","57934","3","346","Celadon Pendant","Interface\Icons\INV_Jewelry_Necklace_46","1","57934"
"56219","800046","11","4","0","0","56282","3","346","Nautilus Ring","Interface\Icons\inv_misc_shell_04","1","56282"
"56220","800047","12","4","0","0","52199","3","346","Figurine - Demon Panther","Interface\Icons\inv_jewelcrafting_blackpearlpanther","1","52199"
"56221","800048","2","4","0","0","52350","3","346","Brazen Elementium Medallion","Interface\Icons\inv_jewelry_necklace_50","1","52350"
"56222","800049","2","4","0","0","52323","3","346","Elementium Guardian","Interface\Icons\inv_jewelry_necklace_32","1","52323"
"56223","800050","12","4","0","0","52351","3","346","Figurine - King of Boars","Interface\Icons\inv_jewelcrafting_goldenboar","1","52351"
"56224","800051","12","4","0","0","52354","3","346","Figurine - Dream Owl","Interface\Icons\inv_jewelcrafting_jadeowl","1","52354"
"56225","800052","12","4","0","0","52352","3","346","Figurine - Earthen Guardian","Interface\Icons\item_earthenmight","1","52352"
"56226","800053","12","4","0","0","52353","3","346","Figurine - Jeweled Serpent","Interface\Icons\inv_jewelcrafting_jadeserpent","1","52353"
"56227","800054","12","4","0","0","56407","3","346","Anhuur's Hymnal","Interface\Icons\inv_misc_book_17","1","56407"
"56228","800055","11","4","0","0","56398","3","346","Ring of Three Lights","Interface\Icons\inv_jewelry_ring_77","1","56398"
"56229","800056","16","4","0","311","65274","4","359","Cloak of Coordination","Interface\Icons\inv_guild_cloak_horde_c","1","65274"
"56230","800057","16","4","0","311","65360","4","359","Cloak of Coordination","Interface\Icons\inv_guild_cloak_alliance_c","1","65360"
"56231","800058","2","4","0","0","57931","3","346","Amulet of Dull Dreaming","Interface\Icons\inv_misc_forestnecklace","1","57931"
"56232","800059","2","4","0","0","57930","3","346","Pendant of Quiet Breath","Interface\Icons\inv_misc_silverjadenecklace","1","57930"
"56233","800060","11","4","0","0","56412","3","346","Ring of Blinding Stars","Interface\Icons\inv_misc_starring3","1","56412"
"56234","800061","11","4","0","0","59501","4","359","Signet of the Fifth Circle","Interface\Icons\inv_misc_diamondring2","1","59501"
"56235","800062","11","4","0","0","59220","4","359","Security Measure Alpha","Interface\Icons\inv_misc_rubystar","1","59220"
"56236","800063","11","4","0","0","58188","4","359","Band of Secret Names","Interface\Icons\inv_misc_diamondring1","2","58188,59121"
"56237","800064","11","4","0","0","58185","4","359","Band of Bees","Interface\Icons\inv_misc_pearlring1","2","58185,58189"
"56238","800065","11","4","0","0","59518","4","359","Ring of Rivalry","Interface\Icons\inv_misc_diamondring3","1","59518"
"56239","800066","11","4","0","0","58187","4","359","Ring of the Battle Anthem","Interface\Icons\inv_jewelry_ring_82","1","58187"
"56240","800067","11","4","0","0","56380","3","346","Spirit Creeper Ring","Interface\Icons\inv_misc_vinering","2","56380,56465"
"56241","800068","11","4","0","0","56365","3","346","Skyshard Ring","Interface\Icons\inv_misc_kingsring2","3","56365,56391,56445"
"56242","800069","11","4","0","0","56276","3","346","Anthia's Ring","Interface\Icons\inv_misc_stonering2","5","56276,56299,56373,56404,56444"
"56243","800070","11","4","0","0","52318","3","346","Band of Blades","Interface\Icons\inv_jewelry_ring_84","1","52318"
"56244","800071","11","4","0","0","52319","3","346","Ring of Warring Elements","Interface\Icons\inv_jewelry_ring_86","1","52319"
"56245","800072","11","4","0","0","52320","3","346","Elementium Moebius Band","Interface\Icons\inv_jewelry_ring_69","1","52320"
"56246","800073","11","4","0","0","52348","3","346","Elementium Destroyer's Ring","Interface\Icons\inv_jewelry_ring_70","1","52348"
"56247","800074","2","4","0","0","52321","3","346","Entwined Elementium Choker","Interface\Icons\inv_misc_thornnecklace","1","52321"
"56248","800075","2","4","0","0","52322","3","346","Eye of Many Deaths","Interface\Icons\inv_jewelry_necklace_45","1","52322"
"56249","800076","2","4","0","0","56411","3","346","Darkhowl Amulet","Interface\Icons\inv_misc_necklacea12","1","56411"
"56250","800077","2","4","0","0","56362","3","346","Amulet of Tender Breath","Interface\Icons\inv_misc_necklacea4","1","56362"
"56251","800078","2","4","0","0","56288","3","346","Pipefish Cord","Interface\Icons\inv_misc_necklacea1","2","56288,56385"
"56252","800079","2","4","0","0","56319","3","346","Carrier Wave Pendant","Interface\Icons\inv_misc_necklacea11","2","56319,56422"
"56253","800080","2","4","0","0","57932","3","346","The Lustrous Eye","Interface\Icons\inv_misc_necklacea10","1","57932"
"56254","800081","2","4","0","0","56421","3","346","Seedling Pod","Interface\Icons\inv_misc_herb_08","1","56421"
"56255","800082","2","4","0","0","59483","4","359","Wyrmbreaker's Amulet","Interface\Icons\inv_misc_necklacea7","1","59483"
"56256","800083","2","4","0","0","59319","4","359","Ironstar Amulet","Interface\Icons\inv_misc_necklacea3","1","59319"
"56257","800084","2","4","0","0","59442","4","359","Rage of Ages","Interface\Icons\inv_misc_necklacea8","2","59442,59517"
"56258","800085","2","4","0","0","59512","4","359","Valiona's Medallion","Interface\Icons\inv_misc_necklacea9","1","59512"
"56259","800086","23","4","0","315","64743","3","353","Bloodthirsty Gladiator's Endgame","Interface\Icons\inv_misc_book_18","2","64743,64823"
"56260","800087","14","4","6","315","64693","3","353","Bloodthirsty Gladiator's Barrier","Interface\Icons\inv_shield_pvp400_c_01","3","64693,64818,64849"
"56261","800088","16","4","1","311","56467","3","346","Shroud of Dark Memories","Interface\Icons\inv_misc_cape_cataclysm_tank_c_01","1","56467"
"56262","800089","12","4","0","0","58184","4","359","Core of Ripeness","Interface\Icons\inv_misc_cat_trinket04","1","58184"
"56263","800090","12","4","0","0","59506","4","359","Crushing Weight","Interface\Icons\inv_misc_cat_trinket05","1","59506"
"56264","800091","12","4","0","0","59473","4","359","Essence of the Cyclone","Interface\Icons\inv_misc_cat_trinket01","1","59473"
"56265","800092","12","4","0","0","59500","4","359","Fall of Mortality","Interface\Icons\inv_misc_cat_trinket12","1","59500"
"56266","800093","12","4","0","0","59461","4","359","Fury of Angerforge","Interface\Icons\inv_misc_cat_trinket08","2","59461,59514"
"56267","800094","12","4","0","0","59224","4","359","Heart of Rage","Interface\Icons\inv_misc_ahnqirajtrinket_03","1","59224"
"56268","800095","12","4","0","0","59354","4","359","Jar of Ancient Remedies","Interface\Icons\inv_misc_cat_trinket06","1","59354"
"56269","800096","12","4","0","0","59332","4","359","Symbiotic Worm","Interface\Icons\inv_qiraj_skinsandworm","1","59332"
"56270","800097","12","4","0","0","59519","4","359","Theralion's Mirror","Interface\Icons\spell_arcane_teleportironforge","1","59519"
"56271","800098","12","4","0","0","59520","4","359","Unheeded Warning","Interface\Icons\inv_misc_cat_trinket11","1","59520"
"56272","800099","12","4","0","0","59515","4","359","Vial of Stolen Memories","Interface\Icons\inv_misc_cat_trinket02","1","59515"
"56273","800100","16","4","1","311","65010","4","372","Ironstar's Impenetrable Cover","Interface\Icons\inv_misc_cape_cataclysm_tank_d_01","1","65010"
"56274","800101","12","4","0","0","56290","3","346","Sea Star","Interface\Icons\inv_datacrystal05","1","56290"
"56275","800102","12","4","0","0","56280","3","346","Porcelain Crab","Interface\Icons\inv_jewelcrafting_purplecrab","1","56280"
"56276","800103","12","4","0","0","56295","3","346","Grace of the Herald","Interface\Icons\inv_misc_horn_02","1","56295"
"56277","800104","12","4","0","0","56377","3","346","Rainsong","Interface\Icons\inv_elemental_mote_water01","1","56377"
"56278","800105","12","4","0","0","56427","3","346","Left Eye of Rajh","Interface\Icons\inv_jewelcrafting_dragonseye02","2","56427,56431"
"56279","800106","12","4","0","0","56400","3","346","Sorrowsong","Interface\Icons\spell_nature_invisibilitytotem","1","56400"
"56280","800107","12","4","0","0","56406","3","346","Impetuous Query","Interface\Icons\inv_misc_punchcards_yellow","1","56406"
"56281","800108","12","4","0","0","56394","3","346","Tia's Grace","Interface\Icons\inv_ammo_arrow_05","1","56394"
"56282","800109","12","4","0","0","56462","3","346","Gale of Shadows","Interface\Icons\spell_shadow_gathershadows","1","56462"
"56283","800110","12","4","0","0","56393","3","346","Heart of Solace","Interface\Icons\spell_holy_persecution","1","56393"
"56284","800111","12","4","0","0","56370","3","346","Heart of Thunder","Interface\Icons\spell_nature_stormreach","1","56370"
"56285","800112","12","4","0","0","56347","3","346","Leaden Despair","Interface\Icons\quest_12252_icon","1","56347"
"56286","800113","12","4","0","0","56345","3","346","Magnetite Mirror","Interface\Icons\inv_stone_sharpeningstone_05","1","56345"
"56287","800114","12","4","0","0","56458","3","346","Mark of Khardros","Interface\Icons\inv_hammer_04","1","56458"
"56288","800115","12","4","0","0","56285","3","346","Might of the Ocean","Interface\Icons\inv_stone_02","1","56285"
"56289","800116","12","4","0","0","56449","3","346","Throngus's Finger","Interface\Icons\inv_gizmo_felironshell","1","56449"
"56290","800117","12","4","0","0","56320","3","346","Witching Hourglass","Interface\Icons\inv_gizmo_khoriumpowercore","1","56320"
"56291","800118","12","4","0","0","56463","3","346","Corrupted Egg Shell","Interface\Icons\inv_misc_cat_trinket09","1","56463"
"56292","800119","12","4","0","0","56339","3","346","Tendrils of Burrowing Dark","Interface\Icons\inv_misc_volatileshadow","1","56339"
"56293","800120","12","4","0","0","58181","4","359","Fluid Death","Interface\Icons\ability_vehicle_liquidpyrite_blue","1","58181"
"56294","800121","12","4","0","0","71633","4","365","Aella's Bottle","Interface\Icons\inv_alchemy_crystalvial","1","71633"
"56295","800122","16","4","1","311","71392","4","391","Durable Flamewrath Greatcloak","Interface\Icons\inv_cape_firelands_fireset_d_01","1","71392"
"56296","800123","16","4","1","311","71389","4","391","Rippling Flamewrath Drape","Interface\Icons\inv_cape_firelands_fireset_d_01","2","71389,71390"
"56297","800124","16","4","1","311","71388","4","391","Sleek Flamewrath Cloak","Interface\Icons\inv_cape_firelands_fireset_d_01","1","71388"
"56298","800125","16","4","1","311","71391","4","391","Bladed Flamewrath Cover","Interface\Icons\inv_cape_firelands_fireset_d_01","1","71391"
"56299","800126","9","4","1","299","71571","4","391","Emberflame Bracers","Interface\Icons\inv_bracer_robe_raidwarlock_j_01","1","71571"
"56300","800127","16","4","1","311","78508","4","410","Woundlicker Cover","Interface\Icons\inv_misc_cape_deathwingraid_d_03","2","78508,78585"
"56301","800128","16","4","1","311","78507","4","410","Indefatigable Greatcloak","Interface\Icons\inv_misc_cape_deathwingraid_d_02","2","78507,78589"
"56302","800129","12","4","0","0","78006","4","410","Reflection of the Light","Interface\Icons\item_uncutmetagemb","1","78006"
"56303","800130","16","4","1","311","78509","4","410","Batwing Cloak","Interface\Icons\inv_misc_cape_deathwingraid_d_01","2","78509,78587"
"56304","800131","12","4","0","0","78005","4","410","Bottled Wishes","Interface\Icons\inv_potion_109","1","78005"
"56305","800132","11","4","0","0","78523","4","410","Band of Reconstruction","Interface\Icons\inv_misc_ring_generic_1","1","78523"
"56306","800133","11","4","0","0","78524","4","410","Emergency Descent Loop","Interface\Icons\inv_jewelry_ring_89","1","78524"
"56307","800134","11","4","0","0","78520","4","410","Ring of Torn Flesh","Interface\Icons\inv_jewelry_ring_ahnqiraj_06","1","78520"
"56308","800135","11","4","0","0","78522","4","410","Seal of the Grand Architect","Interface\Icons\inv_jewelry_ring_90","1","78522"
"56309","800136","11","4","0","0","78521","4","410","Signet of the Resolute","Interface\Icons\inv_jewelry_ring_92","1","78521"
"56310","800137","2","4","0","0","78546","4","410","Cameo of Terrible Memories","Interface\Icons\inv_misc_necklace14","1","78546"
"56311","800138","2","4","0","0","78544","4","410","Guardspike Choker","Interface\Icons\inv_misc_necklace13","1","78544"
"56312","800139","2","4","0","0","78543","4","410","Necklace of Black Dragon's Teeth","Interface\Icons\inv_misc_bonenecklace","1","78543"
"56313","800140","2","4","0","0","78547","4","410","Opal of the Secret Order","Interface\Icons\inv_misc_necklace_16","1","78547"
"56314","800141","16","4","1","311","78506","4","410","Dreamcrusher Drape","Interface\Icons\inv_misc_cape_deathwingraid_d_01","1","78506"
"56315","800142","16","4","1","311","78586","4","384","Dreamcrusher Drape","Interface\Icons\inv_misc_cape_deathwingraid_d_01","1","78586"
"56316","800143","16","4","1","311","78510","4","410","Nanoprecise Cape","Interface\Icons\inv_misc_cape_deathwingraid_d_03","2","78510,78588"
"56317","8132101","12","4","0","0","80782","2","0","Misty Jade Idol","Interface\Icons\ability_creature_disease_04","1","80782"
"56318","8132105","12","4","0","0","151964","4","0","Seeping Scourgewing","Interface\Icons\ability_creature_poison_03","1","151964"
"56319","8132106","2","4","0","0","198671","3","0","Mystic's String of Slime","Interface\Icons\ability_creature_poison_04","1","198671"
"56320","8132106","12","4","0","0","144477","3","0","Splinters of Agronox","Interface\Icons\ability_creature_poison_04","1","144477"
"56321","8132108","12","4","0","0","94520","4","0","Inscribed Bag of Hydra-Spawn","Interface\Icons\ability_creature_poison_06","7","94520,95712,96084,96456,96828,102314,110004"
"56322","8132113","12","4","0","0","69109","4","391","Scales of Life","Interface\Icons\ability_druid_balanceofpower","2","68915,69109"
"56323","8132119","12","4","0","0","77990","4","410","Soulshifter Vortex","Interface\Icons\ability_druid_cyclone","4","77206,77970,77990,139323"
"56324","8132122","12","4","0","0","114959","2","0","Prickly Shadeback Thorn","Interface\Icons\ability_druid_disembowel","1","114959"
"56325","8132124","12","4","0","0","134234","2","0","Barnacled Azsharan Insignia","Interface\Icons\ability_druid_empoweredrejuvination","1","134234"
"56326","8132126","12","4","0","0","139327","4","0","Unbridled Fury","Interface\Icons\ability_druid_enrage","2","113162,139327"
"56327","8132135","12","4","0","0","165579","4","0","Kimbul's Razor Claw","Interface\Icons\ability_druid_mangle2","1","165579"
