"ID","CollectionType","EntryID","CategoryID","SortOrder","Flags","Rarity","ItemID","SpellID","DisplayID","CreatureID","MountType","SourceObjectID","SourceValue","Name","Icon","SourceType","SourceName","SourceText"
"1751","4","2140540","4","163","0","0","2140540","0","0","0","-1","0","0","Champion Herod's Shoulder","","","",""
"1752","4","2140541","4","164","0","0","2140541","0","0","0","-1","0","0","Champion Herod's Shoulder","","","",""
"1753","4","2140542","4","165","0","0","2140542","0","0","0","-1","0","0","Champion Herod's Shoulder","","","",""
"1754","4","2140543","4","166","0","0","2140543","0","0","0","-1","0","0","Champion Herod's Shoulder","","","",""
"1755","4","2140544","4","167","0","0","2140544","0","0","0","-1","0","0","Mystical Pauldrons of Elements","","","",""
"1756","4","2140545","4","168","0","0","2140545","0","0","0","-1","0","0","Mystical Pauldrons of Elements","","","",""
"1757","4","2140546","4","169","0","0","2140546","0","0","0","-1","0","0","Mystical Pauldrons of Elements","","","",""
"1758","4","2140547","4","170","0","0","2140547","0","0","0","-1","0","0","Mystical Pauldrons of Elements","","","",""
"1759","4","2140548","4","171","0","0","2140548","0","0","0","-1","0","0","Mystical Pauldrons of Elements","","","",""
"1760","4","2140549","4","172","0","0","2140549","0","0","0","-1","0","0","Mystical Pauldrons of Elements","","","",""
"1761","4","2140550","4","173","0","0","2140550","0","0","0","-1","0","0","Stained Shadowcraft Spaulders","","","",""
"1762","4","2140551","4","174","0","0","2140551","0","0","0","-1","0","0","Stained Shadowcraft Spaulders","","","",""
"1763","4","2140552","4","175","0","0","2140552","0","0","0","-1","0","0","Stained Shadowcraft Spaulders","","","",""
"1764","4","2140553","4","176","0","0","2140553","0","0","0","-1","0","0","Stained Shadowcraft Spaulders","","","",""
"1765","4","2140554","4","177","0","0","2140554","0","0","0","-1","0","0","Stained Shadowcraft Spaulders","","","",""
"1766","4","2140555","4","178","0","0","2140555","0","0","0","-1","0","0","Stained Shadowcraft Spaulders","","","",""
"1767","4","2140556","4","179","0","0","2140556","0","0","0","-1","0","0","Preened Ironfeather Shoulders","","","",""
"1768","4","2140557","4","180","0","0","2140557","0","0","0","-1","0","0","Preened Ironfeather Shoulders","","","",""
"1769","4","2140558","4","181","0","0","2140558","0","0","0","-1","0","0","Preened Ironfeather Shoulders","","","",""
"1770","4","2140559","4","182","0","0","2140559","0","0","0","-1","0","0","Preened Ironfeather Shoulders","","","",""
"1771","4","2140560","4","183","0","0","2140560","0","0","0","-1","0","0","Preened Ironfeather Shoulders","","","",""
"1772","4","2140561","4","184","0","0","2140561","0","0","0","-1","0","0","Preened Ironfeather Shoulders","","","",""
"1773","4","2140562","4","185","0","0","2140562","0","0","0","-1","0","0","Tattered Dreadmist Mantle","","","",""
"1774","4","2140563","4","186","0","0","2140563","0","0","0","-1","0","0","Tattered Dreadmist Mantle","","","",""
"1775","4","2140564","4","187","0","0","2140564","0","0","0","-1","0","0","Tattered Dreadmist Mantle","","","",""
"1776","4","2140565","4","188","0","0","2140565","0","0","0","-1","0","0","Tattered Dreadmist Mantle","","","",""
"1777","4","2140566","4","189","0","0","2140566","0","0","0","-1","0","0","Tattered Dreadmist Mantle","","","",""
"1778","4","2140567","4","190","0","0","2140567","0","0","0","-1","0","0","Tattered Dreadmist Mantle","","","",""
"1779","4","2140592","4","191","0","0","2140592","0","0","0","-1","0","0","Swift Hand of Justice","","","",""
"1780","4","2140593","4","192","0","0","2140593","0","0","0","-1","0","0","Swift Hand of Justice","","","",""
"1781","4","2140594","4","193","0","0","2140594","0","0","0","-1","0","0","Swift Hand of Justice","","","",""
"1782","4","2140595","4","194","0","0","2140595","0","0","0","-1","0","0","Swift Hand of Justice","","","",""
"1783","4","2140596","4","195","0","0","2140596","0","0","0","-1","0","0","Swift Hand of Justice","","","",""
"1784","4","2140597","4","196","0","0","2140597","0","0","0","-1","0","0","Swift Hand of Justice","","","",""
"1785","4","2140598","4","197","0","0","2140598","0","0","0","-1","0","0","Discerning Eye of the Beast","","","",""
"1786","4","2140599","4","198","0","0","2140599","0","0","0","-1","0","0","Discerning Eye of the Beast","","","",""
"1787","4","2140600","4","199","0","0","2140600","0","0","0","-1","0","0","Discerning Eye of the Beast","","","",""
"1788","4","2140601","4","200","0","0","2140601","0","0","0","-1","0","0","Discerning Eye of the Beast","","","",""
"1789","4","2140602","4","201","0","0","2140602","0","0","0","-1","0","0","Discerning Eye of the Beast","","","",""
"1790","4","2140603","4","202","0","0","2140603","0","0","0","-1","0","0","Discerning Eye of the Beast","","","",""
"1791","4","2143892","4","203","0","0","2143892","0","0","0","-1","0","0","Test Mail Shoulder 2","","","",""
"1792","4","2143893","4","204","0","0","2143893","0","0","0","-1","0","0","Test Mail Shoulder 2","","","",""
"1793","4","2143894","4","205","0","0","2143894","0","0","0","-1","0","0","Test Mail Shoulder 2","","","",""
"1794","4","2143895","4","206","0","0","2143895","0","0","0","-1","0","0","Test Mail Shoulder 2","","","",""
"1795","4","2143896","4","207","0","0","2143896","0","0","0","-1","0","0","Test Mail Shoulder 2","","","",""
"1796","4","2143897","4","208","0","0","2143897","0","0","0","-1","0","0","Test Mail Shoulder 2","","","",""
"1797","4","2143898","4","209","0","0","2143898","0","0","0","-1","0","0","Sharpened Scarlet Kris","","","",""
"1798","4","2143899","4","210","0","0","2143899","0","0","0","-1","0","0","Sharpened Scarlet Kris","","","",""
"1799","4","2143900","4","211","0","0","2143900","0","0","0","-1","0","0","Sharpened Scarlet Kris","","","",""
"1800","4","2143901","4","212","0","0","2143901","0","0","0","-1","0","0","Sharpened Scarlet Kris","","","",""
"1801","4","2143902","4","213","0","0","2143902","0","0","0","-1","0","0","Sharpened Scarlet Kris","","","",""
"1802","4","2143903","4","214","0","0","2143903","0","0","0","-1","0","0","Sharpened Scarlet Kris","","","",""
"1803","4","2143904","4","215","0","0","2143904","0","0","0","-1","0","0","Reforged Truesilver Champion","","","",""
"1804","4","2143905","4","216","0","0","2143905","0","0","0","-1","0","0","Reforged Truesilver Champion","","","",""
"1805","4","2143906","4","217","0","0","2143906","0","0","0","-1","0","0","Reforged Truesilver Champion","","","",""
"1806","4","2143907","4","218","0","0","2143907","0","0","0","-1","0","0","Reforged Truesilver Champion","","","",""
"1807","4","2143908","4","219","0","0","2143908","0","0","0","-1","0","0","Reforged Truesilver Champion","","","",""
"1808","4","2143909","4","220","0","0","2143909","0","0","0","-1","0","0","Reforged Truesilver Champion","","","",""
"1809","4","2143910","4","221","0","0","2143910","0","0","0","-1","0","0","Upgraded Dwarven Hand Cannon","","","",""
"1810","4","2143911","4","222","0","0","2143911","0","0","0","-1","0","0","Upgraded Dwarven Hand Cannon","","","",""
"1811","4","2143912","4","223","0","0","2143912","0","0","0","-1","0","0","Upgraded Dwarven Hand Cannon","","","",""
"1812","4","2143913","4","224","0","0","2143913","0","0","0","-1","0","0","Upgraded Dwarven Hand Cannon","","","",""
"1813","4","2143914","4","225","0","0","2143914","0","0","0","-1","0","0","Upgraded Dwarven Hand Cannon","","","",""
"1814","4","2143915","4","226","0","0","2143915","0","0","0","-1","0","0","Upgraded Dwarven Hand Cannon","","","",""
"1815","4","2143916","4","227","0","0","2143916","0","0","0","-1","0","0","The Blessed Hammer of Grace","","","",""
"1816","4","2143917","4","228","0","0","2143917","0","0","0","-1","0","0","The Blessed Hammer of Grace","","","",""
"1817","4","2143918","4","229","0","0","2143918","0","0","0","-1","0","0","The Blessed Hammer of Grace","","","",""
"1818","4","2143919","4","230","0","0","2143919","0","0","0","-1","0","0","The Blessed Hammer of Grace","","","",""
"1819","4","2143920","4","231","0","0","2143920","0","0","0","-1","0","0","The Blessed Hammer of Grace","","","",""
"1820","4","2143921","4","232","0","0","2143921","0","0","0","-1","0","0","The Blessed Hammer of Grace","","","",""
"1821","4","2143922","4","233","0","0","2143922","0","0","0","-1","0","0","Grand Staff of Jordan","","","",""
"1822","4","2143923","4","234","0","0","2143923","0","0","0","-1","0","0","Grand Staff of Jordan","","","",""
"1823","4","2143924","4","235","0","0","2143924","0","0","0","-1","0","0","Grand Staff of Jordan","","","",""
"1824","4","2143925","4","236","0","0","2143925","0","0","0","-1","0","0","Grand Staff of Jordan","","","",""
"1825","4","2143926","4","237","0","0","2143926","0","0","0","-1","0","0","Grand Staff of Jordan","","","",""
"1826","4","2143927","4","238","0","0","2143927","0","0","0","-1","0","0","Grand Staff of Jordan","","","",""
"1827","4","2143928","4","239","0","0","2143928","0","0","0","-1","0","0","Battleworn Thrash Blade","","","",""
"1828","4","2143929","4","240","0","0","2143929","0","0","0","-1","0","0","Battleworn Thrash Blade","","","",""
"1829","4","2143930","4","241","0","0","2143930","0","0","0","-1","0","0","Battleworn Thrash Blade","","","",""
"1830","4","2143931","4","242","0","0","2143931","0","0","0","-1","0","0","Battleworn Thrash Blade","","","",""
"1831","4","2143932","4","243","0","0","2143932","0","0","0","-1","0","0","Battleworn Thrash Blade","","","",""
"1832","4","2143933","4","244","0","0","2143933","0","0","0","-1","0","0","Battleworn Thrash Blade","","","",""
"1833","4","2143934","4","245","0","0","2143934","0","0","0","-1","0","0","Inherited Insignia of the Horde","","","",""
"1834","4","2143935","4","246","0","0","2143935","0","0","0","-1","0","0","Inherited Insignia of the Horde","","","",""
"1835","4","2143936","4","247","0","0","2143936","0","0","0","-1","0","0","Inherited Insignia of the Horde","","","",""
"1836","4","2143937","4","248","0","0","2143937","0","0","0","-1","0","0","Inherited Insignia of the Horde","","","",""
"1837","4","2143938","4","249","0","0","2143938","0","0","0","-1","0","0","Inherited Insignia of the Horde","","","",""
"1838","4","2143939","4","250","0","0","2143939","0","0","0","-1","0","0","Inherited Insignia of the Horde","","","",""
"1839","4","2143940","4","251","0","0","2143940","0","0","0","-1","0","0","Inherited Insignia of the Alliance","","","",""
"1840","4","2143941","4","252","0","0","2143941","0","0","0","-1","0","0","Inherited Insignia of the Alliance","","","",""
"1841","4","2143942","4","253","0","0","2143942","0","0","0","-1","0","0","Inherited Insignia of the Alliance","","","",""
"1842","4","2143943","4","254","0","0","2143943","0","0","0","-1","0","0","Inherited Insignia of the Alliance","","","",""
"1843","4","2143944","4","255","0","0","2143944","0","0","0","-1","0","0","Inherited Insignia of the Alliance","","","",""
"1844","4","2143945","4","256","0","0","2143945","0","0","0","-1","0","0","Inherited Insignia of the Alliance","","","",""
"1845","4","2143946","4","257","0","0","2143946","0","0","0","-1","0","0","Strengthened Stockade Pauldrons","","","",""
"1846","4","2143947","4","258","0","0","2143947","0","0","0","-1","0","0","Strengthened Stockade Pauldrons","","","",""
"1847","4","2143948","4","259","0","0","2143948","0","0","0","-1","0","0","Strengthened Stockade Pauldrons","","","",""
"1848","4","2143949","4","260","0","0","2143949","0","0","0","-1","0","0","Strengthened Stockade Pauldrons","","","",""
"1849","4","2143950","4","261","0","0","2143950","0","0","0","-1","0","0","Strengthened Stockade Pauldrons","","","",""
"1850","4","2143951","4","262","0","0","2143951","0","0","0","-1","0","0","Strengthened Stockade Pauldrons","","","",""
"1851","4","2143952","4","263","0","0","2143952","0","0","0","-1","0","0","Pristine Lightforge Spaulders","","","",""
"1852","4","2143953","4","264","0","0","2143953","0","0","0","-1","0","0","Pristine Lightforge Spaulders","","","",""
"1853","4","2143954","4","265","0","0","2143954","0","0","0","-1","0","0","Pristine Lightforge Spaulders","","","",""
"1854","4","2143955","4","266","0","0","2143955","0","0","0","-1","0","0","Pristine Lightforge Spaulders","","","",""
"1855","4","2143956","4","267","0","0","2143956","0","0","0","-1","0","0","Pristine Lightforge Spaulders","","","",""
"1856","4","2143957","4","268","0","0","2143957","0","0","0","-1","0","0","Pristine Lightforge Spaulders","","","",""
"1857","4","2143958","4","269","0","0","2143958","0","0","0","-1","0","0","Prized Beastmaster's Mantle","","","",""
"1858","4","2143959","4","270","0","0","2143959","0","0","0","-1","0","0","Prized Beastmaster's Mantle","","","",""
"1859","4","2143960","4","271","0","0","2143960","0","0","0","-1","0","0","Prized Beastmaster's Mantle","","","",""
"1860","4","2143961","4","272","0","0","2143961","0","0","0","-1","0","0","Prized Beastmaster's Mantle","","","",""
"1861","4","2143962","4","273","0","0","2143962","0","0","0","-1","0","0","Prized Beastmaster's Mantle","","","",""
"1862","4","2143963","4","274","0","0","2143963","0","0","0","-1","0","0","Prized Beastmaster's Mantle","","","",""
"1863","4","2143964","4","275","0","0","2143964","0","0","0","-1","0","0","Aged Pauldrons of The Five Thunders","","","",""
"1864","4","2143965","4","276","0","0","2143965","0","0","0","-1","0","0","Aged Pauldrons of The Five Thunders","","","",""
"1865","4","2143966","4","277","0","0","2143966","0","0","0","-1","0","0","Aged Pauldrons of The Five Thunders","","","",""
"1866","4","2143967","4","278","0","0","2143967","0","0","0","-1","0","0","Aged Pauldrons of The Five Thunders","","","",""
"1867","4","2143968","4","279","0","0","2143968","0","0","0","-1","0","0","Aged Pauldrons of The Five Thunders","","","",""
"1868","4","2143969","4","280","0","0","2143969","0","0","0","-1","0","0","Aged Pauldrons of The Five Thunders","","","",""
"1869","4","2143970","4","281","0","0","2143970","0","0","0","-1","0","0","Exceptional Stormshroud Shoulders","","","",""
"1870","4","2143971","4","282","0","0","2143971","0","0","0","-1","0","0","Exceptional Stormshroud Shoulders","","","",""
"1871","4","2143972","4","283","0","0","2143972","0","0","0","-1","0","0","Exceptional Stormshroud Shoulders","","","",""
"1872","4","2143973","4","284","0","0","2143973","0","0","0","-1","0","0","Exceptional Stormshroud Shoulders","","","",""
"1873","4","2143974","4","285","0","0","2143974","0","0","0","-1","0","0","Exceptional Stormshroud Shoulders","","","",""
"1874","4","2143975","4","286","0","0","2143975","0","0","0","-1","0","0","Exceptional Stormshroud Shoulders","","","",""
"1875","4","2143982","4","287","0","0","2143982","0","0","0","-1","0","0","Lasting Feralheart Spaulders","","","",""
"1876","4","2143983","4","288","0","0","2143983","0","0","0","-1","0","0","Lasting Feralheart Spaulders","","","",""
"1877","4","2143984","4","289","0","0","2143984","0","0","0","-1","0","0","Lasting Feralheart Spaulders","","","",""
"1878","4","2143985","4","290","0","0","2143985","0","0","0","-1","0","0","Lasting Feralheart Spaulders","","","",""
"1879","4","2143986","4","291","0","0","2143986","0","0","0","-1","0","0","Lasting Feralheart Spaulders","","","",""
"1880","4","2143987","4","292","0","0","2143987","0","0","0","-1","0","0","Lasting Feralheart Spaulders","","","",""
"1881","4","2143994","4","293","0","0","2143994","0","0","0","-1","0","0","Exquisite Sunderseer Mantle","","","",""
"1882","4","2143995","4","294","0","0","2143995","0","0","0","-1","0","0","Exquisite Sunderseer Mantle","","","",""
"1883","4","2143996","4","295","0","0","2143996","0","0","0","-1","0","0","Exquisite Sunderseer Mantle","","","",""
"1884","4","2143997","4","296","0","0","2143997","0","0","0","-1","0","0","Exquisite Sunderseer Mantle","","","",""
"1885","4","2143998","4","297","0","0","2143998","0","0","0","-1","0","0","Exquisite Sunderseer Mantle","","","",""
"1886","4","2143999","4","298","0","0","2143999","0","0","0","-1","0","0","Exquisite Sunderseer Mantle","","","",""
"1887","4","2148302","4","299","0","0","2148302","0","0","0","-1","0","0","Champion's Deathdealer Breastplate","","","",""
"1888","4","2148303","4","300","0","0","2148303","0","0","0","-1","0","0","Champion's Deathdealer Breastplate","","","",""
"1889","4","2148304","4","301","0","0","2148304","0","0","0","-1","0","0","Champion's Deathdealer Breastplate","","","",""
"1890","4","2148305","4","302","0","0","2148305","0","0","0","-1","0","0","Champion's Deathdealer Breastplate","","","",""
"1891","4","2148306","4","303","0","0","2148306","0","0","0","-1","0","0","Champion's Deathdealer Breastplate","","","",""
"1892","4","2148307","4","304","0","0","2148307","0","0","0","-1","0","0","Champion's Deathdealer Breastplate","","","",""
"1893","4","2148308","4","305","0","0","2148308","0","0","0","-1","0","0","Mystical Vest of Elements","","","",""
"1894","4","2148309","4","306","0","0","2148309","0","0","0","-1","0","0","Mystical Vest of Elements","","","",""
"1895","4","2148310","4","307","0","0","2148310","0","0","0","-1","0","0","Mystical Vest of Elements","","","",""
"1896","4","2148311","4","308","0","0","2148311","0","0","0","-1","0","0","Mystical Vest of Elements","","","",""
"1897","4","2148312","4","309","0","0","2148312","0","0","0","-1","0","0","Mystical Vest of Elements","","","",""
"1898","4","2148313","4","310","0","0","2148313","0","0","0","-1","0","0","Mystical Vest of Elements","","","",""
"1899","4","2148314","4","311","0","0","2148314","0","0","0","-1","0","0","Polished Breastplate of Valor","","","",""
"1900","4","2148315","4","312","0","0","2148315","0","0","0","-1","0","0","Polished Breastplate of Valor","","","",""
"1901","4","2148316","4","313","0","0","2148316","0","0","0","-1","0","0","Polished Breastplate of Valor","","","",""
"1902","4","2148317","4","314","0","0","2148317","0","0","0","-1","0","0","Polished Breastplate of Valor","","","",""
"1903","4","2148318","4","315","0","0","2148318","0","0","0","-1","0","0","Polished Breastplate of Valor","","","",""
"1904","4","2148319","4","316","0","0","2148319","0","0","0","-1","0","0","Polished Breastplate of Valor","","","",""
"1905","4","2148320","4","317","0","0","2148320","0","0","0","-1","0","0","Preened Ironfeather Breastplate","","","",""
"1906","4","2148321","4","318","0","0","2148321","0","0","0","-1","0","0","Preened Ironfeather Breastplate","","","",""
"1907","4","2148322","4","319","0","0","2148322","0","0","0","-1","0","0","Preened Ironfeather Breastplate","","","",""
"1908","4","2148323","4","320","0","0","2148323","0","0","0","-1","0","0","Preened Ironfeather Breastplate","","","",""
"1909","4","2148324","4","321","0","0","2148324","0","0","0","-1","0","0","Preened Ironfeather Breastplate","","","",""
"1910","4","2148325","4","322","0","0","2148325","0","0","0","-1","0","0","Preened Ironfeather Breastplate","","","",""
"1911","4","2148326","4","323","0","0","2148326","0","0","0","-1","0","0","Stained Shadowcraft Tunic","","","",""
"1912","4","2148327","4","324","0","0","2148327","0","0","0","-1","0","0","Stained Shadowcraft Tunic","","","",""
"1913","4","2148328","4","325","0","0","2148328","0","0","0","-1","0","0","Stained Shadowcraft Tunic","","","",""
"1914","4","2148329","4","326","0","0","2148329","0","0","0","-1","0","0","Stained Shadowcraft Tunic","","","",""
"1915","4","2148330","4","327","0","0","2148330","0","0","0","-1","0","0","Stained Shadowcraft Tunic","","","",""
"1916","4","2148331","4","328","0","0","2148331","0","0","0","-1","0","0","Stained Shadowcraft Tunic","","","",""
"1917","4","2148332","4","329","0","0","2148332","0","0","0","-1","0","0","Tattered Dreadmist Robe","","","",""
"1918","4","2148333","4","330","0","0","2148333","0","0","0","-1","0","0","Tattered Dreadmist Robe","","","",""
"1919","4","2148334","4","331","0","0","2148334","0","0","0","-1","0","0","Tattered Dreadmist Robe","","","",""
"1920","4","2148335","4","332","0","0","2148335","0","0","0","-1","0","0","Tattered Dreadmist Robe","","","",""
"1921","4","2148336","4","333","0","0","2148336","0","0","0","-1","0","0","Tattered Dreadmist Robe","","","",""
"1922","4","2148337","4","334","0","0","2148337","0","0","0","-1","0","0","Tattered Dreadmist Robe","","","",""
"1923","4","2148338","4","335","0","0","2148338","0","0","0","-1","0","0","Venerable Mass of McGowan","","","",""
"1924","4","2148339","4","336","0","0","2148339","0","0","0","-1","0","0","Venerable Mass of McGowan","","","",""
"1925","4","2148340","4","337","0","0","2148340","0","0","0","-1","0","0","Venerable Mass of McGowan","","","",""
"1926","4","2148341","4","338","0","0","2148341","0","0","0","-1","0","0","Venerable Mass of McGowan","","","",""
"1927","4","2148342","4","339","0","0","2148342","0","0","0","-1","0","0","Venerable Mass of McGowan","","","",""
"1928","4","2148343","4","340","0","0","2148343","0","0","0","-1","0","0","Venerable Mass of McGowan","","","",""
"1929","4","2148344","4","341","0","0","2148344","0","0","0","-1","0","0","Repurposed Lava Dredger","","","",""
"1930","4","2148345","4","342","0","0","2148345","0","0","0","-1","0","0","Repurposed Lava Dredger","","","",""
"1931","4","2148346","4","343","0","0","2148346","0","0","0","-1","0","0","Repurposed Lava Dredger","","","",""
"1932","4","2148347","4","344","0","0","2148347","0","0","0","-1","0","0","Repurposed Lava Dredger","","","",""
"1933","4","2148348","4","345","0","0","2148348","0","0","0","-1","0","0","Repurposed Lava Dredger","","","",""
"1934","4","2148349","4","346","0","0","2148349","0","0","0","-1","0","0","Repurposed Lava Dredger","","","",""
"1935","4","2149316","4","347","0","0","2149316","0","0","0","-1","0","0","Dread Pirate Ring","","","",""
"1936","4","2149317","4","348","0","0","2149317","0","0","0","-1","0","0","Dread Pirate Ring","","","",""
"1937","4","2149318","4","349","0","0","2149318","0","0","0","-1","0","0","Dread Pirate Ring","","","",""
"1938","4","2149319","4","350","0","0","2149319","0","0","0","-1","0","0","Dread Pirate Ring","","","",""
"1939","4","2149320","4","351","0","0","2149320","0","0","0","-1","0","0","Dread Pirate Ring","","","",""
"1940","4","2149321","4","352","0","0","2149321","0","0","0","-1","0","0","Dread Pirate Ring","","","",""
"1","5","1","5","1","0","1","0","0","0","0","-1","0","0","Private %s","Interface\Icons\INV_Scroll_11","","","PvP (Rank 1)"
"2","5","2","5","2","0","1","0","0","0","0","-1","0","0","Corporal %s","Interface\Icons\INV_Scroll_11","","","PvP (Rank 2)"
"3","5","3","5","3","0","1","0","0","0","0","-1","0","0","Sergeant %s","Interface\Icons\INV_Scroll_11","","",""
"4","5","4","5","4","0","1","0","0","0","0","-1","0","0","Master Sergeant %s","Interface\Icons\INV_Scroll_11","","",""
"5","5","5","5","5","0","1","0","0","0","0","-1","0","0","Sergeant Major %s","Interface\Icons\INV_Scroll_11","","",""
"6","5","6","5","6","0","1","0","0","0","0","-1","0","0","Knight %s","Interface\Icons\INV_Scroll_11","","",""
"7","5","7","5","7","0","1","0","0","0","0","-1","0","0","Knight-Lieutenant %s","Interface\Icons\INV_Scroll_11","","",""
"8","5","8","5","8","0","1","0","0","0","0","-1","0","0","Knight-Captain %s","Interface\Icons\INV_Scroll_11","","",""
"9","5","9","5","9","0","1","0","0","0","0","-1","0","0","Knight-Champion %s","Interface\Icons\INV_Scroll_11","","",""
"10","5","10","5","10","0","1","0","0","0","0","-1","0","0","Lieutenant Commander %s","Interface\Icons\INV_Scroll_11","","",""
"11","5","11","5","11","0","1","0","0","0","0","-1","0","0","Commander %s","Interface\Icons\INV_Scroll_11","","",""
"12","5","12","5","12","0","1","0","0","0","0","-1","0","0","Marshal %s","Interface\Icons\INV_Scroll_11","","",""
"13","5","13","5","13","0","1","0","0","0","0","-1","0","0","Field Marshal %s","Interface\Icons\INV_Scroll_11","","",""
"14","5","14","5","14","0","1","0","0","0","0","-1","0","0","Grand Marshal %s","Interface\Icons\INV_Scroll_11","","",""
"15","5","15","5","15","0","1","0","0","0","0","-1","0","0","Scout %s","Interface\Icons\INV_Scroll_11","","","PvP (Rank 1)"
"16","5","16","5","16","0","1","0","0","0","0","-1","0","0","Grunt %s","Interface\Icons\INV_Scroll_11","","","PvP (Rank 2)"
"17","5","17","5","17","0","1","0","0","0","0","-1","0","0","Sergeant %s","Interface\Icons\INV_Scroll_11","","",""
"18","5","18","5","18","0","1","0","0","0","0","-1","0","0","Senior Sergeant %s","Interface\Icons\INV_Scroll_11","","",""
"19","5","19","5","19","0","1","0","0","0","0","-1","0","0","First Sergeant %s","Interface\Icons\INV_Scroll_11","","",""
"20","5","20","5","20","0","1","0","0","0","0","-1","0","0","Stone Guard %s","Interface\Icons\INV_Scroll_11","","",""
"21","5","21","5","21","0","1","0","0","0","0","-1","0","0","Blood Guard %s","Interface\Icons\INV_Scroll_11","","",""
"22","5","22","5","22","0","1","0","0","0","0","-1","0","0","Legionnaire %s","Interface\Icons\INV_Scroll_11","","",""
"23","5","23","5","23","0","1","0","0","0","0","-1","0","0","Centurion %s","Interface\Icons\INV_Scroll_11","","",""
"24","5","24","5","24","0","1","0","0","0","0","-1","0","0","Champion %s","Interface\Icons\INV_Scroll_11","","",""
"25","5","25","5","25","0","1","0","0","0","0","-1","0","0","Lieutenant General %s","Interface\Icons\INV_Scroll_11","","",""
"26","5","26","5","26","0","1","0","0","0","0","-1","0","0","General %s","Interface\Icons\INV_Scroll_11","","",""
"27","5","27","5","27","0","1","0","0","0","0","-1","0","0","Warlord %s","Interface\Icons\INV_Scroll_11","","",""
"28","5","28","5","28","0","1","0","0","0","0","-1","0","0","High Warlord %s","Interface\Icons\INV_Scroll_11","","",""
"29","5","42","5","29","0","4","0","0","0","0","-1","0","0","Gladiator %s","Interface\Icons\INV_Scroll_11","","","Arena (2200 rating)"
"30","5","43","5","30","0","3","0","0","0","0","-1","0","0","Duelist %s","Interface\Icons\INV_Scroll_11","","","Arena (2000 rating)"
"31","5","44","5","31","0","2","0","0","0","0","-1","0","0","Rival %s","Interface\Icons\INV_Scroll_11","","","Arena (1800 rating)"
"32","5","45","5","32","0","1","0","0","0","0","-1","0","0","Challenger %s","Interface\Icons\INV_Scroll_11","","","Arena (1550 rating)"
"33","5","46","5","33","0","3","0","0","0","0","-1","0","0","Scarab Lord %s","Interface\Icons\INV_Scroll_11","reputation","Shattered Sun Offensive (Exalted)",""
"34","5","47","5","34","0","1","0","0","0","0","-1","0","0","Conqueror %s","Interface\Icons\INV_Scroll_11","","",""
"35","5","48","5","35","0","4","0","0","0","0","-1","0","0","Justicar %s","Interface\Icons\INV_Scroll_11","","","Quest (Attunement to Black Temple)"
"36","5","53","5","36","0","4","0","0","0","0","-1","0","0","%s, Champion of the Naaru","Interface\Icons\INV_Scroll_11","achievement","Glory of the Raider (25)",""
"37","5","62","5","37","0","1","0","0","0","0","-1","0","0","Merciless Gladiator %s","Interface\Icons\INV_Scroll_11","","",""
"38","5","63","5","38","0","1","0","0","0","0","-1","0","0","%s of the Shattered Sun","Interface\Icons\INV_Scroll_11","","",""
"39","5","64","5","39","0","4","0","0","0","0","-1","0","0","%s, Hand of A'dal","Interface\Icons\INV_Scroll_11","achievement","40 Exalted Reputations",""
"40","5","71","5","40","0","1","0","0","0","0","-1","0","0","Vengeful Gladiator %s","Interface\Icons\INV_Scroll_11","","",""
"41","5","72","5","41","0","4","0","0","0","0","-1","0","0","Battlemaster %s","Interface\Icons\INV_Scroll_11","achievement","The Undying",""
"42","5","74","5","42","0","2","0","0","0","0","-1","0","0","Elder %s","Interface\Icons\INV_Scroll_11","","","Event (Lunar Festival)"
"43","5","75","5","43","0","1","0","0","0","0","-1","0","0","Flame Warden %s","Interface\Icons\INV_Scroll_11","","",""
"44","5","76","5","44","0","2","0","0","0","0","-1","0","0","Flame Keeper %s","Interface\Icons\INV_Scroll_11","","","Event (Midsummer Fire Festival)"
"45","5","77","5","45","0","2","0","0","0","0","-1","0","0","%s the Exalted","Interface\Icons\INV_Scroll_11","","","Event (Midsummer Fire Festival)"
"46","5","78","5","46","0","1","0","0","0","0","-1","0","0","%s the Explorer","Interface\Icons\INV_Scroll_11","","",""
"47","5","79","5","47","0","1","0","0","0","0","-1","0","0","%s the Diplomat","Interface\Icons\INV_Scroll_11","","",""
"48","5","80","5","48","0","1","0","0","0","0","-1","0","0","Brutal Gladiator %s","Interface\Icons\INV_Scroll_11","","",""
"49","5","81","5","49","0","3","0","0","0","0","-1","0","0","%s the Seeker","Interface\Icons\INV_Scroll_11","achievement","World Explorer",""
"50","5","82","5","50","0","3","0","0","0","0","-1","0","0","Arena Master %s","Interface\Icons\INV_Scroll_11","achievement","The Diplomat",""
"51","5","83","5","51","0","2","0","0","0","0","-1","0","0","Salty %s","Interface\Icons\INV_Scroll_11","","","Event (Brewfest)"
"52","5","84","5","52","0","2","0","0","0","0","-1","0","0","Chef %s","Interface\Icons\INV_Scroll_11","","","Event (Hallow's End)"
"53","5","85","5","53","0","1","0","0","0","0","-1","0","0","%s the Supreme","Interface\Icons\INV_Scroll_11","","",""
"54","5","86","5","54","0","1","0","0","0","0","-1","0","0","%s of the Ten Storms","Interface\Icons\INV_Scroll_11","","",""
"55","5","87","5","55","0","2","0","0","0","0","-1","0","0","%s of the Emerald Dream","Interface\Icons\INV_Scroll_11","","","Event (Feast of Winter Veil)"
