"ID","ContinentID","X","Y","Z","FalloffStart","FalloffEnd","LightParamsID_1","LightParamsID_2","LightParamsID_3","LightParamsID_4","LightParamsID_5","LightParamsID_6","LightParamsID_7","LightParamsID_8"
"2745","530","535513","2425,25","729242","2223,07","3434,35","566","9","566","11","3","0","0","0"
"2748","761","0","0","0","99,9975","1720,31","994","995","994","995","3","0","0","0"
"2749","732","541237","116,724","598215","1030,07","1881,38","994","9","10","11","3","0","0","0"
"2750","644","0","0","0","42,0016","43,4928","893","946","893","946","3","0","0","0"
"2751","0","794185","3981,63","709043","6472,07","8133,64","996","304","996","304","3","0","0","0"
"2752","0","798887","4485,91","709445","7044,56","8668","996","304","996","304","3","0","0","0"
"2753","0","788245","4782,47","709470","4655,31","6790,62","996","304","996","304","3","0","0","0"
"2754","0","847473","4924,81","714612","14746,6","17574","997","304","997","304","3","0","0","0"
"2755","1","689266","2329,98","983247","18310,9","25022","1000","946","1002","11","3","0","0","0"
"2756","1","594416","1659,29","979048","21500,5","27741,5","1000","946","1002","11","3","0","0","0"
"2759","1","637926","6266,55","931557","11550,3","15667,1","1000","946","1002","11","3","0","0","0"
"2760","1","608513","5077,74","936101","13625,6","19131","1000","946","1002","11","3","0","0","0"
"2761","1","670964","3520,47","935244","9900,38","13532,7","1000","946","1002","11","3","0","0","0"
"2762","1","675709","1149,3","956465","9003,96","12817,9","1000","946","1002","11","3","0","0","0"
"2763","1","628314","12117,4","987117","10317,3","15840,9","1000","946","1002","11","3","0","0","0"
"2765","1","582474","8810","944575","8388,6","12924,8","1000","946","1002","11","3","0","0","0"
"2766","1","621935","7194,14","916838","7984,36","11608,4","1000","946","1002","11","3","0","0","0"
"2767","1","619868","4273,84","956658","8222,32","11715,4","1000","946","1002","11","3","0","0","0"
"2768","754","0","0","0","7448,26","10791,6","1003","9","10","11","3","0","0","0"
"2770","746","623729","652,959","1007600","7471,57","10007,8","977","946","10","11","3","0","0","0"
"2771","732","565578","803,159","624391","4206,12","6180,17","1005","976","10","11","3","0","0","0"
"2772","732","549702","790,471","635342","5192,21","7697,14","1006","976","10","11","3","0","0","0"
"2773","732","556427","801,485","628528","3427,45","5216,01","1007","976","10","11","3","0","0","0"
"2774","732","579646","1760,23","622158","4328,34","5614,96","1009","9","10","11","3","0","0","0"
"2775","732","544664","85,7734","619625","4333,04","6284,91","1010","976","10","11","3","0","0","0"
"2776","732","571850","545,518","613542","5211,43","7252,72","1011","976","10","11","3","0","0","0"
"2777","732","553422","982,103","615297","4042,03","6043,24","1011","976","10","11","3","0","0","0"
"2778","0","742809","8642,95","762219","7737,81","10619,2","1013","13","1013","13","3","0","0","0"
"2779","1","714603","54596,7","419320","2723,19","3716,16","1014","900","1014","900","3","0","0","0"
"2780","1","721937","55878,6","421204","782,016","2235,03","1014","900","1014","900","3","0","0","0"
"2781","1","716201","54545,3","412348","2649,77","4081,23","1015","900","1015","900","3","0","0","0"
"2782","1","713342","54066,7","413242","2046,43","3278,37","1015","900","1015","900","3","0","0","0"
"2783","1","721319","56161,1","427760","2046,43","3278,37","1016","900","1016","900","3","0","0","0"
"2784","0","814059","13366,1","757077","8319,79","11093,4","1018","9","969","11","3","0","0","0"
"2785","0","778541","11730,8","750908","3976,92","5176,39","1018","9","969","11","3","0","0","0"
"2786","0","811860","9997,62","732179","5346,35","6684,72","1018","9","969","11","3","0","0","0"
"2787","1","642946","12205,3","412987","3395,82","4774,56","218","219","480","219","4","0","0","0"
"2788","654","603318","-2545,86","721625","29490,4","33537","869","9","10","11","3","0","0","0"
"2789","654","566572","-3932,22","728615","20536,2","23552,3","869","9","10","11","3","0","0","0"
"2790","654","549517","-656,898","720806","13530,6","16241,1","869","9","10","11","3","0","0","0"
"2791","654","539312","1152,54","707642","5923,21","7597,56","869","9","10","11","3","0","0","0"
"2792","654","532140","-669,034","723289","17947,1","20598,4","869","9","10","11","3","0","0","0"
"2793","654","512210","-669,301","715592","15835,8","18096,3","869","9","10","11","3","0","0","0"
"2794","638","599153","1523,74","635921","20561,5","22495,2","869","9","869","11","3","0","0","0"
"2795","638","609611","-9083,07","662330","22636,1","25549,7","869","9","869","11","3","0","0","0"
"2796","638","540664","-1689,7","622144","18169,1","20272,4","869","9","869","11","3","0","0","0"
"2797","655","464725","-14377,8","688047","45555,3","49304","869","9","869","11","3","0","0","0"
"2798","655","486876","-12940,4","735089","51061,1","54561,8","869","9","10","11","3","0","0","0"
"2799","656","543347","1640,42","711853","12591,2","14140,8","869","9","869","11","3","0","0","0"
"2800","656","511824","-6510,8","714259","22417,7","23922,4","869","9","869","11","3","0","0","0"
"2801","656","500830","-13967,6","703257","27028,9","29235,7","869","9","869","11","3","0","0","0"
"2802","656","491923","-4326,73","675117","16301,6","17800,9","869","9","869","11","3","0","0","0"
"2803","0","707415","10090,5","876860","8082,77","11691","1020","24","1020","24","4","0","0","0"
"2804","0","715724","7475,5","867262","5755,48","10648,7","1020","24","1020","24","4","0","0","0"
"2805","0","723230","7614,19","861087","5755,48","10648,7","1020","24","1020","24","4","0","0","0"
"2806","0","727720","12116,5","863698","5755,48","10648,7","1020","24","1020","24","4","0","0","0"
"2807","0","725931","9661,58","856826","5106,13","7986,93","1020","24","1020","24","4","0","0","0"
"2808","0","798643","-3278,59","764950","5343,38","7670,99","1021","304","1021","304","3","0","0","0"
"2809","1","797900","6983,72","440884","16650,9","22057,8","246","207","458","207","4","0","0","0"
"2810","754","551419","-0,000355","610195","1682,71","2861,68","1022","9","1022","11","3","0","0","0"
"2811","0","737076","10962,8","792270","2659,23","5681,5","1018","9","969","11","3","0","0","0"
"2812","1","721853","3235,42","824634","4015,47","5917,32","1023","240","1023","240","3","0","0","0"
"2813","1","715937","3207,36","822581","4804,6","6904,77","1023","240","1023","240","3","0","0","0"
"2814","1","709392","3270,86","824544","1740,11","3651,75","1023","240","1023","240","3","0","0","0"
"2815","1","691577","3566,29","822162","1740,11","3651,75","1023","240","1023","240","3","0","0","0"
"2816","1","686949","3065,93","821807","3336,18","4721,21","1023","240","1023","240","3","0","0","0"
"2817","1","681858","3178,69","819622","3336,18","4721,21","1023","240","1023","240","3","0","0","0"
"2818","1","676847","3283,17","817596","3336,18","4721,21","1023","240","1023","240","3","0","0","0"
"2819","1","672783","3185,15","815133","3336,18","4721,21","1023","240","1023","240","3","0","0","0"
"2820","1","676239","1769,05","811833","1834,47","2838,48","953","240","953","240","3","0","0","0"
"2821","1","610429","266,591","366843","1570,42","2163,01","1023","207","1023","207","3","0","0","0"
"2822","1","607797","657,837","368259","1863,41","2486,01","1023","207","1023","207","3","0","0","0"
"2823","1","604778","407,601","366979","1703,25","2521,38","1023","207","1023","207","3","0","0","0"
"2824","1","602623","687,147","448900","1570,42","2163,01","1023","207","1023","207","3","0","0","0"
"2825","1","600207","667,99","448230","1570,42","2163,01","1023","207","1023","207","3","0","0","0"
"2826","1","597991","688,729","448025","1570,42","2163,01","1023","207","1023","207","3","0","0","0"
"2827","1","718447","50701,2","470918","9969,51","13420,8","882","9","10","11","3","0","0","0"
"2828","0","646803","1982,99","615712","4356,93","6234,17","1024","33","1024","33","4","0","0","0"
"2838","0","435009,5","-14424,74","862039","2213,656","3619,353","1028","1028","10","1028","3","0","0","0"
"2839","0","435249,6","-14000,58","866537,7","2213,656","3619,353","1028","1028","10","1028","3","0","0","0"
"2840","0","431594,2","-13738,16","870739,4","2213,656","3619,353","1028","1028","10","1028","3","0","0","0"
"2841","0","436827,2","-13474,19","871159,1","2584,312","3283,615","1028","1028","10","1028","3","0","0","0"
"2842","0","438918,1","-13365,2","874714,2","2584,312","3283,615","1028","1028","10","1028","3","0","0","0"
"2843","0","442741,6","-13470,19","877113,8","2584,312","3283,615","1028","1028","10","1028","3","0","0","0"
"2844","0","432745,8","-14781,59","877470,6","3406,691","4339,088","1028","1028","10","1028","3","0","0","0"
"2845","0","437242,2","-13469,84","879323,4","2584,312","3283,615","1028","1028","10","1028","3","0","0","0"
"2846","0","435432,3","-13865,03","882513,8","2584,312","3283,615","1028","1028","10","1028","3","0","0","0"
"2847","0","431909,8","-14285,16","882442,3","2584,312","3283,615","1028","1028","10","1028","3","0","0","0"
"2848","0","427323,3","-13366,9","882202,4","2584,312","3283,615","1028","1028","10","1028","3","0","0","0"
"2849","0","425729,5","-13618,94","878673,8","2584,312","3283,615","1028","1028","10","1028","3","0","0","0"
"2850","0","425911,5","-13834,97","875570,9","2584,312","3283,615","1028","1028","10","1028","3","0","0","0"
"2851","0","427103,3","-13741,04","872097,1","2584,312","3283,615","1028","1028","10","1028","3","0","0","0"
"2852","0","427115,8","-13265,57","867927,4","2584,312","3283,615","1028","1028","10","1028","3","0","0","0"
"2853","0","427770,5","-14021,28","863735,3","2920,726","4070,769","1028","1028","10","1028","3","0","0","0"
"2854","0","428159","-14190,55","860184,2","2299,711","4070,769","1028","1028","10","1028","3","0","0","0"
"2856","0","728801,8","7226,285","708757,8","4016,268","5543,361","29","13","499","13","4","0","0","0"
"2857","0","735085,8","9005,87","714145,4","2007,394","2835,766","903","304","903","304","3","0","0","0"
"2858","0","645555,8","18338,18","794512","1953,706","2416,931","34","35","406","35","2","0","0","0"
"2859","1","773447,3","860,0742","562543,4","3748,891","6382,892","910","215","910","215","4","0","0","0"
"2862","0","768439","11732,32","789677,4","6377,267","9286,345","1030","304","1030","11","3","0","0","0"
"2863","0","767736","20192,32","790148,3","8002,845","9673,078","1030","304","1030","11","3","0","0","0"
"2864","0","766950,3","29560,07","790441,4","8694,95","11291,15","1030","304","1030","11","3","0","0","0"
"2865","755","690083","616,6582","1001987","14481,63","16388,29","1031","9","1031","11","3","0","0","0"
"2866","755","681810,6","2753,351","988582,1","16665,87","18323,53","1031","9","1031","11","3","0","0","0"
"2867","755","670271,5","2993,158","986741,9","11805,49","14052,92","1031","9","1031","11","3","0","0","0"
"2868","755","656099,7","2645,94","983067,7","13923,97","15465,4","1031","9","1031","11","3","0","0","0"
"2869","755","646160,8","3033,442","995419,6","11836,36","13645,23","1031","9","1031","11","3","0","0","0"
"2870","755","642324,2","3725,011","1008456","13751,23","15656,98","1031","9","1031","11","3","0","0","0"
"2871","755","640780,1","1828,545","1019812","16401,77","19237,39","1031","9","1031","11","3","0","0","0"
"2872","755","636208,6","5020,055","987103,7","17240,81","19114,44","1031","9","1031","11","3","0","0","0"
"2873","755","653158,4","2559,601","1032124","14679","16788,37","1031","9","1031","11","3","0","0","0"
"2874","755","670513,6","1383,768","1032432","12980,9","15139,52","1031","9","1031","11","3","0","0","0"
"2875","755","682881,6","2072,047","1028996","13684,14","15475,38","1031","9","1031","11","3","0","0","0"
"2876","755","692358,8","2017,373","1016434","16628,3","17967,86","1031","9","1031","11","3","0","0","0"
"2924","0","810140,9","985,5723","796730,4","5018,336","6776,337","914","9","10","11","3","0","0","0"
"2925","0","814839,9","1062,871","799386,9","5018,336","6776,337","914","9","10","11","3","0","0","0"
"2927","605","244128,3","0","201121,5","2302,391","4244,895","426","1038","1038","11","3","0","0","0"
"2928","605","251675,4","0","200614,9","3151,232","4244,895","1037","9","10","11","3","0","0","0"
"2929","605","249508,1","0","206356,2","3151,232","4244,895","1037","9","10","11","3","0","0","0"
"2931","605","241635,6","0","212368,4","1282,495","2439,051","8","9","10","11","3","0","0","0"
"2932","605","244312,7","0","202144,1","651,2983","821,8589","1037","9","10","11","3","0","0","0"
"3236","669","0","0","0","2,777778","60,31244","1039","9","1039","11","3","0","0","0"
"3248","861","0","0","0","2,777709","3,876879","1045","1045","1045","1045","3","0","0","0"
"3249","720","606722,6","2743,515","617408,9","1277,948","2079,313","1042","1042","1042","1042","2","0","0","0"
"3251","859","0","0","0","2,791667","6,548505","1043","345","1043","345","3","0","0","0"
"3252","859","661348,5","2790,986","1031135","3122,912","4735,313","1044","9","1044","11","3","0","0","0"
"3254","720","614400","6530,505","614400","2675,418","3111,553","1041","1041","1041","1041","3","0","0","0"
"3260","720","625893,9","3595,293","627829,5","949,8939","1443,809","1046","1046","1046","1046","2","0","0","0"
"3262","930","0","0","0","59,66752","101,1417","1047","1047","1047","1047","3","0","0","0"
"3263","930","795138,6","741,833","710468,1","2481,384","3492,042","953","9","953","11","3","0","0","0"
"3264","930","792614,1","1100,97","710177,6","1143,924","1966,032","953","9","953","11","3","0","0","0"
"3265","930","792402,7","1244,392","704917,6","1143,924","1966,032","953","9","953","11","3","0","0","0"
"3273","661","0","0","0","27,29456","32,05096","853","849","983","849","3","0","0","0"
"3274","736","845378,7","1396,688","759457,6","6060,854","8383,886","955","304","955","304","3","0","0","0"
"3275","720","616325,4","1277,915","578041,8","6370,447","13772,34","1055","9","1055","11","3","0","0","0"
"3277","720","616456","1831,024","552941,9","4237,426","6369,154","1056","9","1056","11","3","0","0","0"
"3289","968","0","0","0","2,078219","2,099053","532","9","532","11","3","0","0","0"
"3329","938","0","0","0","2,791667","3,886291","1059","9","1059","11","3","0","0","0"
"3354","720","607614,1","1698,203","614575,3","1463,559","2054,157","1041","1041","1041","1041","3","0","0","0"
"3378","939","0","0","0","1,727476","1,797797","1119","9","1119","11","3","0","0","0"
"3382","720","0","0","0","50,56621","62,75849","1042","9","1042","11","3","0","0","0"
"3384","720","0","0","0","30,89353","42,50732","1042","1042","1042","1042","3","0","0","0"
"3394","938","585599","-613,9257","534833","3197,229","3738,35","1073","9","1073","11","3","0","0","0"
"3395","974","383856,7","346,3594","759040,7","6748,111","11349,35","1076","1127","1076","1127","3","0","0","0"
"3396","974","0","0","0","0,269521","1,436791","1130","1127","1130","1127","3","0","0","0"
"3398","974","384212,2","346,3594","772535,6","9976,941","14337,27","1076","1127","1076","1127","3","0","0","0"
"3399","974","379858,5","-881,1953","781467,6","9976,941","14337,27","1076","1127","1076","1127","3","0","0","0"
"3454","938","612962,1","4,645473","512676,2","9621,735","9621,735","1095","9","1095","11","3","0","0","0"
"3465","967","1108367","3305,717","1113018","36050,79","59526,85","1124","9","10","11","3","0","0","0"
"3476","967","714193,7","2548,879","695806,3","2547,015","3121,058","1114","9","1114","11","3","0","0","0"
"3478","967","700850,6","1164,188","678349,9","5285,323","6897,454","792","9","792","11","3","0","0","0"
"3499","940","0","0","0","102,3272","146,9712","1114","9","1114","11","3","0","0","0"
"3500","940","604535,8","-1309,558","486737","6366,287","7849,112","792","9","792","11","3","0","0","0"
"3519","967","698537,4","3103,226","710132,8","3121,692","5260,17","1114","9","1114","11","3","0","0","0"
"3520","967","178475,9","-2677,762","1045681","47645,76","57533,57","1120","9","1120","11","3","0","0","0"
"3522","967","1054754","-8000","142105,7","69297,79","87802,16","1105","9","10","11","3","0","0","0"
"3523","967","133096,1","0","142458,7","48537,25","56279,7","1115","9","10","11","3","0","0","0"
"3529","751","716272,3","851,0488","979657,3","4934,035","5900,256","16","9","496","11","3","0","0","0"
"3551","974","386739,9","5783,901","745762,7","4926,349","7509,23","1129","1127","1129","805","3","0","0","0"
"3552","730","614535,9","1109,886","603072,8","7449,445","8500,543","1131","9","1131","11","3","0","0","0"
"3553","967","149235","1639,467","1040426","1100,714","1596,472","1131","9","1131","11","3","0","0","0"
"3561","967","179181,5","-7352,662","1051459","7259,813","7376,064","1138","1138","1138","1138","3","0","0","0"
"3562","967","176402,7","-8108,986","1049959","7932,71","8017","1138","1138","1138","1138","3","0","0","0"
"3563","967","173684,7","-7175,675","1048509","6885,29","6976,689","1138","1138","1138","1138","3","0","0","0"
"3564","967","171411,9","-7063,56","1045024","6856,823","6940,524","1138","1138","1138","1138","3","0","0","0"
"3566","940","591528,3","1558,785","459014,6","5618,171","7252,304","792","9","792","11","3","0","0","0"
