item_id;name;ItemLevel;RequiredLevel;InventoryType;Quality
29991;Sunhawk Leggings;138;70;7;4
29992;Royal Cloak of the Sunstriders;138;70;16;4
29994;Thalassian Wildercloak;138;70;16;4
29995;Leggings of Murderous Intent;138;70;7;4
29997;Band of the Ranger-General;138;70;11;4
29998;Royal Gauntlets of Silvermoon;138;70;10;4
30007;The Darkener's Grasp;138;0;2;4
30015;The Sun King's Talisman;138;0;2;4
30017;Telonicus's Pendant of Mayhem;138;0;2;4
30018;Lord Sanguinar's Claim;138;0;2;4
30102;Krakken-Heart Breastplate;138;70;5;4
30104;Cobra-Lash Boots;138;70;8;4
30106;Belt of One-Hundred Deaths;138;70;6;4
30107;Vestments of the Sea-Witch;138;70;20;4
30109;Ring of Endless Coils;138;70;11;4
30110;Coral Band of the Revived;138;70;11;4
30111;Runetotem's Mantle;138;70;3;4
30112;Glorious Gauntlets of Crestfall;138;70;10;4
30621;Prism of Inner Calm;138;70;12;4
32416;Tom's Legs C;138;70;7;4
33467;Blade of Twisted Visions;138;70;21;4
33468;Dark Blessing;138;70;21;4
33476;Cleaver of the Unforgiving;138;70;13;4
33478;Jin'rohk, The Great Apocalypse;138;70;17;4
35807;Bramblethorn Greatstaff;138;0;17;2
35808;Coldstone Cutlass;138;0;13;2
35809;Earthspike;138;0;21;2
35810;Pacifying Pummeler;138;0;21;2
35811;Elekk-Horn Crossbow;138;0;26;2
35812;Cragthumper;138;0;17;2
35814;Benevolent Hood;138;0;1;2
35815;Bone-Threaded Harness;138;0;5;2
35816;Blood-Stained Chain Leggings;138;0;7;2
35817;Nerubian Inner Husk;138;0;14;2
35818;Stretch-Hide Spaulders;138;0;3;2
35820;Deacon's Wraps;138;0;10;2
35821;Streamlined Stompers;138;0;8;2
35822;Scavenged Tirasian Plate;138;0;5;2
35823;Ice-Rimed Dagger;138;0;13;2
35824;Stoneblade Slicer;138;0;13;2
35826;Whelpling-Skull Zapper;138;0;26;2
35827;Regal Sceptre;138;0;26;2
35829;Coldspike Longbow;138;0;15;2
35830;Worn Vrykul Smasher;138;0;22;2
35832;Blauvelt's Special Occasion Gloves;138;0;10;2
35833;Imperious Worghide Cap;138;0;1;2
35834;Nimblefinger Scaled Gloves;138;0;10;2
35835;Antique Reinforced Legguards;138;0;7;2
35839;Runed Clamshell Choker;138;0;2;2
35841;Frost-Trimmed Gauntlets;138;0;10;2
35842;Azure Chain Hauberk;138;0;5;2
35843;Ramshorn-Inlaid Shoulders;138;0;3;2
35844;Shock-Resistant Hood;138;0;1;2
35845;Crystalline Star;138;0;25;2
35846;Banded Chain Gloves;138;0;10;2
35848;Munificent Legguards;138;0;7;2
35849;Featherweight Claymore;138;0;17;2
35851;Acid-Etched Knuckles;138;0;21;2
35852;Fullered Coldsteel Dagger;138;0;13;2
35856;Hair-Trigger Blunderbuss;138;0;26;2
35857;Munificent Bulwark;138;0;14;2
35858;Tome of Alacrity;138;0;23;2
35859;Fire-Purifying Tunic;138;0;5;2
35860;Flexible Leather Footwraps;138;0;8;2
35861;Inescapable Girdle;138;0;6;2
35862;Light-Bound Chestguard;138;0;5;2
35863;Earth-Infused Leggings;138;0;7;2
35864;Fizznik's Patented Earwarmer;138;0;1;2
35865;Arcanum Shield;138;0;14;2
35866;Master Artilleryman Boots;138;0;8;2
35867;Nimblefinger Band;138;0;11;2
35868;Grounded Pants;138;0;7;2
35869;Hex-Linked Stronghelm;138;0;1;2
35870;Stoneground Cleaver;138;0;17;2
35871;Indigo Robe of Replenishment;138;0;20;2
35872;Iron-Studded Leggings;138;0;7;2
35873;Interlinked Chain Girdle;138;0;6;2
35875;Beneficent Skullcap;138;0;1;2
35876;Talbuk Cape;138;0;16;2
35877;Worgskin Shoulders;138;0;3;2
35878;Dusk-Linked Leggings;138;0;7;2
35879;Gold-Plated Coldsteel Girdle;138;0;6;2
35880;Earthwell Footwraps;138;0;8;2
35881;Lost Vrykul Signet;138;0;11;2
35882;Magispike Helm;138;0;1;2
35883;Silversteel Gauntlets;138;0;10;2
35884;Regal Pantaloons;138;0;7;2
35885;Tribal Chestguard;138;0;5;2
35886;Worgtooth Pendant;138;0;2;2
35887;Loam-Stained Greaves;138;0;8;2
35888;Embossed Ermine Girdle;138;0;6;2
35889;Bone-Inlaid Bracers;138;0;9;2
35890;Magdun Spaulders;138;0;3;2
35891;Runeplate Helm;138;0;1;2
35892;Flamebinder Handwraps;138;0;10;2
35893;Coldstone-Inlaid Waistguard;138;0;6;2
35894;Purestrike Bracers;138;0;9;2
35895;Emeraldscale Pauldrons;138;0;3;2
35896;Icestriker Bands;138;0;9;2
35897;Ice-Crusted Cape;138;0;16;2
35898;Reinforced Tuskhide Hauberk;138;0;5;2
35899;Bloodbinder's Girdle;138;0;6;2
35900;Supple Doeskin Moccasins;138;0;8;2
35901;Rejuvenating Cord;138;0;6;2
35902;Shock-Bound Spaulders;138;0;3;2
35903;Onyx Grips;138;0;10;2
35904;Puissance-Infused Pendant;138;0;2;2
35905;Vinewoven Tunic;138;0;5;2
35909;Sun-fired Striders;138;0;8;2
35910;Shaleground Bracers;138;0;9;2
35911;Unsparing Band;138;0;11;2
35912;Crackling Cloak;138;0;16;2
35913;Gholamweave Leggings;138;0;7;2
35914;Proto-Drake Tooth Spaulders;138;0;3;2
35915;Darksteel Ringmail Greaves;138;0;8;2
35916;Worgblood Berserker's Hauberk;138;0;5;2
35917;Wrathwrought Shoulderpads;138;0;3;2
35918;Spiked Skullguard;138;0;1;2
35919;Whispersteel Handguards;138;0;10;2
35920;Feather-Lined Shoulderpads;138;0;3;2
35921;Flint-Reinforced Spaulders;138;0;3;2
35922;Dark Iron Signet;138;0;11;2
35923;Cold-Iron Armbands;138;0;9;2
35924;Arcanum-Bound Bracers;138;0;9;2
35925;Shimmering Cold-Iron Band;138;0;11;2
35926;Artfully Tooled Leggings;138;0;7;2
35927;Songscale Breastplate;138;0;5;2
35928;Cold-Forged Bronze Legplates;138;0;7;2
35929;Gholamcloth Wrap;138;0;6;2
35930;Inscribed Worghide Treads;138;0;8;2
35931;Appointed Scalemail Leggings;138;0;7;2
35932;Earthbinder's Regenerating Band;138;0;11;2
35933;Ramshorn Greathelm;138;0;1;2
35934;Ghoul-Crushing Stompers;138;0;8;2
35935;Infused Coldstone Rune;138;0;12;2
35936;Worg-Fang Talisman;138;0;2;2
35937;Braxley's Backyard Moonshine;138;0;12;2
35938;Drape of Munificence;138;0;16;2
35971;Mur'ghoul Girdle;138;69;6;2
35972;Mur'ghoul Boots;138;69;8;2
35973;Mur'ghoul Robe;138;69;20;2
35974;Mur'ghoul Handwraps;138;69;10;2
35975;Mur'ghoul Cap;138;69;1;2
35976;Mur'ghoul Leggings;138;69;7;2
35977;Mur'ghoul Shoulderpads;138;69;3;2
35978;Mur'ghoul Wristwraps;138;69;9;2
36083;Riplash Belt;138;69;6;2
36084;Riplash Boots;138;69;8;2
36085;Riplash Jerkin;138;69;5;2
36086;Riplash Gloves;138;69;10;2
36087;Riplash Cover;138;69;1;2
36088;Riplash Leggings;138;69;7;2
36089;Riplash Pauldrons;138;69;3;2
36090;Riplash Wristguards;138;69;9;2
36195;Skom Stitched-Belt;138;69;6;2
36196;Skom Greaves;138;69;8;2
36197;Skom Chain Vest;138;69;5;2
36198;Skom Gloves;138;69;10;2
36199;Skom Helm;138;69;1;2
36200;Skom Leggings;138;69;7;2
36201;Skom Spaulders;138;69;3;2
36202;Skom Bracers;138;69;9;2
36307;Baleheim Belt;138;69;6;2
36308;Baleheim Greaves;138;69;8;2
36309;Baleheim Armor;138;69;5;2
36310;Baleheim Gloves;138;69;10;2
36311;Baleheim Helmet;138;69;1;2
36312;Baleheim Legguards;138;69;7;2
36313;Baleheim Epaulets;138;69;3;2
36314;Baleheim Vambraces;138;69;9;2
36405;Double Cape;138;69;16;2
36419;Glass Ring;138;69;11;2
36433;Snake Entwined Necklace;138;69;2;2
36447;Kaskala Buckler;138;69;14;2
36461;Demon-Skull Orb;138;69;23;2
36475;Seal Shortblade;138;69;13;2
36489;Iron Flanged Scepter;138;69;13;2
36503;Toothless Bludgeon;138;69;17;2
36517;Iron-Grip Shortsword;138;69;13;2
36531;Sawtooth Greatsword;138;69;17;2
36545;Branched Stick;138;69;17;2
36559;Prized Handscythes;138;69;13;2
36573;Primeval Adze;138;69;13;2
36587;Taunka Axe;138;69;17;2
36601;Patient Harpoon;138;69;17;2
36615;Expert's Longbow;138;69;15;2
36629;Ferocious Crossbow;138;69;26;2
36643;Tracker's Musket;138;69;26;2
36657;Vicious Wand;138;69;26;2
36671;Ominous Dagger;138;69;21;2
36685;Placid Lightmace;138;69;21;2
36699;Iceberg Staff;138;69;17;2
36713;Reaching Star;138;69;25;2
36866;HF BLUE Leather DPS Chest;138;0;5;3
36867;HF BLUE Plate DPS Chest;138;0;5;3
36871;Fury of the Encroaching Storm;138;0;12;3
36872;Mender of the Oncoming Dawn;138;0;12;3
36874;Horn of the Herald;138;0;12;3
36878;Writhing Longstaff;138;0;17;2
36879;Soldier's Spiked Mace;138;0;13;2
36880;Vicious Spellblade;138;0;21;2
36881;Medic's Morning Star;138;0;21;2
36882;Warsong Longbow;138;0;15;2
36883;Combatant Greatsword;138;0;17;2
36884;Transborean Cover;138;0;1;2
36885;Marshwalker Chestpiece;138;0;5;2
36886;Westrift Leggings;138;0;7;2
36887;Mightstone Pauldrons;138;0;3;2
36888;Marshwalker Legguards;138;0;7;2
36937;Tundrastrider Coif;138;0;1;2
36938;Mightstone Breastplate;138;0;5;2
36939;Nymph Stockings;138;0;7;2
36998;Assailant Shroud;138;0;16;2
37002;Binder's Links;138;0;5;2
37004;Plainwatcher Legplates;138;0;7;2
37005;D.E.H.T.A. Overshirt;138;0;5;2
37007;Faux Leather Hood;138;0;1;2
37008;Ethical Epaulettes;138;0;3;2
37009;Moral Sabatons;138;0;8;2
37014;Rod of Poacher Punishment;138;0;13;2
37015;Dowsing Rod;138;0;26;2
37016;Wand of the Keeper;138;0;26;2
37017;Nimble Blade;138;0;13;2
37018;G.E.H.T.A.;138;0;26;2
37019;Borean Ward;138;0;14;2
37021;Claw of the Tuskarr;138;0;21;2
37022;Shark Stabber;138;0;13;2
37023;Compact Arrow Launcher;138;0;26;2
37024;Medicine Stick;138;0;23;2
37025;Blubber Carver;138;0;17;2
37026;Spirit Channeller's Rod;138;0;17;2
37028;Condor-Bone Star;138;0;25;2
37029;Fin Carver;138;0;13;2
37030;Blubber Grinder;138;0;17;2
37031;Zook's Walking Stick;138;0;17;2
37032;Edge of the Tuskarr;138;0;13;2
37033;Manual of the Tides;138;0;23;2
37034;Lobstrock Slicer;138;0;13;2
37036;Fish-Eye Poker;138;0;13;2
37039;Mrgl Blade;138;0;13;2
37041;Scepter of the Winterfin;138;0;21;2
37042;Glimmering Orca Tooth;138;0;21;2
37044;Amphibious Speargun;138;0;26;2
37046;Shell Smasher;138;0;17;2
37047;Branch of Everlasting Flame;138;0;26;2
37049;Lost Marksman's Rifle;138;0;26;2
37054;Frostbiter;138;0;17;2
37072;Jagged Icefist;138;0;21;2
37073;Hungering Greatstaff;138;0;17;2
37074;Greatmother's Talisman of Cleansing;138;0;23;2
37075;Serrated Scale Shank;138;0;13;2
37076;Fiery Prod;138;0;13;2
37077;Smoldering Talon;138;0;22;2
37078;Rod of the Crimson Keeper;138;0;26;2
37080;Crimson Will;138;0;17;2
37122;Taut Driftwood Bow;138;0;15;2
37203;Regenerative Cloth;138;0;20;2
37204;Transborean Leggings;138;0;7;2
37205;Transborean Mantle;138;0;3;2
37206;Weathered Worker Cloak;138;0;16;2
37207;Seafarer Boots;138;0;8;2
37208;Transborean Bracers;138;0;9;2
37209;Wharfmaster's Hat;138;0;1;2
37210;Seafarer Cinch;138;0;6;2
37211;Iceflow Footwraps;138;0;8;2
37212;Transborean Wraps;138;0;10;2
37213;Iceflow Wristwraps;138;0;9;2
37214;Sweltering Leggings;138;0;7;2
37215;Lost Sea Oculus;138;0;1;2
37223;Sweltering Handwraps;138;0;10;2
37224;Sweltering Belt;138;0;6;2
37225;Sweltering Sandals;138;0;8;2
37226;Sweltering Robes;138;0;20;2
37227;Seafarer Mantle;138;0;3;2
37228;Sweltering Cuffs;138;0;9;2
37231;Frostspeaker Collar;138;0;2;2
37234;Layered Frost Hood;138;0;1;2
37239;Layered Frost Sandals;138;0;8;2
37270;Layered Frost Robes;138;0;20;2
37271;Dusk Watcher's Belt;138;0;6;2
37272;Wizzlenob Shoulder Covers;138;0;3;2
37273;Crimson Keeper Mitts;138;0;10;2
37274;Mender's Cover;138;0;1;2
37275;Mantle of Congealed Anger;138;0;3;2
37276;Gorge's Loungewear;138;0;7;2
37277;Ermine Ruff Cloak;138;0;16;2
37278;BT47 Cloth Healer Belt2;138;0;6;2
37279;BT48 Cloth Spell Bracer3;138;0;9;2
37280;Flame Hardened Waistband;138;0;6;2
37281;BT52 Cloth Healer Chest2;138;0;20;2
37282;Cavernous Gauntlets;138;0;10;2
37283;Wandering Healer's Kilt;138;0;7;2
37284;BT55 Cloth Spell Boots4;138;0;8;2
37285;BT56 Cloth Spell Legs4;138;0;7;2
37286;BT57 Cloth Healer Glove2;138;0;10;2
37295;HF28 Cloth Spell Head4;138;0;1;2
37296;BT59 Cloth Spell Gloves4 ;138;0;10;2
37315;BT59 Leather Physical Boots4;138;0;8;2
37316;HF28 Leather Physical Legs4 ;138;0;7;2
37317;BT56 Leather Healer Boots2;138;0;8;2
37318;BT55 Leather Physical Gloves4;138;0;10;2
37319;Grips of the Windswept Plains;138;0;10;2
37320;Spaulders of Echoing Truth;138;0;3;2
37321;BT52 Leather Healer Legs2;138;0;7;2
37322;Flame Hardened Wristbindings;138;0;9;2
37323;BT48 Leather Physical Belt3;138;0;6;2
37324;BT47 Leather Physical Gloves3;138;0;10;2
37325;Warsong Scout Spaulders;138;0;3;2
37351;Reinforced Caribou-Hide Leggings;138;0;7;2
37352;Regenerative Hide Harness;138;0;5;2
37353;Reinforced Caribou-Hide Helm;138;0;1;2
37354;Reinforced Caribou-Hide Boots;138;0;8;2
37355;Reinforced Caribou-Hide Chestguard;138;0;5;2
37356;Rhinohide Wristwraps;138;0;9;2
37357;Shivering Healer's Cloak;138;0;16;2
37375;Rhinohide Gloves;138;0;10;2
37378;Sealskin Bindings;138;0;9;2
37380;Whalehunter Leggings;138;0;7;2
37382;Charred Drakehide Belt;138;0;6;2
37383;Seared Scale Cape;138;0;16;2
37385;Seared Harness;138;0;5;2
37386;Ruby Heart Spaulders;138;0;3;2
37387;Charred Treads;138;0;8;2
37388;Reinforced Elastic Band;138;0;6;2
37391;Rhinohide Mask;138;0;1;2
37392;Soggy Hide Pauldrons;138;0;3;2
37393;Shadewrap Gloves;138;0;10;2
37394;Marshwalker Waistguard;138;0;6;2
37396;Whalehunter Gloves;138;0;10;2
37399;Floodplain Shoulderpads;138;0;3;2
37400;Whalehunter Cuffs;138;0;9;2
37402;Floodplain Vest;138;0;5;2
37403;Marshwalker Boots;138;0;8;2
37404;Floodplain Cover;138;0;1;2
37405;Marshwalker Pauldrons;138;0;3;2
37406;Denwatcher's Leggings;138;0;7;2
37414;Farseer's Headpiece;138;0;1;2
37415;Tundrastrider Ringmail;138;0;5;2
37417;Westrift Handcovers;138;0;10;2
37418;Seaspeaker Legguards;138;0;7;2
37419;Seaspeaker Mantle;138;0;3;2
37420;Sharkproof Boots;138;0;8;2
37421;Waverunner Waistband;138;0;6;2
37422;Westrift Wristguards;138;0;9;2
37423;Sharkproof Coif;138;0;1;2
37424;Plainhunter's Epaulettes;138;0;3;2
37425;Tundrastrider Boots;138;0;8;2
37426;Rusty Mesh Leggings;138;0;7;2
37427;Plainhunter's Waistband;138;0;6;2
37428;Ring-Ridden Wrist Protectors;138;0;9;2
37429;Glimmering Ringmail Gloves;138;0;10;2
37433;Layered Scale Boots;138;0;8;2
37434;Cauterizing Chain Strand;138;0;6;2
37435;Flame Infused Bindings;138;0;9;2
37436;Seaspeaker Gloves;138;0;10;2
37437;Plainhunter's Chestpiece;138;0;5;2
37439;Spiked Magmoth Gloves;138;0;10;2
37440;Spiked Magmoth Chestpiece;138;0;5;2
37441;Spiked Magmoth Mantle;138;0;3;2
37442;Chilled Mail Boots;138;0;8;2
37443;Spiked Magmoth Helm;138;0;1;2
37444;Wavekeeper's Helm;138;0;1;2
37446;Tank Commander's Treads;138;0;8;2
37447;Reinforced Mendicant's Cowl;138;0;1;2
37448;BT47 Mail Physical Legs3 ;138;0;7;2
37450;BT48 Mail Healer Chest3 ;138;0;5;2
37451;BT49 Mail Physical Belt3;138;0;6;2
37453;BT59 Mail Physical Belt4;138;0;6;2
37454;HF28 Mail Physical Chest4;138;0;5;2
37455;BT56 Mail Healer Gloves2;138;0;10;2
37456;Cauterizing Chain Leggings;138;0;7;2
37457;BT55 Mail Physical Legs4;138;0;7;2
37458;Wristguards of Rocky Horror;138;0;9;2
37466;BT59 Plate Physical Chest4;138;0;5;2
37468;HF28 Plate Physical Boots4;138;0;8;2
37469;BT57 Plate Healer Bracer2;138;0;9;2
37470;BT56 Plate Physical Shoulders4;138;0;3;2
37471;Girdle of Ripped Space;138;0;6;2
37472;BT49 Plate Physical Bracer;138;0;9;2
37473;BT48 Plate Healer Head2;138;0;1;2
37474;BT47 Plate Physical Boots3;138;0;8;2
37475;Benign Crusader's Plate;138;0;7;2
37476;Gorge's Breastplate of Bloodrage;138;0;5;2
37477;Lost Crusader Chestplate;138;0;5;2
37478;Amberplate Grips;138;0;10;2
37479;Amberplate Legguards;138;0;7;2
37480;Mightstone Helm;138;0;1;2
37481;Chestguard of Salved Wounds;138;0;5;2
37482;Mightstone Legplates;138;0;7;2
37483;Seabone Heaume;138;0;1;2
37484;Mendicant's Treads;138;0;8;2
37485;Clam Collector Gauntlets;138;0;10;2
37486;Landlocked Wristguards;138;0;9;2
37487;Seabone Legplates;138;0;7;2
37505;Battle Leader's Breastplate;138;0;5;2
37506;Bogstrok Plate Gloves;138;0;10;2
37507;Chilled Shoulderplates;138;0;3;2
37508;Sinking Pauldrons;138;0;3;2
37509;Seething Waistguard;138;0;6;2
37510;Wristguards of Edification;138;0;9;2
37511;Crucible Waistguard;138;0;6;2
37512;Gauntlets of the Crimson Guardian;138;0;10;2
37513;Helm of the Crimson Drakonid;138;0;1;2
37514;Freed Shackles;138;0;9;2
37515;Lost Crusader Waistguard;138;0;6;2
37516;Chilled Greaves;138;0;8;2
37517;Chilled Pauldrons;138;0;3;2
37518;Amberplate Waistguard;138;0;6;2
37519;Amberplate Headguard;138;0;1;2
37520;Plainkeeper Blockade;138;0;14;2
37521;Icechill Buckler;138;0;14;2
37522;Earthborn Greaves;138;0;8;2
37523;Rigid Tuskring;138;0;11;2
37524;Scout's Signet Ring;138;0;11;2
37525;Deep Sea Tuskring;138;0;11;2
37526;Thin Dexterity Enhancing Tube;138;0;11;2
37527;Shimmering Band;138;0;11;2
37528;Dry Earth Circle;138;0;11;2
37529;Shivering Healer's Ring;138;0;11;2
37530;Icy Ripper Ring;138;0;11;2
37534;BT56 Thrown2 ;138;0;25;2
37535;Stave of the Windborn;138;0;17;2
37536;BT57 Fast Mace2;138;0;13;2
37537;Stave of the Spiritcaller;138;0;17;2
37541;Giant Turtle Collar;138;0;2;2
37543;Pugnacious Collar;138;0;2;2
37544;Drakebone Necklace;138;0;2;2
37545;Graven Shoveltusk Pendant;138;0;2;2
37546;Choker of the Northern Wind;138;0;2;2
37547;Fireborn Warhammer;138;0;13;2
37548;Iceflow Collar;138;0;2;2
37555;Warsong's Wrath;138;0;12;2
37556;Talisman of the Tundra;138;0;12;2
37557;Warsong's Fervor;138;0;12;2
37558;Tidal Boon;138;0;12;2
37559;Serrah's Star;138;0;12;2
37560;Vial of Renewal;138;0;12;2
37562;Fury of the Crimson Drake;138;0;12;2
37564;Scaled Flame Cloak;138;0;16;2
37566;Durable Worghide Cape;138;0;16;2
37573;Idol of the Plainstalker;138;0;28;2
37574;Libram of Furious Blows;138;0;28;2
37575;Totem of the Tundra;138;0;28;2
37753;Mendicant's Robe of Mendacity;138;71;20;3
37763;Treads of the Purifier;138;71;8;3
37773;Shock-Inducing Girdle;138;71;6;3
37783;Blood-Tempered Spaulders;138;71;3;3
37803;Lola's Lifegiving Branch;138;71;17;3
37819;Milan's Mastercraft Band;138;71;11;3
38164;TEST HASTE RING (1500);138;0;11;2
38208;Valiance Longbow;138;0;15;2
38212;Death Knight's Anguish;138;0;12;2
38213;Harbinger's Wrath;138;0;12;2
38214;Hypergizmatic Energy Booster;138;0;23;2
38226;Chain of the Tolling Bell;138;0;2;3
38227;Indomitable Choker of Light;138;0;2;3
38228;Pendant of Revolutionary Thought;138;0;2;3
38230;Clutch of Undying Will;138;0;2;3
38231;Choker of Forceful Redemption;138;0;2;3
38232;Chain of Vigilant Thought;138;0;2;3
38237;Axe of Frozen Death;138;0;17;3
38238;Borean Smasher;138;0;21;3
38239;Tower of the Infinite Mind;138;0;17;3
38240;Staff of the Purposeful Mendicant;138;0;17;3
38241;Fury of the Raging Dragon;138;0;26;3
38242;Fang of the Desolate Soul;138;0;13;3
38243;Ravaging Steelfist;138;0;21;3
38244;Valorous Exterminator;138;0;17;3
38245;Crystalline Providence;138;0;17;3
38246;Skull-Forged Blunderbuss;138;0;26;3
38247;Entrail Render;138;0;13;3
38248;Torch of the Fallen Souls;138;0;17;3
38250;Activist's Signet of Blasting;138;0;11;3
38251;Ring of Indignant Rage;138;0;11;3
38252;Band of Wholesome Preservation;138;0;11;3
38254;BTBlue Spell Cloak1;138;0;16;2
38255;BTBlue Physical Cloak1;138;0;16;2
38256;BTBlue Healer Cloak1;138;0;16;2
38257;Strike of the Seas;138;0;12;3
38258;Sailor's Knotted Charm;138;0;12;3
38259;First Mate's Pocketwatch;138;0;12;3
38407;Iceborne Boots;138;70;8;2
38408;Iceborne Chestguard;138;70;5;2
38412;Frostscale Belt;138;68;6;2
38414;Frostscale Chestguard;138;68;5;2
38418;Nerubian Belt;138;68;6;2
38420;Nerubian Chestguard;138;68;5;2
38422;Nerubian Legguards;138;68;7;2
39072;Blacksoul Protector's Hauberk;138;0;5;2
39073;Root of the Everlasting;138;0;26;2
39074;Drape of Distilled Hatred;138;0;16;2
41520;Frostwoven Boots;138;68;8;2
41522;Frostwoven Belt;138;68;6;2
42336;Bloodstone Band;138;70;11;2
42337;Sun Rock Ring;138;70;11;2
43244;Crystal Citrine Necklace;138;70;2;2
43245;Crystal Chalcedony Amulet;138;70;2;2
44211;Frostwoven Gloves;138;68;10;2
29988;The Nexus Key;141;70;17;4
29993;Twinblade of the Phoenix;141;70;17;4
29996;Rod of the Sun King;141;70;13;4
30103;Fang of Vashj;141;70;13;4
30105;Serpent Spine Longbow;141;70;15;4
30108;Lightfathom Scepter;141;70;21;4
30861;Furious Shackles;141;70;9;4
30862;Blessed Adamantite Bracers;141;70;9;4
30863;Deadly Cuffs;141;70;9;4
30864;Bracers of the Pathfinder;141;70;9;4
30865;Tracker's Blade;141;70;13;4
30866;Blood-stained Pauldrons;141;70;3;4
30868;Rejuvenating Bracers;141;70;9;4
30869;Howling Wind Bracers;141;70;9;4
30870;Cuffs of Devastation;141;70;9;4
30871;Bracers of Martyrdom;141;70;9;4
30872;Chronicle of Dark Secrets;141;70;23;4
30873;Stillwater Boots;141;70;8;4
30874;The Unbreakable Will;141;70;13;4
30878;Glimmering Steel Mantle;141;70;3;4
30879;Don Alejandro's Money Belt;141;70;6;4
30880;Quickstrider Moccasins;141;70;8;4
30881;Blade of Infamy;141;70;13;4
30882;Bastion of Light;141;70;14;4
30883;Pillar of Ferocity;141;70;17;4
30884;Hatefury Mantle;141;70;3;4
30885;Archbishop's Slippers;141;70;8;4
30886;Enchanted Leather Sandals;141;70;8;4
30887;Golden Links of Restoration;141;70;5;4
30888;Anetheron's Noose;141;70;6;4
30889;Kaz'rogal's Hardened Heart;141;70;14;4
30891;Black Featherlight Boots;141;70;8;4
30892;Beast-tamer's Shoulders;141;70;3;4
30893;Sun-touched Chain Leggings;141;70;7;4
30894;Blue Suede Shoes;141;70;8;4
30895;Angelista's Sash;141;70;6;4
30896;Glory of the Defender;141;70;5;4
30897;Girdle of Hope;141;70;6;4
30898;Shady Dealer's Pantaloons;141;70;7;4
30899;Don Rodrigo's Poncho;141;70;5;4
30900;Bow-stitched Leggings;141;70;7;4
30901;Boundless Agony;141;70;13;4
30914;Belt of the Crescent Moon;141;70;6;4
30915;Belt of Seething Fury;141;70;6;4
30916;Leggings of Channeled Elements;141;70;7;4
30917;Razorfury Mantle;141;70;3;4
30918;Hammer of Atonement;141;70;21;4
30919;Valestalker Girdle;141;70;6;4
32232;Eternium Shell Bracers;141;70;9;4
32234;Fists of Mukoa;141;70;10;4
32236;Rising Tide;141;70;13;4
32237;The Maelstrom's Fury;141;70;21;4
32238;Ring of Calming Waves;141;70;11;4
32239;Slippers of the Seacaller;141;70;8;4
32240;Guise of the Tidal Lurker;141;70;1;4
32241;Helm of Soothing Currents;141;70;1;4
32242;Boots of Oceanic Fury;141;70;8;4
32243;Pearl Inlaid Boots;141;70;8;4
32245;Tide-stomper's Greaves;141;70;8;4
32247;Ring of Captured Storms;141;70;11;4
32248;Halberd of Desolation;141;70;17;4
32250;Pauldrons of Abyssal Fury;141;70;3;4
32251;Wraps of Precise Flight;141;70;9;4
32252;Nether Shadow Tunic;141;70;5;4
32253;Legionkiller;141;70;26;4
32254;The Brutalizer;141;70;13;4
32255;Felstone Bulwark;141;70;14;4
32256;Waistwrap of Infinity;141;70;6;4
32257;Idol of the White Stag;141;70;28;4
32258;Naturalist's Preserving Cinch;141;70;6;4
32259;Bands of the Coming Storm;141;70;9;4
32260;Choker of Endless Nightmares;141;70;2;4
32261;Band of the Abyssal Lord;141;70;11;4
32262;Syphon of the Nathrezim;141;70;13;4
32263;Praetorian's Legguards;141;70;7;4
32264;Shoulders of the Hidden Predator;141;70;3;4
32265;Shadow-walker's Cord;141;70;6;4
32266;Ring of Deceitful Intent;141;70;11;4
32268;Myrmidon's Treads;141;70;8;4
32269;Messenger of Fate;141;70;13;4
32270;Focused Mana Bindings;141;70;9;4
32271;Kilt of Immortal Nature;141;70;7;4
32273;Amice of Brilliant Light;141;70;3;4
32275;Spiritwalker Gauntlets;141;70;10;4
32276;Flashfire Girdle;141;70;6;4
32278;Grips of Silent Justice;141;70;10;4
32279;The Seeker's Wristguards;141;70;9;4
32280;Gauntlets of Enforcement;141;70;10;4
32323;Shadowmoon Destroyer's Drape;141;70;16;4
32324;Insidious Bands;141;70;9;4
32325;Rifle of the Stoic Guardian;141;70;26;4
32326;Twisted Blades of Zarak;141;70;25;4
32327;Robe of the Shadow Council;141;70;20;4
32328;Botanist's Gloves of Growth;141;70;10;4
32329;Cowl of Benevolence;141;70;1;4
32330;Totem of Ancestral Guidance;141;70;28;4
32331;Cloak of the Illidari Council;141;70;16;4
32332;Torch of the Damned;141;70;17;4
32333;Girdle of Stability;141;70;6;4
32334;Vest of Mounting Assault;141;70;5;4
32335;Unstoppable Aggressor's Ring;141;70;11;4
32337;Shroud of Forgiveness;141;70;16;4
32338;Blood-cursed Shoulderpads;141;70;3;4
32339;Belt of Primal Majesty;141;70;6;4
32340;Garments of Temperance;141;70;20;4
32341;Leggings of Divine Retribution;141;70;7;4
32342;Girdle of Mighty Resolve;141;70;6;4
32343;Wand of Prismatic Focus;141;70;26;4
32344;Staff of Immaculate Recovery;141;70;17;4
32345;Dreadboots of the Legion;141;70;8;4
32346;Boneweave Girdle;141;70;6;4
32347;Grips of Damnation;141;70;10;4
32348;Soul Cleaver;141;70;17;4
32349;Translucent Spellthread Necklace;141;70;2;4
32350;Touch of Inspiration;141;70;23;4
32351;Elunite Empowered Bracers;141;70;9;4
