item_id;name;ItemLevel;RequiredLevel;InventoryType;class;subclass
46165;Conqueror's Mantle of Sanctification;226;80;3;4;1
46166;Conqueror's Siegebreaker Greathelm;226;80;1;4;4
46167;Conqueror's Siegebreaker Pauldrons;226;80;3;4;4
46168;Conqueror's Raiments of Sanctification;226;80;20;4;1
46169;Conqueror's Siegebreaker Legguards;226;80;7;4;4
46170;Conqueror's Pants of Sanctification;226;80;7;4;1
46172;Conqueror's Circlet of Sanctification;226;80;1;4;1
46173;Conqueror's Aegis Breastplate;226;80;5;4;4
46174;Conqueror's Aegis Handguards;226;80;10;4;4
46175;Conqueror's Aegis Faceguard;226;80;1;4;4
46176;Conqueror's Aegis Legguards;226;80;7;4;4
46177;Conqueror's Aegis Shoulderguards;226;80;3;4;4
46178;Conqueror's Aegis Tunic;226;80;5;4;4
46179;Conqueror's Aegis Gloves;226;80;10;4;4
46180;Conqueror's Aegis Headpiece;226;80;1;4;4
46181;Conqueror's Aegis Greaves;226;80;7;4;4
46182;Conqueror's Aegis Spaulders;226;80;3;4;4
46183;Conqueror's Nightsong Handguards;226;80;10;4;2
46184;Conqueror's Nightsong Headpiece;226;80;1;4;2
46185;Conqueror's Nightsong Leggings;226;80;7;4;2
46186;Conqueror's Nightsong Robe;226;80;20;4;2
46187;Conqueror's Nightsong Spaulders;226;80;3;4;2
46188;Conqueror's Gloves of Sanctification;226;80;10;4;1
46189;Conqueror's Nightsong Gloves;226;80;10;4;2
46190;Conqueror's Shoulderpads of Sanctification;226;80;3;4;1
46191;Conqueror's Nightsong Cover;226;80;1;4;2
46192;Conqueror's Nightsong Trousers;226;80;7;4;2
46193;Conqueror's Robe of Sanctification;226;80;20;4;1
46194;Conqueror's Nightsong Vestments;226;80;20;4;2
46195;Conqueror's Leggings of Sanctification;226;80;7;4;1
46196;Conqueror's Nightsong Mantle;226;80;3;4;2
46197;Conqueror's Cowl of Sanctification;226;80;1;4;1
46198;Conqueror's Worldbreaker Tunic;226;80;20;4;3
46199;Conqueror's Worldbreaker Handguards;226;80;10;4;3
46200;Conqueror's Worldbreaker Grips;226;80;10;4;3
46201;Conqueror's Worldbreaker Headpiece;226;80;1;4;3
46202;Conqueror's Worldbreaker Legguards;226;80;7;4;3
46203;Conqueror's Worldbreaker Shoulderguards;226;80;3;4;3
46204;Conqueror's Worldbreaker Spaulders;226;80;3;4;3
46205;Conqueror's Worldbreaker Chestguard;226;80;20;4;3
46206;Conqueror's Worldbreaker Hauberk;226;80;20;4;3
46207;Conqueror's Worldbreaker Gloves;226;80;10;4;3
46208;Conqueror's Worldbreaker War-Kilt;226;80;7;4;3
46209;Conqueror's Worldbreaker Helm;226;80;1;4;3
46210;Conqueror's Worldbreaker Kilt;226;80;7;4;3
46211;Conqueror's Worldbreaker Shoulderpads;226;80;3;4;3
46212;Conqueror's Worldbreaker Faceguard;226;80;1;4;3
46214;Conqueror's Aegis Battleplate;226;80;5;4;4
46215;Conqueror's Aegis Helm;226;80;1;4;4
46217;Conqueror's Aegis Gauntlets;226;80;10;4;4
46218;Conqueror's Aegis Legplates;226;80;7;4;4
46219;Conqueror's Aegis Gauntlets;226;80;10;4;4
46220;Conqueror's Aegis Helm;226;80;1;4;4
46222;Conqueror's Aegis Legplates;226;80;7;4;4
46225;Conqueror's Aegis Shoulderplates;226;80;3;4;4
46227;Conqueror's Aegis Shoulderplates;226;80;3;4;4
46228;Conqueror's Aegis Battleplate;226;80;5;4;4
46230;Conqueror's Circlet of Sanctification;226;80;1;4;1
46232;Conqueror's Darkruned Battleplate;226;80;5;4;4
46233;Conqueror's Darkruned Chestguard;226;80;5;4;4
46234;Conqueror's Darkruned Faceguard;226;80;1;4;4
46235;Conqueror's Darkruned Gauntlets;226;80;10;4;4
46236;Conqueror's Darkruned Handguards;226;80;10;4;4
46237;Conqueror's Darkruned Helmet;226;80;1;4;4
46238;Conqueror's Darkruned Legguards;226;80;7;4;4
46239;Conqueror's Darkruned Legplates;226;80;7;4;4
46240;Conqueror's Darkruned Pauldrons;226;80;3;4;4
46241;Conqueror's Darkruned Shoulderplates;226;80;3;4;4
46242;Conqueror's Deathbringer Gloves;226;80;10;4;1
46243;Conqueror's Deathbringer Hood;226;80;1;4;1
46244;Conqueror's Deathbringer Leggings;226;80;7;4;1
46245;Conqueror's Deathbringer Robe;226;80;20;4;1
46246;Conqueror's Deathbringer Shoulderpads;226;80;3;4;1
46248;Conqueror's Gloves of Sanctification;226;80;10;4;1
46255;Conqueror's Shoulderpads of Sanctification;226;80;3;4;1
46256;Conqueror's Leggings of Sanctification;226;80;7;4;1
46257;Conqueror's Robe of Sanctification;226;80;20;4;1
46273;Conqueror's Scourgestalker Handguards;226;80;10;4;3
46274;Conqueror's Scourgestalker Headpiece;226;80;1;4;3
46275;Conqueror's Scourgestalker Legguards;226;80;7;4;3
46276;Conqueror's Scourgestalker Spaulders;226;80;3;4;3
46277;Conqueror's Scourgestalker Tunic;226;80;5;4;3
46288;Conqueror's Terrorblade Breastplate;226;80;5;4;2
46289;Conqueror's Terrorblade Gauntlets;226;80;10;4;2
46290;Conqueror's Terrorblade Helmet;226;80;1;4;2
46291;Conqueror's Terrorblade Legplates;226;80;7;4;2
46292;Conqueror's Terrorblade Pauldrons;226;80;3;4;2
46293;Conqueror's Worldbreaker Chestguard;226;80;20;4;3
46294;Conqueror's Worldbreaker Faceguard;226;80;1;4;3
46295;Conqueror's Worldbreaker Grips;226;80;10;4;3
46296;Conqueror's Worldbreaker Grips;226;80;10;4;3
46297;Conqueror's Worldbreaker Handguards;226;80;10;4;3
46298;Conqueror's Worldbreaker Tunic;226;80;20;4;3
46299;Conqueror's Worldbreaker Headpiece;226;80;1;4;3
46300;Conqueror's Worldbreaker Headpiece;226;80;1;4;3
46301;Conqueror's Worldbreaker Legguards;226;80;7;4;3
46302;Conqueror's Worldbreaker Legguards;226;80;7;4;3
46303;Conqueror's Worldbreaker Spaulders;226;80;3;4;3
46304;Conqueror's Worldbreaker Spaulders;226;80;3;4;3
46305;Conqueror's Worldbreaker Spaulders;226;80;3;4;3
46306;Conqueror's Worldbreaker Tunic;226;80;20;4;3
46307;Conqueror's Worldbreaker Kilt;226;80;7;4;3
46312;Vanquished Clutches of Yogg-Saron;226;80;12;4;0
46320;Drape of the Skyherald;226;80;16;4;1
46321;Sunglimmer Drape;226;80;16;4;1
46322;Brann's Sealing Ring;226;80;11;4;0
46323;Starshine Signet;226;80;11;4;0
46373;Furious Gladiator's Pendant of Sundering;226;80;2;4;0
48663;Tankard O' Terror;226;80;13;2;4
48954;Etched Band of the Kirin Tor;226;80;11;4;0
48955;Etched Loop of the Kirin Tor;226;80;11;4;0
48956;Etched Ring of the Kirin Tor;226;80;11;4;0
48957;Etched Signet of the Kirin Tor;226;80;11;4;0
48974;Titan-Forged Armwraps of Dominance;226;80;9;4;2
48975;Titan-Forged Armwraps of Salvation;226;80;9;4;2
48976;Titan-Forged Armwraps of Triumph;226;80;9;4;2
48977;Titan-Forged Bracers of Salvation;226;80;9;4;4
48978;Titan-Forged Bracers of Triumph;226;80;9;4;4
48979;Titan-Forged Cuffs of Salvation;226;80;9;4;1
48980;Titan-Forged Wristguards of Dominance;226;80;9;4;3
48981;Titan-Forged Wristguards of Salvation;226;80;9;4;3
48982;Titan-Forged Wristguards of Triumph;226;80;9;4;3
48999;Titan-Forged Band of Ascendancy;226;80;11;4;0
49000;Titan-Forged Band of Victory;226;80;11;4;0
51804;Winking Eye of Love;226;80;2;4;0
51805;Heartbreak Charm;226;80;2;4;0
51806;Shard of Pirouetting Happiness;226;80;2;4;0
51807;Sweet Perfume Broach;226;80;2;4;0
51808;Choker of the Pure Heart;226;80;2;4;0
45282;Ironsoul;219;80;17;2;5
45283;Flamewatch Armguards;219;80;9;4;4
45284;Kinetic Ripper;219;80;22;2;13
45285;Might of the Leviathan;219;80;2;4;0
45286;Pyrite Infuser;219;80;12;4;0
45287;Firesoul;219;80;21;2;7
45288;Firestrider Chestguard;219;80;5;4;3
45289;Lifespark Visage;219;80;1;4;1
45291;Combustion Bracers;219;80;9;4;1
45292;Energy Siphon;219;80;12;4;0
45298;Razorscale Talon;219;80;13;2;7
45299;Dragonsteel Faceplate;219;80;1;4;4
45301;Bracers of the Smothering Inferno;219;80;9;4;3
45302;Treads of the Invader;219;80;8;4;2
45303;Band of Draconic Guile;219;80;11;4;0
45304;Stormtempered Girdle;219;80;6;4;4
45305;Breastplate of the Afterlife;219;80;5;4;4
45306;Binding of the Dragon Matriarch;219;80;6;4;1
45307;Ironscale Leggings;219;80;7;4;3
45308;Eye of the Broodmother;219;80;12;4;0
45309;Rifle of the Platinum Guard;219;80;26;2;3
45310;Gauntlets of the Iron Furnace;219;80;10;4;4
45311;Relentless Edge;219;80;17;2;6
45312;Gloves of Smoldering Touch;219;80;10;4;2
45313;Furnace Stone;219;80;12;4;0
45314;Igniter Rod;219;80;23;4;0
45316;Armbraces of the Vibrant Flame;219;80;9;4;3
45317;Shawl of the Caretaker;219;80;16;4;1
45318;Drape of Fuming Anger;219;80;16;4;1
45321;Pauldrons of Tempered Will;219;80;3;4;4
45322;Cloak of the Iron Council;219;80;16;4;1
45324;Leggings of Swift Reflexes;219;80;7;4;2
45329;Circlet of True Sight;219;80;1;4;3
45330;Greaves of Iron Intensity;219;80;8;4;4
45331;Rune-Etched Nightblade;219;80;13;2;7
45332;Stormtip;219;80;21;2;15
45333;Belt of the Iron Servant;219;80;6;4;3
45335;Valorous Darkruned Chestguard;219;80;5;4;4
45336;Valorous Darkruned Faceguard;219;80;1;4;4
45337;Valorous Darkruned Handguards;219;80;10;4;4
45338;Valorous Darkruned Legguards;219;80;7;4;4
45339;Valorous Darkruned Pauldrons;219;80;3;4;4
45340;Valorous Darkruned Battleplate;219;80;5;4;4
45341;Valorous Darkruned Gauntlets;219;80;10;4;4
45342;Valorous Darkruned Helmet;219;80;1;4;4
45343;Valorous Darkruned Legplates;219;80;7;4;4
45344;Valorous Darkruned Shoulderplates;219;80;3;4;4
45345;Valorous Nightsong Handguards;219;80;10;4;2
45346;Valorous Nightsong Headpiece;219;80;1;4;2
45347;Valorous Nightsong Leggings;219;80;7;4;2
45348;Valorous Nightsong Robe;219;80;20;4;2
45349;Valorous Nightsong Spaulders;219;80;3;4;2
45350;Valorous Nightsong Cover;219;80;1;4;2
45351;Valorous Nightsong Gloves;219;80;10;4;2
45352;Valorous Nightsong Mantle;219;80;3;4;2
45353;Valorous Nightsong Trousers;219;80;7;4;2
45354;Valorous Nightsong Vestments;219;80;20;4;2
45355;Valorous Nightsong Handgrips;219;80;10;4;2
45356;Valorous Nightsong Headguard;219;80;1;4;2
45357;Valorous Nightsong Legguards;219;80;7;4;2
45358;Valorous Nightsong Raiments;219;80;20;4;2
45359;Valorous Nightsong Shoulderpads;219;80;3;4;2
45360;Valorous Scourgestalker Handguards;219;80;10;4;3
45361;Valorous Scourgestalker Headpiece;219;80;1;4;3
45362;Valorous Scourgestalker Legguards;219;80;7;4;3
45363;Valorous Scourgestalker Spaulders;219;80;3;4;3
45364;Valorous Scourgestalker Tunic;219;80;5;4;3
45365;Valorous Kirin Tor Hood;219;80;1;4;1
45367;Valorous Kirin Tor Leggings;219;80;7;4;1
45368;Valorous Kirin Tor Tunic;219;80;5;4;1
45369;Valorous Kirin Tor Shoulderpads;219;80;3;4;1
45370;Valorous Aegis Gloves;219;80;10;4;4
45371;Valorous Aegis Greaves;219;80;7;4;4
45372;Valorous Aegis Headpiece;219;80;1;4;4
45373;Valorous Aegis Spaulders;219;80;3;4;4
45374;Valorous Aegis Tunic;219;80;5;4;4
45375;Valorous Aegis Battleplate;219;80;5;4;4
45376;Valorous Aegis Gauntlets;219;80;10;4;4
45377;Valorous Aegis Helm;219;80;1;4;4
45378;Boots of the Petrified Forest;219;80;8;4;2
45379;Valorous Aegis Legplates;219;80;7;4;4
45380;Valorous Aegis Shoulderplates;219;80;3;4;4
45381;Valorous Aegis Breastplate;219;80;5;4;4
45382;Valorous Aegis Faceguard;219;80;1;4;4
45383;Valorous Aegis Handguards;219;80;10;4;4
45384;Valorous Aegis Legguards;219;80;7;4;4
45385;Valorous Aegis Shoulderguards;219;80;3;4;4
45386;Valorous Cowl of Sanctification;219;80;1;4;1
45387;Valorous Gloves of Sanctification;219;80;10;4;1
45388;Valorous Leggings of Sanctification;219;80;7;4;1
45389;Valorous Robe of Sanctification;219;80;20;4;1
45390;Valorous Shoulderpads of Sanctification;219;80;3;4;1
45391;Valorous Circlet of Sanctification;219;80;1;4;1
45392;Valorous Handwraps of Sanctification;219;80;10;4;1
45393;Valorous Mantle of Sanctification;219;80;3;4;1
45394;Valorous Pants of Sanctification;219;80;7;4;1
45395;Valorous Raiments of Sanctification;219;80;20;4;1
45396;Valorous Terrorblade Breastplate;219;80;5;4;2
45397;Valorous Terrorblade Gauntlets;219;80;10;4;2
45398;Valorous Terrorblade Helmet;219;80;1;4;2
45399;Valorous Terrorblade Legplates;219;80;7;4;2
45400;Valorous Terrorblade Pauldrons;219;80;3;4;2
45401;Valorous Worldbreaker Handguards;219;80;10;4;3
45402;Valorous Worldbreaker Headpiece;219;80;1;4;3
45403;Valorous Worldbreaker Legguards;219;80;7;4;3
45404;Valorous Worldbreaker Spaulders;219;80;3;4;3
45405;Valorous Worldbreaker Tunic;219;80;20;4;3
45406;Valorous Worldbreaker Gloves;219;80;10;4;3
45408;Valorous Worldbreaker Helm;219;80;1;4;3
45409;Valorous Worldbreaker Kilt;219;80;7;4;3
45410;Valorous Worldbreaker Shoulderpads;219;80;3;4;3
45411;Valorous Worldbreaker Hauberk;219;80;20;4;3
45412;Valorous Worldbreaker Faceguard;219;80;1;4;3
45413;Valorous Worldbreaker Chestguard;219;80;20;4;3
45414;Valorous Worldbreaker Grips;219;80;10;4;3
45415;Valorous Worldbreaker Shoulderguards;219;80;3;4;3
45416;Valorous Worldbreaker War-Kilt;219;80;7;4;3
45417;Valorous Deathbringer Hood;219;80;1;4;1
45418;Lady Maye's Sapphire Ring;219;80;11;4;0
45419;Valorous Deathbringer Gloves;219;80;10;4;1
45420;Valorous Deathbringer Leggings;219;80;7;4;1
45421;Valorous Deathbringer Robe;219;80;20;4;1
45422;Valorous Deathbringer Shoulderpads;219;80;3;4;1
45423;Runetouch Wristwraps;219;80;9;4;1
45424;Valorous Siegebreaker Breastplate;219;80;5;4;4
45425;Valorous Siegebreaker Greathelm;219;80;1;4;4
45426;Valorous Siegebreaker Handguards;219;80;10;4;4
45427;Valorous Siegebreaker Legguards;219;80;7;4;4
45428;Valorous Siegebreaker Pauldrons;219;80;3;4;4
45429;Valorous Siegebreaker Battleplate;219;80;5;4;4
45430;Valorous Siegebreaker Gauntlets;219;80;10;4;4
45431;Valorous Siegebreaker Helmet;219;80;1;4;4
45432;Valorous Siegebreaker Legplates;219;80;7;4;4
45433;Valorous Siegebreaker Shoulderplates;219;80;3;4;4
45458;Stormedge;219;80;17;2;1
45464;Cowl of Icy Breaths;219;80;1;4;1
45675;Power Enhancing Loop;219;80;11;4;0
45676;Chestplate of Vicious Potency;219;80;5;4;4
45677;Treacherous Shoulderpads;219;80;3;4;2
45679;Gloves of Taut Grip;219;80;10;4;3
45680;Armbands of the Construct;219;80;9;4;4
45682;Pulsing Spellshield;219;80;14;4;6
45685;Plasma Foil;219;80;21;2;15
45686;Vest of the Glowing Crescent;219;80;5;4;2
45687;Helm of Veiled Energies;219;80;1;4;3
45694;Conductive Cord;219;80;6;4;1
45695;Spire of Withering Dreams;219;80;17;2;10
45696;Mark of the Unyielding;219;80;2;4;0
45697;Shoulderguards of the Solemn Watch;219;80;3;4;4
45698;Sabatons of the Iron Watcher;219;80;8;4;4
45699;Pendant of the Piercing Glare;219;80;2;4;0
45700;Stoneguard;219;80;13;2;7
45701;Greaves of the Earthbinder;219;80;8;4;3
45702;Emerald Signet Ring;219;80;11;4;0
45703;Spark of Hope;219;80;12;4;0
45704;Shawl of the Shattered Giant;219;80;16;4;1
45707;Shieldwall of the Breaker;219;80;14;4;6
45708;Archaedas' Lost Legplates;219;80;7;4;4
45709;Nimble Climber's Belt;219;80;6;4;2
45711;Ironaya's Discarded Mantle;219;80;3;4;3
45712;Chestplate of Titanic Fury;219;80;5;4;4
45713;Nurturing Touch;219;80;26;2;19
45832;Mantle of the Preserver;219;80;3;4;1
45864;Cover of the Keepers;219;80;1;4;2
45865;Raiments of the Corrupted;219;80;20;4;1
45866;Elemental Focus Stone;219;80;12;4;0
45872;Avalanche;219;80;15;2;2
45873;Winter's Frigid Embrace;219;80;16;4;1
45874;Signet of Winter;219;80;11;4;0
45892;Legacy of Thunder;219;80;13;2;4
45893;Guise of the Midgard Serpent;219;80;1;4;2
45894;Leggings of Unstable Discharge;219;80;7;4;1
45895;Belt of the Blood Pit;219;80;6;4;3
45927;Handwraps of Resonance;219;80;10;4;1
45934;Unraveling Reach;219;80;17;2;10
45935;Ironbark Faceguard;219;80;1;4;4
45936;Legplates of Flourishing Resolve;219;80;7;4;4
45940;Tunic of the Limber Stalker;219;80;5;4;2
45941;Chestguard of the Lasher;219;80;5;4;3
45972;Pulse Baton;219;80;21;2;4
45973;Stylish Power Cape;219;80;16;4;1
45974;Shoulderguards of Assimilation;219;80;3;4;2
45975;Cable of the Metrognome;219;80;6;4;4
45976;Static Charge Handwraps;219;80;10;4;1
45996;Hoperender;219;80;17;2;6
45997;Gauntlets of the Wretched;219;80;10;4;4
46008;Choker of the Abyss;219;80;2;4;0
46009;Bindings of the Depths;219;80;9;4;2
46010;Darkstone Ring;219;80;11;4;0
46011;Shadowbite;219;80;13;2;15
46012;Vestments of the Piercing Light;219;80;20;4;1
46013;Underworld Mantle;219;80;3;4;1
46014;Saronite Animus Cloak;219;80;16;4;1
46015;Pendant of Endless Despair;219;80;2;4;0
46016;Abaddon;219;80;17;2;8
46018;Deliverance;219;80;26;2;18
46019;Leggings of the Insatiable;219;80;7;4;3
46021;Royal Seal of King Llane;219;80;12;4;0
46022;Pendant of a Thousand Maws;219;80;2;4;0
46024;Kingsbane;219;80;13;2;15
46025;Devotion;219;80;17;2;10
46028;Faceguard of the Eyeless Horror;219;80;1;4;4
46030;Treads of the Dragon Council;219;80;8;4;1
46031;Touch of Madness;219;80;13;2;0
46131;Valorous Kirin Tor Gauntlets;219;80;10;4;1
46213;Valorous Aegis Tunic;219;80;5;4;4
46216;Valorous Aegis Gloves;219;80;10;4;4
46221;Valorous Aegis Headpiece;219;80;1;4;4
46223;Aegis Legguards;219;80;7;4;4
46224;Valorous Aegis Greaves;219;80;7;4;4
46226;Valorous Aegis Spaulders;219;80;3;4;4
46231;Valorous Cowl of Sanctification;219;80;1;4;1
46247;Valorous Gloves of Sanctification;219;80;10;4;1
46249;Valorous Kirin Tor Gauntlets;219;80;10;4;1
46250;Valorous Kirin Tor Hood;219;80;1;4;1
46251;Valorous Kirin Tor Leggings;219;80;7;4;1
46252;Valorous Kirin Tor Shoulderpads;219;80;3;4;1
46253;Valorous Kirin Tor Tunic;219;80;20;4;1
46254;Valorous Leggings of Sanctification;219;80;7;4;1
46258;Valorous Robe of Sanctification;219;80;20;4;1
46259;Valorous Shoulderpads of Sanctification;219;80;3;4;1
46260;Valorous Nightsong Handgrips;219;80;10;4;2
46261;Valorous Nightsong Handguards;219;80;10;4;2
46262;Valorous Nightsong Headguard;219;80;1;4;2
46263;Valorous Nightsong Headpiece;219;80;1;4;2
46264;Valorous Nightsong Leggings;219;80;7;4;2
46265;Valorous Nightsong Legguards;219;80;7;4;2
46266;Valorous Nightsong Mantle;219;80;3;4;2
46267;Valorous Nightsong Raiments;219;80;20;4;2
46268;Valorous Nightsong Robe;219;80;20;4;2
46269;Valorous Nightsong Shoulderpads;219;80;3;4;2
46270;Valorous Nightsong Spaulders;219;80;3;4;2
46271;Valorous Nightsong Trousers;219;80;7;4;2
46272;Valorous Nightsong Vestments;219;80;20;4;2
46278;Valorous Siegebreaker Battleplate;219;80;5;4;4
46279;Valorous Siegebreaker Breastplate;219;80;5;4;4
46280;Valorous Siegebreaker Gauntlets;219;80;10;4;4
46281;Valorous Siegebreaker Greathelm;219;80;1;4;4
46282;Valorous Siegebreaker Helmet;219;80;1;4;4
46283;Valorous Siegebreaker Gauntlets;219;80;10;4;4
46284;Valorous Siegebreaker Legplates;219;80;7;4;4
46285;Valorous Siegebreaker Legplates;219;80;7;4;4
46286;Valorous Siegebreaker Shoulderplates;219;80;3;4;4
46287;Valorous Siegebreaker Pauldrons;219;80;3;4;4
46309;Valorous Nightsong Gloves;219;80;10;4;2
46313;Valorous Nightsong Cover;219;80;1;4;2
46339;Mimiron's Repeater;219;80;26;2;3
46340;Adamant Handguards;219;80;10;4;4
46341;Drape of the Spellweaver;219;80;16;4;1
46342;Golemheart Longbow;219;80;15;2;2
46343;Fervor of the Protectorate;219;80;2;4;0
46344;Iceshear Mantle;219;80;3;4;1
46345;Bracers of Righteous Reformation;219;80;9;4;4
46346;Boots of Unsettled Prey;219;80;8;4;3
46347;Cloak of the Dormant Blaze;219;80;16;4;1
46350;Pillar of Fortitude;219;80;17;2;10
46351;Bloodcrush Cudgel;219;80;13;2;4
47243;Mark of the Relentless;219;80;11;4;0
47244;Chestguard of the Ravenous Fiend;219;80;5;4;3
47245;Pauldrons of Concealed Loathing;219;80;3;4;3
47248;Treads of Dismal Fortune;219;80;8;4;2
47249;Leggings of the Snowy Bramble;219;80;7;4;2
47250;Pauldrons of the Deafening Gale;219;80;3;4;3
47493;Edge of Ruin;219;80;17;2;1
47494;Ancient Pendant of Arathor;219;80;2;4;0
47495;Legplates of Relentless Onslaught;219;80;7;4;4
47496;Armbands of the Wary Lookout;219;80;9;4;2
47497;Helm of the Crestfallen Challenger;219;80;1;4;4
47498;Gloves of Dismal Fortune;219;80;10;4;2
47500;Peacekeeper Blade;219;80;13;2;7
47501;Kurisu's Indecision;219;80;16;4;1
47502;Majestic Silversmith Shoulderplates;219;80;3;4;4
47503;Legplates of the Argent Armistice;219;80;7;4;4
47504;Barkhide Treads;219;80;8;4;2
47508;Aledar's Battlestar;219;80;13;2;4
47509;Mariel's Sorrow;219;80;21;2;4
47510;Trueheart Girdle;219;80;6;4;4
47511;Plated Greaves of Providence;219;80;8;4;4
47512;Sinner's Confession;219;80;11;4;0
47514;Regal Aurous Shoulderplates;219;80;3;4;4
47522;Marrowstrike;219;80;17;2;6
47527;Embrace of Madness;219;80;20;4;1
47529;Mask of Distant Memory;219;80;1;4;2
47560;Boots of the Crackling Flame;219;80;8;4;1
47561;Gloves of the Dark Exile;219;80;10;4;3
47562;Symbol of Redemption;219;80;2;4;0
47563;Girdle of the Dauntless Conqueror;219;80;6;4;3
47564;Gaze of the Unknown;219;80;1;4;1
47565;Vambraces of Unholy Command;219;80;9;4;4
47566;The Warlord's Depravity;219;80;2;4;0
47567;Gauntlets of Revelation;219;80;10;4;4
47568;True-aim Long Rifle;219;80;26;2;3
47569;Spectral Kris;219;80;21;2;15
49682;Black Knight's Rondel;219;80;13;2;15
49783;Lucky Old Sun;219;80;13;2;4
49784;Minister's Number One Legplates;219;80;7;4;4
49785;Bewildering Shoulderpads;219;80;3;4;2
49786;Robes of the Cheating Heart;219;80;20;4;2
49787;Seven Stormy Mornings;219;80;9;4;3
49788;Cold Sweat Grips;219;80;10;4;1
49789;Heartshiver;219;80;13;2;15
49790;Blood Boil Lancet;219;80;17;2;10
49791;Lost Reliquary Chestguard;219;80;5;4;4
49792;Accursed Crawling Cape;219;80;16;4;1
49793;Tower of the Mouldering Corpse;219;80;17;2;10
49794;Legplates of Frozen Granite;219;80;7;4;4
49795;Sollerets of Suffering;219;80;8;4;4
49796;Essence of Anger;219;80;6;4;1
49797;Brace Guards of the Starless Night;219;80;9;4;4
49798;Soul Screaming Boots;219;80;8;4;3
49799;Coil of Missing Gems;219;80;2;4;0
49800;Spiteful Signet;219;80;11;4;0
49801;Unspeakable Secret;219;80;17;2;10
49802;Garfrost's Two-Ton Hammer;219;80;17;2;5
49803;Ring of Carnelian and Bone;219;80;11;4;0
49804;Polished Mirror Helm;219;80;1;4;3
49805;Ice-Steeped Sandals;219;80;8;4;1
49806;Flayer's Black Belt;219;80;6;4;2
49807;Krick's Beetle Stabber;219;80;13;2;15
49808;Bent Gold Belt;219;80;6;4;4
49809;Wristguards of Subterranean Moss;219;80;9;4;1
49810;Scabrous Zombie Leather Belt;219;80;6;4;3
49811;Black Dragonskin Breeches;219;80;7;4;3
49812;Purloined Wedding Ring;219;80;11;4;0
49813;Rimebane Rifle;219;80;26;2;3
49816;Scourgelord's Frigid Chestplate;219;80;5;4;4
49817;Shaggy Wyrmleather Leggings;219;80;7;4;2
49818;Painfully Sharp Choker;219;80;2;4;0
49819;Skeleton Lord's Cranium;219;80;1;4;4
49820;Gondria's Spectral Bracer;219;80;9;4;3
49821;Protector of Frigid Souls;219;80;14;4;6
49822;Rimewoven Silks;219;80;7;4;1
49823;Cloak of the Fallen Cardinal;219;80;16;4;1
49824;Horns of the Spurned Val'kyr;219;80;1;4;3
49825;Palebone Robes;219;80;20;4;1
49826;Shroud of Rime;219;80;5;4;3
49827;Ghoulslicer;219;80;13;2;7
49828;Marwyn's Macabre Fingertips;219;80;10;4;1
49829;Valonforth's Tarnished Pauldrons;219;80;3;4;4
49830;Fallen Sentry's Hood;219;80;1;4;2
49831;Muddied Boots of Brill;219;80;8;4;3
49832;Eerie Runeblade Polisher;219;80;16;4;1
49833;Splintered Icecrown Parapet;219;80;21;2;7
49834;Frayed Abomination Stitching Shoulders;219;80;3;4;1
49835;Splintered Door of the Citadel;219;80;14;4;6
49836;Frostsworn Bone Leggings;219;80;7;4;3
49837;Mitts of Burning Hail;219;80;10;4;3
49838;Carpal Tunnelers;219;80;10;4;2
49839;Mourning Malice;219;80;17;2;8
49840;Hate-Forged Cleaver;219;80;13;2;0
49841;Blackened Geist Ribs;219;80;5;4;2
49842;Tapestry of the Frozen Throne;219;80;16;4;1
49843;Crystalline Citadel Gauntlets;219;80;10;4;4
49844;Crypt Fiend Slayer;219;80;15;2;2
49845;Bone Golem Scapula;219;80;21;2;4
49846;Chilled Heart of the Glacier;219;80;21;2;15
49847;Legguards of Untimely Demise;219;80;7;4;3
49848;Grim Lasher Shoulderguards;219;80;3;4;2
49849;Tattered Glacial-Woven Hood;219;80;1;4;1
49851;Greathelm of the Silver Hand;219;80;1;4;4
49852;Coffin Nail;219;80;26;2;19
49853;Titanium Links of Lore;219;80;6;4;4
49854;Mantle of Tattered Feathers;219;80;3;4;1
49855;Plated Grips of Korth'azz;219;80;10;4;4
39416;Kel'Thuzad's Reach;213;80;21;2;13
39417;Death's Bite;213;80;17;2;1
39419;Nerubian Conquerer;213;80;26;2;3
39420;Anarchy;213;80;13;2;15
39421;Gem of Imprisoned Vassals;213;80;2;4;0
39422;Staff of the Plaguehound;213;80;17;2;10
39423;Hammer of the Astral Plane;213;80;21;2;4
39424;The Soulblade;213;80;21;2;15
39425;Cloak of the Dying;213;80;16;4;1
39426;Wand of the Archlich;213;80;26;2;19
39701;Dawnwalkers;213;80;8;4;2
39702;Arachnoid Gold Band;213;80;9;4;3
39703;Rescinding Grips;213;80;10;4;4
39704;Pauldrons of Unnatural Death;213;80;3;4;4
39706;Sabatons of Sudden Reprisal;213;80;8;4;4
39712;Gemmed Wand of the Nerubians;213;80;26;2;19
39714;Webbed Death;213;80;13;2;15
39715;Sigil of the Remembered Fallen - DO NOT USE;213;80;28;4;10
39716;Shield of Assimilation;213;80;14;4;6
39717;Inexorable Sabatons;213;80;8;4;4
39718;Corpse Scarab Handguards;213;80;10;4;3
39719;Mantle of the Locusts;213;80;3;4;1
39720;Leggings of Atrophy;213;80;7;4;1
39721;Sash of the Parlor;213;80;6;4;1
