"ID","ContinentID","ParentAreaID","AreaBit","Flags","SoundProviderPref","SoundProviderPrefUnderwater","AmbienceID","ZoneMusic","IntroSound","ExplorationLevel","AreaName_Lang_enUS","AreaName_Lang_enGB","AreaName_Lang_koKR","AreaName_Lang_frFR","AreaName_Lang_deDE","AreaName_Lang_enCN","AreaName_Lang_zhCN","AreaName_Lang_enTW","AreaName_Lang_zhTW","AreaName_Lang_esES","AreaName_Lang_esMX","AreaName_Lang_ruRU","AreaName_Lang_ptPT","AreaName_Lang_ptBR","AreaName_Lang_itIT","AreaName_Lang_Unk","AreaName_Lang_Mask","FactionGroupMask","LiquidTypeID_1","LiquidTypeID_2","LiquidTypeID_3","LiquidTypeID_4","MinElevation","Ambient_Multiplier","Lightid"
"4126","571","3537","1752","1073759296","0","0","439","0","0","71","The Wailing Ziggurat","The Wailing Ziggurat","La ziggourat Gémissante","Die klagende Ziggurat","","","El Zigurat de los Lamentos","El Zigurat de los Lamentos","Стонущий зиккурат","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4127","571","3537","1753","1073759296","0","0","0","0","0","71","Steeljaw's Caravan","Steeljaw's Caravan","Caravane de Mâchoire-d'acier","Stahlkiefers Karawane","","","Caravana de Quijacero","Caravana de Quijacero","Караван Стальной Челюсти","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4128","571","3537","1754","1073763392","0","0","0","0","0","72","Naxxanar","Naxxanar","Naxxanar","Naxxanar","","","Naxxanar","Naxxanar","Наксанар","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4129","571","3537","1755","1147159552","0","0","0","461","565","70","Warsong Hold","Warsong Hold","Bastion Chanteguerre","Kriegshymnenfeste","","","Bastión Grito de Guerra","Bastión Grito de Guerra","Крепость Песни Войны","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4130","571","3537","1756","1073763392","0","0","0","0","0","70","Plains of Nasam","Plains of Nasam","Les plaines de Nasam","Ebene von Nasam","","","Llanuras de Nasam","Llanuras de Nasam","Равнины Назама","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4131","585","0","1757","0","0","0","0","0","0","0","Magisters' Terrace","Magisters' Terrace","Terrasse des Magistères","Terrasse der Magister","","","Bancal del Magister","Bancal del Magister","Терраса Магистров","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4132","571","3537","1758","1073759296","0","0","0","462","566","71","Ruins of Eldra'nath","Ruins of Eldra'nath","Ruines d'Eldra'nath","Ruinen von Eldra'nath","","","Ruinas de Eldra'nath","Ruinas de Eldra'nath","Руины Элдра'ната","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4133","571","3537","1759","1073759296","0","0","0","0","0","70","Charred Rise","Charred Rise","Cime Calcinée","Kohlschwarze Anhöhe","","","Alto Carbonizado","Alto Carbonizado","Обугленная вершина","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4134","571","3537","1760","1073759296","0","0","0","0","0","70","Blistering Pool","Blistering Pool","Bassin Caustique","Kochender Teich","","","Poza Virulenta","Poza Virulenta","Кипящий пруд","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4135","571","3537","1761","1073759296","0","0","0","464","0","71","Spire of Blood","Spire of Blood","Flèche du Sang","Säule des Blutes","","","Aguja de Sangre","Aguja de Sangre","Шпиль Крови","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4136","571","3537","1762","1073759296","0","0","0","464","0","71","Spire of Decay","Spire of Decay","Flèche de la Décomposition","Säule der Fäulnis","","","Aguja de Putrefacción","Aguja de Putrefacción","Шпиль Порчи","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4137","571","3537","1763","1073759296","0","0","0","464","0","71","Spire of Pain","Spire of Pain","Flèche de la Douleur","Säule der Pein","","","Aguja de Dolor","Aguja de Dolor","Шпиль Боли","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4138","571","3537","1764","1073759296","0","0","450","0","0","70","Frozen Reach","Frozen Reach","Les confins Gelés","Die gefrorenen Weiten","","","Tramo Helado","Tramo Helado","Студеный предел","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4139","580","4075","1765","1073741824","0","0","351","407","0","0","Parhelion Plaza","Parhelion Plaza","Place Parhélion","Parhelionplaza","","","Plaza del Parhelio","Plaza del Parhelio","Площадь Паргелия","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4140","580","4075","1768","1073741824","0","0","363","407","0","0","The Dead Scar","The Dead Scar","La Malebrèche","Die Todesschneise","","","La Cicatriz Muerta","La Cicatriz Muerta","Тропа Мертвых","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4141","571","3537","1771","1073759296","0","0","0","0","0","70","Torp's Farm","Torp's Farm","Ferme de Torp","Torps Bauernhof","","","Granja de Torp","Granja de Torp","Ферма Торпа","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4142","571","3537","1772","1073759296","0","0","0","0","0","70","Warsong Granary","Warsong Granary","Grenier chanteguerre","Kornkammer des Kriegshymnenklans","","","Granero Grito de Guerra","Granero Grito de Guerra","Амбар Песни Войны","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4143","571","3537","1773","1073759296","0","0","0","0","0","70","Warsong Slaughterhouse","Warsong Slaughterhouse","Abattoir chanteguerre","Schlachthof des Kriegshymnenklans","","","Matadero Grito de Guerra","Matadero Grito de Guerra","Скотобойня Песни Войны","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4144","571","3537","1774","1073759296","0","0","0","0","0","70","Warsong Farms Outpost","Warsong Farms Outpost","Avant-poste des fermes chanteguerres","Höfe des Kriegshymnenklans","","","Avanzada de las Granjas Grito de Guerra","Avanzada de las Granjas Grito de Guerra","Застава у ферм Песни войны","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4145","571","3537","1775","1073759296","0","0","0","0","0","70","West Point Station","West Point Station","Poste de la Halte de l'ouest","Weststation","","","Estación de la Punta Oeste","Estación de la Punta Oeste","Западная станция","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4146","571","3537","1776","1073759296","0","0","0","496","0","70","North Point Station","North Point Station","Poste de la Halte du nord","Nordstation","","","Estación de la Punta Norte","Estación de la Punta Norte","Северная станция","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4147","571","3537","1777","1073759296","0","0","0","0","0","70","Mid Point Station","Mid Point Station","Poste de la Halte du centre","Zentralstation","","","Estación de la Punta Central","Estación de la Punta Central","Центральная станция","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4148","571","3537","1778","1073759296","0","0","0","0","0","71","South Point Station","South Point Station","Poste de la Halte du sud","Südstation","","","Estación de la Punta Sur","Estación de la Punta Sur","Южная станция","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4149","571","3537","1779","1073759296","0","0","0","0","0","70","D.E.H.T.A. Encampment","D.E.H.T.A. Encampment","Campement de la SdPA","Lager der D.E.H.T.A.","","","Campamento D.E.H.T.A.","Campamento D.E.H.T.A.","Лагерь Д.Э.Г.О.Ж.","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4150","571","3537","1780","1073759296","0","0","0","0","0","71","Kaw's Roost","Kaw's Roost","Perchoir de Kaw","Kraas Ruhestätte","","","Percha de Kaw","Percha de Kaw","Гнездо Кау","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4151","571","65","1781","1073759296","0","0","0","416","0","72","Westwind Refugee Camp","Westwind Refugee Camp","Camp de réfugiés de Ponevent","Flüchtlingslager von Westwind","","","Campo de Refugiados de Viento Oeste","Campo de Refugiados de Viento Oeste","Лагерь беженцев Западного Ветра","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4152","571","65","1782","1073759300","0","0","440","411","0","71","Moa'ki Harbor","Moa'ki Harbor","Port-Moa'ki","Hafen Moa'ki","","","Puerto Moa'ki","Puerto Moa'ki","Гавань Моа'ки","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4153","571","65","1783","1073759300","0","0","0","411","0","71","Indu'le Village","Indu'le Village","Indu'le","Indu'le","","","Poblado Indu'le","Poblado Indu'le","Деревня Инду'ле","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4154","571","65","1784","1073759300","0","0","0","0","0","71","Snowfall Glade","Snowfall Glade","Clairière de Tombeneige","Schneewehenlichtung","","","Claro Avalancha","Claro Avalancha","Поляна Снегопада","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4155","571","65","1785","1073759300","0","0","0","0","0","73","The Half Shell","The Half Shell","La demi-coquille","Die Halbmuschel","","","La Media Concha","La Media Concha","Половина Оболочки","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4156","571","65","1786","1073759300","0","0","453","0","0","71","Surge Needle","Surge Needle","Capteur tellurique","Sognadel","","","Aguja de Flujo","Aguja de Flujo","Волноловы","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4157","571","65","1787","1073759300","0","0","453","462","567","71","Moonrest Gardens","Moonrest Gardens","Jardins de Repos-de-Lune","Mondruhgärten","","","Jardines Reposo Lunar","Jardines Reposo Lunar","Сады Лунного Покоя","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4158","571","65","1788","1075856452","0","0","0","462","567","71","Stars' Rest","Stars' Rest","Repos des étoiles","Sternenruh","","","Reposo Estelar","Reposo Estelar","Покой Звезд","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4159","571","394","1789","1075856448","0","0","0","453","564","74","Westfall Brigade Encampment","Westfall Brigade Encampment","Campement de la brigade de la marche de l'Ouest","Lager der Westfallbrigade","","","Campamento de la Brigada de los Páramos de Poniente","Campamento de la Brigada de los Páramos de Poniente","Лагерь дружины Западного Края","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4160","571","65","1790","1073759300","0","0","0","0","0","71","Lothalor Woodlands","Lothalor Woodlands","Forêt de Lothalor","Waldländer von Lothalor","","","Bosque Lothalor","Bosque Lothalor","Лоталорское редколесье","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4161","571","65","1791","1075856481","0","0","453","0","0","73","Wyrmrest Temple","Wyrmrest Temple","Temple du Repos du ver","Wyrmruhtempel","","","Templo del Reposo del Dragón","Templo del Reposo del Dragón","Храм Драконьего Покоя","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4162","571","65","1792","1073759296","0","0","0","0","0","72","Icemist Falls","Icemist Falls","Chutes de Brume-glace","Eisnebelfälle","","","Cataratas Bruma de Hielo","Cataratas Bruma de Hielo","Водопады Ледяной Пыли","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4163","571","65","1793","1073759296","0","0","0","416","0","72","Icemist Village","Icemist Village","Brume-glace","Eisnebel","","","Poblado Bruma de Hielo","Poblado Bruma de Hielo","Деревня Ледяной Пыли","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4164","571","65","1794","1073759296","0","0","0","491","0","72","The Pit of Narjun","The Pit of Narjun","La fosse de Narjun","Die Grube von Narjun","","","El Foso de Narjun","El Foso de Narjun","Провал Наржуна","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4165","571","65","1795","1073759296","0","0","0","461","565","72","Agmar's Hammer","Agmar's Hammer","Marteau d'Agmar","Agmars Hammer","","","Martillo de Agmar","Martillo de Agmar","Молот Агмара","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4166","571","65","1796","1073759296","0","0","0","464","0","72","Lake Indu'le","Lake Indu'le","Lac Indu'le","Wasser von Indu'le","","","Lago Indu'le","Lago Indu'le","Озеро Инду'ле","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4167","571","65","1797","1073759296","0","0","430","465","0","72","Obsidian Dragonshrine","Obsidian Dragonshrine","Sanctuaire draconique obsidien","Obsidiandrachenschrein","","","Santuario de Dragones Obsidiana","Santuario de Dragones Obsidiana","Обсидиановое святилище драконов","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4168","571","65","1798","1073759296","0","0","455","424","0","72","Ruby Dragonshrine","Ruby Dragonshrine","Sanctuaire draconique rubis","Rubindrachenschrein","","","Santuario de Dragones Rubí","Santuario de Dragones Rubí","Рубиновое святилище драконов","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4169","571","65","1799","1073759296","0","0","0","453","0","72","Fordragon Hold","Fordragon Hold","Bastion Fordragon","Feste Fordragon","","","Bastión de Fordragón","Bastión de Fordragón","Крепость Фордрагона","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4170","571","65","1800","1073759296","0","0","453","461","565","72","Kor'kron Vanguard","Kor'kron Vanguard","Avant-garde kor'kronne","Vorposten der Kor'kron","","","Vanguardia Kor'kron","Vanguardia Kor'kron","Отряд кор'крона","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4171","571","65","1801","1073759296","0","0","453","452","0","72","The Court of Skulls","The Court of Skulls","La cour des Crânes","Der Hof der Schädel","","","La Corte de las Calaveras","La Corte de las Calaveras","Двор Черепов","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4172","571","65","1802","1073759296","0","0","453","452","0","72","Angrathar the Wrathgate","Angrathar the Wrathgate","Angrathar, le portail du Courroux","Angrathar, Pforte des Zorns","","","Angrathar la Puerta de Cólera","Angrathar la Puerta de Cólera","Ангратар, Врата Гнева","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4173","571","65","1803","1073763392","0","0","453","412","0","73","Galakrond's Rest","Galakrond's Rest","Le Repos de Galakrond","Galakronds Ruhestätte","","","Reposo de Galakrond","Reposo de Galakrond","Покой Галакронда","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4174","571","65","1804","1073759296","0","0","453","0","0","73","The Wicked Coil","The Wicked Coil","La Spirale pernicieuse","Die Serpentine","","","La Espiral Maldita","La Espiral Maldita","Пагубный Серпантин","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4175","571","65","1805","1073759296","0","0","453","465","0","73","Bronze Dragonshrine","Bronze Dragonshrine","Sanctuaire draconique bronze","Bronzedrachenschrein","","","Santuario de Dragones Bronce","Santuario de Dragones Bronce","Бронзовое святилище драконов","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4176","571","65","1806","1073759296","0","0","453","0","0","73","The Mirror of Dawn","The Mirror of Dawn","Le Miroir de l'aube","Spiegel der Morgenröte","","","El Espejo del Alba","El Espejo del Alba","Зеркало Рассвета","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4177","571","65","1807","1073759296","0","0","0","452","0","73","Wintergarde Keep","Wintergarde Keep","Donjon de Garde-hiver","Feste Wintergarde","","","Fortaleza de Hibergarde","Fortaleza de Hibergarde","Крепость Стражей Зимы","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4178","571","65","1808","1073759296","0","0","0","464","0","73","Wintergarde Mine","Wintergarde Mine","Mine de Garde-hiver","Minen von Wintergarde","","","Mina de Hibergarde","Mina de Hibergarde","Рудник Стражей Зимы","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4179","571","65","1809","1073759296","0","0","454","424","0","73","Emerald Dragonshrine","Emerald Dragonshrine","Sanctuaire draconique émeraude","Smaragddrachenschrein","","","Santuario de Dragones Esmeralda","Santuario de Dragones Esmeralda","Изумрудное святилище драконов","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4180","571","65","1810","1073759296","0","0","456","412","0","73","New Hearthglen","New Hearthglen","Nouvelle-Âtreval","Neuherdweiler","","","Nueva Vega del Amparo","Nueva Vega del Amparo","Новый Дольный Очаг","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4181","571","65","1811","1073759296","0","0","440","0","0","73","Crusader's Landing","Crusader's Landing","L'accostage du Croisé","Hafen des Kreuzzüglers","","","El Tramo del Cruzado","El Tramo del Cruzado","Стоянка рыцарей","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4182","571","65","1812","1073759296","0","0","0","0","0","73","Sinner's Folly","Sinner's Folly","Folie du pécheur","Sündenbabel","","","Locura del Pecador","Locura del Pecador","Глупость Грешника","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4183","571","65","1813","1073759296","0","0","0","465","0","72","Azure Dragonshrine","Azure Dragonshrine","Sanctuaire draconique azur","Azurdrachenschrein","","","Santuario de Dragones Azur","Santuario de Dragones Azur","Лазуритовое святилище драконов","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4184","571","65","1814","1073759296","0","0","453","0","0","73","Path of the Titans","Path of the Titans","La voie des Titans","Pfad der Titanen","","","Senda de los Titanes","Senda de los Titanes","Путь Титанов","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4185","571","65","1815","1073759296","0","0","440","412","0","73","The Forgotten Shore","The Forgotten Shore","La côte Oubliée","Der Vergessene Strand","","","La Orilla Olvidada","La Orilla Olvidada","Забытое взморье","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4186","571","65","1816","1075856448","0","0","0","464","0","73","Venomspite","Venomspite","Vexevenin","Gallgrimm","","","Rencor Venenoso","Rencor Venenoso","Ядозлобь","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4187","571","65","1817","1073759296","0","0","0","0","0","73","The Crystal Vice","The Crystal Vice","L'Étau de cristal","Die Kristallschlucht","","","Vicio de Cristal","Vicio de Cristal","Ущелье порочных кристаллов","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4188","571","65","1818","1073759296","0","0","453","464","0","74","The Carrion Fields","The Carrion Fields","Les champs de la Charogne","Die Aasfelder","","","Los Campos de Carroña","Los Campos de Carroña","Поля Падальщиков","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4189","571","65","1819","1073759296","0","0","0","412","0","74","Onslaught Base Camp","Onslaught Base Camp","Camp de base de l'Assaut","Basislager des Ansturms","","","Campamento del Embate","Campamento del Embate","Лагерь Алого Натиска","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4190","571","65","1820","1073759296","0","0","0","0","0","74","Thorson's Post","Thorson's Post","Poste de Thorson","Thorsons Posten","","","Puesto de Thorson","Puesto de Thorson","Застава Торсона","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4191","571","65","1821","1073759296","0","0","0","0","0","74","Light's Trust","Light's Trust","La Confiance de Lumière","Die Lichtwarte","","","Confianza de la Luz","Confianza de la Luz","Опора Света","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4192","571","65","1822","1073759296","0","0","0","0","0","73","Frostmourne Cavern","Frostmourne Cavern","Caverne de Deuillegivre","Frostgramhöhlen","","","Caverna Agonía de Escarcha","Caverna Agonía de Escarcha","Пещера Ледяной Скорби","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4193","571","65","1823","1073759296","0","0","0","0","0","73","Scarlet Point","Scarlet Point","Halte Ecarlate","Scharlachrote Wacht","","","Punta Escarlata","Punta Escarlata","Застава Алого ордена","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4194","571","65","1824","1073759296","0","0","0","463","0","74","Jintha'kalar","Jintha'kalar","Jintha'kalar","Jintha'kalar","","","Jintha'kalar","Jintha'kalar","Джинта'калар","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4195","571","65","1825","1073759296","0","0","0","0","0","74","Ice Heart Cavern","Ice Heart Cavern","Caverne du Cœur de glace","Eiskernhöhlen","","","Caverna Corazón de Hielo","Caverna Corazón de Hielo","Пещера Ледяного Сердца","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4196","600","0","1826","0","0","0","441","483","0","0","Drak'Tharon Keep","Drak'Tharon Keep","Donjon de Drak'Tharon","Feste Drak'Tharon","","","Fortaleza de Drak'Tharon","Fortaleza de Drak'Tharon","Крепость Драк'Тарон","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4197","571","0","1827","151012417","0","0","463","445","0","-1","Wintergrasp","Wintergrasp","Joug-d'hiver","Tausendwintersee","","","Conquista del Invierno","Conquista del Invierno","Озеро Ледяных Оков","","","","","","","","16712190","0","81","0","0","0","1000","0","0"
"4198","571","65","1828","1073759300","0","0","0","0","0","72","Kili'ua's Atoll","Kili'ua's Atoll","Atoll de Kili'ua","Kili'uas Atoll","","","Atolón de Kili'ua","Atolón de Kili'ua","Атолл Кили'уа","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4199","571","394","1829","1073759296","0","0","0","459","563","74","Silverbrook","Silverbrook","Ruissargent","Silberwasser","","","Arroyoplata","Arroyoplata","Среброречье","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4200","571","394","1830","1073759296","0","0","0","460","564","74","Vordrassil's Heart","Vordrassil's Heart","Cœur de Vordrassil","Vordrassils Herz","","","Corazón de Vordrassil","Corazón de Vordrassil","Сердце Фордрассила","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4201","571","0","1831","64","0","0","0","0","0","75","Vordrassil's Tears","Vordrassil's Tears","Larmes de Vordrassil","Vordrassils Tränen","","","Lágrimas de Vordrassil","Lágrimas de Vordrassil","Слезы Фордрассила","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4202","571","394","1832","1073759296","0","0","0","459","563","74","Vordrassil's Tears","Vordrassil's Tears","Larmes de Vordrassil","Vordrassils Tränen","","","Lágrimas de Vordrassil","Lágrimas de Vordrassil","Слезы Фордрассила","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4203","571","394","1833","1073759296","0","0","0","0","0","74","Vordrassil's Limb","Vordrassil's Limb","Branche de Vordrassil","Vordrassils Ast","","","Extremidad de Vordrassil","Extremidad de Vordrassil","Ветви Фордрассила","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4204","571","394","1834","1073759296","0","0","0","453","0","73","Amberpine Lodge","Amberpine Lodge","Gîte Ambrepin","Ammertannhütte","","","Refugio Pino Ámbar","Refugio Pino Ámbar","Приют Янтарной Сосны","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4205","571","394","1835","1073759296","0","0","0","460","564","75","Solstice Village","Solstice Village","Solstice","Julheim","","","Poblado Solsticio","Poblado Solsticio","Деревня Солнцестояния","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4206","571","394","1836","1073759296","0","0","457","461","565","74","Conquest Hold","Conquest Hold","Bastion de la Conquête","Burg Siegeswall","","","Bastión de la Conquista","Bastión de la Conquista","Крепость Завоевателей","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4207","571","394","1837","1073759296","0","0","0","458","0","74","Voldrune","Voldrune","Voldrune","Voldrune","","","Runavold","Runavold","Волдрун","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4208","571","394","1838","1073759296","0","0","0","459","563","73","Granite Springs","Granite Springs","Sources de granit","Granitquell","","","Manantial de Granito","Manantial de Granito","Гранитные ключи","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4209","571","394","1839","1073759296","0","0","0","463","0","74","Zeb'Halak","Zeb'Halak","Zeb'Halak","Zeb'Halak","","","Zeb'Halak","Zeb'Halak","Зеб'Халак","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4210","571","394","1840","1073759296","0","0","441","463","0","73","Drak'Tharon Keep","Drak'Tharon Keep","Donjon de Drak'Tharon","Feste Drak'Tharon","","","Fortaleza de Drak'Tharon","Fortaleza de Drak'Tharon","Крепость Драк'Тарон","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4211","571","394","1841","1075856448","0","0","0","416","0","74","Camp Oneqwah","Camp Oneqwah","Camp Oneqwah","Camp Oneqwah","","","Campamento Oneqwah","Campamento Oneqwah","Лагерь Уанква","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4212","571","394","1842","1073759296","0","0","0","459","563","74","Eastwind Shore","Eastwind Shore","Rivage d'Estevent","Ostwindküste","","","Playa Viento Este","Playa Viento Este","Побережье Восточного Ветра","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4213","571","394","1843","1073759296","0","0","0","0","0","74","The Broken Bluffs","The Broken Bluffs","Les pitons Brisés","Der Felssturz","","","Riscos Quebrados","Riscos Quebrados","Изрезанные утесы","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4214","571","394","1844","1073759296","0","0","0","0","0","74","Boulder Hills","Boulder Hills","Collines du Rocher","Felshügel","","","Colinas Pedrusco","Colinas Pedrusco","Каменистые холмы","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4215","571","394","1845","1073759296","0","0","450","460","564","74","Rage Fang Shrine","Rage Fang Shrine","Sanctuaire du Croc rageur","Schrein des Grollfangs","","","Santuario Colmillo Iracundo","Santuario Colmillo Iracundo","Святилище Красного Клыка","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4216","571","394","1846","1073759296","0","0","457","463","0","74","Drakil'jin Ruins","Drakil'jin Ruins","Ruines de Drakil'jin","Ruinen von Drakil'jin","","","Ruinas de Drakil'jin","Ruinas de Drakil'jin","Руины Дракил'джин","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4217","571","394","1847","1073759296","0","0","458","459","563","74","Blackriver Logging Camp","Blackriver Logging Camp","Camp de bûcherons de la rivière Noire","Holzfällerlager Schwarzwasser","","","Aserradero Río Negro","Aserradero Río Negro","Лесопилка Черноречья","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4218","571","394","1848","1073759296","0","0","0","0","0","74","Heart's Blood Shrine","Heart's Blood Shrine","Sanctuaire du Sang du cœur","Schrein des Herzensblutes","","","Santuario Sangre de Corazón","Santuario Sangre de Corazón","Святилище Кровавого Сердца","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4219","571","394","1849","1073759296","0","0","0","0","0","74","Hollowstone Mine","Hollowstone Mine","Mine de la Pierre creuse","Hohlsteinmine","","","Mina Piedrahueca","Mina Piedrahueca","Рудник Полого Камня","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4220","571","394","1850","1073759296","0","0","457","419","0","74","Dun Argol","Dun Argol","Dun Argol","Dun Argol","","","Dun Argol","Dun Argol","Дун Аргол","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4221","571","394","1851","1073759296","0","0","0","419","0","74","Thor Modan","Thor Modan","Thor Modan","Thor Modan","","","Thor Modan","Thor Modan","Тор Модан","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4222","571","394","1852","1073759296","0","0","458","459","563","74","Blue Sky Logging Grounds","Blue Sky Logging Grounds","Chantier d'abattage du Ciel bleu","Holzfällerposten Blauhimmel","","","Aserradero Cielo Azul","Aserradero Cielo Azul","Лесозаготовки Синего Неба","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4223","571","65","1853","1073759296","0","0","0","465","0","72","Maw of Neltharion","Maw of Neltharion","Gueule de Neltharion","Neltharions Schlund","","","Fauces de Neltharion","Fauces de Neltharion","Пасть Нелтариона","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4224","571","65","1854","1073759300","0","0","0","411","0","71","The Briny Pinnacle","The Briny Pinnacle","Cime Saumâtre","Die Salzzinne","","","El Pináculo Salobre","El Pináculo Salobre","Соленая вершина","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4225","571","65","1855","1073759300","0","0","440","0","0","71","Glittering Strand","Glittering Strand","Grève Lumineuse","Glimmerstrand","","","Orilla Resplandeciente","Orilla Resplandeciente","Сверкающее взморье","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4226","571","495","1856","1073759297","0","0","440","0","0","71","Iskaal","Iskaal","Iskaal","Iskaal","","","Iskaal","Iskaal","Искаал","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4227","571","65","1857","1073759300","0","0","0","0","0","73","Dragon's Fall","Dragon's Fall","Chute du dragon","Drachensturz","","","Caída del Dragón","Caída del Dragón","Драконья погибель","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
