creature_entry;level;hp;mana;armor;str;agi;sta;inte;spi;min_dmg;max_dmg
26101;214;4461;4826;0;584;178;390;1342;1800;0;0
26101;215;4484;4845;0;587;179;392;1349;1810;0;0
26101;216;4507;4864;0;590;180;394;1356;1820;0;0
26101;217;4530;4883;0;593;181;396;1363;1830;0;0
26101;218;4553;4902;0;596;182;398;1370;1840;0;0
26101;219;4576;4921;0;599;183;400;1377;1850;0;0
26101;220;4599;4940;0;602;184;402;1384;1860;0;0
26101;221;4622;4959;0;605;185;404;1391;1870;0;0
26101;222;4645;4978;0;608;186;406;1398;1880;0;0
26101;223;4668;4997;0;611;187;408;1405;1890;0;0
26101;224;4691;5016;0;614;188;410;1412;1900;0;0
26101;225;4714;5035;0;617;189;412;1419;1910;0;0
26101;226;4737;5054;0;620;190;414;1426;1920;0;0
26101;227;4760;5073;0;623;191;416;1433;1930;0;0
26101;228;4783;5092;0;626;192;418;1440;1940;0;0
26101;229;4806;5111;0;629;193;420;1447;1950;0;0
26101;230;4829;5130;0;632;194;422;1454;1960;0;0
26101;231;4852;5149;0;635;195;424;1461;1970;0;0
26101;232;4875;5168;0;638;196;426;1468;1980;0;0
26101;233;4898;5187;0;641;197;428;1475;1990;0;0
26101;234;4921;5206;0;644;198;430;1482;2000;0;0
26101;235;4944;5225;0;647;199;432;1489;2010;0;0
26101;236;4967;5244;0;650;200;434;1496;2020;0;0
26101;237;4990;5263;0;653;201;436;1503;2030;0;0
26101;238;5013;5282;0;656;202;438;1510;2040;0;0
26101;239;5036;5301;0;659;203;440;1517;2050;0;0
26101;240;5059;5320;0;662;204;442;1524;2060;0;0
26101;241;5082;5339;0;665;205;444;1531;2070;0;0
26101;242;5105;5358;0;668;206;446;1538;2080;0;0
26101;243;5128;5377;0;671;207;448;1545;2090;0;0
26101;244;5151;5396;0;674;208;450;1552;2100;0;0
26101;245;5174;5415;0;677;209;452;1559;2110;0;0
26101;246;5197;5434;0;680;210;454;1566;2120;0;0
26101;247;5220;5453;0;683;211;456;1573;2130;0;0
26101;248;5243;5472;0;686;212;458;1580;2140;0;0
26101;249;5266;5491;0;689;213;460;1587;2150;0;0
26101;250;5289;5510;0;692;214;462;1594;2160;0;0
26101;251;5312;5529;0;695;215;464;1601;2170;0;0
26101;252;5335;5548;0;698;216;466;1608;2180;0;0
26101;253;5358;5567;0;701;217;468;1615;2190;0;0
26101;254;5381;5586;0;704;218;470;1622;2200;0;0
26101;255;5404;5605;0;707;219;472;1629;2210;0;0
26125;1;48;80;10;20;16;13;20;8;0;0
26125;2;105;106;67;22;17;14;21;9;0;0
26125;3;162;132;124;24;18;15;22;10;0;0
26125;4;219;158;181;26;19;16;23;11;0;0
26125;5;276;184;238;28;20;17;24;12;0;0
26125;6;333;210;295;30;21;18;25;13;0;0
26125;7;390;236;352;32;22;19;26;14;0;0
26125;8;447;262;409;34;23;20;27;15;0;0
26125;9;504;288;466;36;24;21;28;16;0;0
26125;10;561;314;523;38;25;22;29;17;0;0
26125;11;618;340;580;40;26;23;30;18;0;0
26125;12;675;366;637;42;27;24;31;19;0;0
26125;13;732;392;694;44;28;25;32;20;0;0
26125;14;789;418;751;46;29;26;33;21;0;0
26125;15;846;444;808;48;30;27;34;22;0;0
26125;16;903;470;865;50;31;28;35;23;0;0
26125;17;960;496;922;52;32;29;36;24;0;0
26125;18;1017;522;979;54;33;30;37;25;0;0
26125;19;1074;548;1036;56;34;31;38;26;0;0
26125;20;1131;574;1093;58;35;32;39;27;0;0
26125;21;1188;600;1150;60;36;33;40;28;0;0
26125;22;1245;626;1207;62;37;34;41;29;0;0
26125;23;1302;652;1264;64;38;35;42;30;0;0
26125;24;1359;678;1321;66;39;36;43;31;0;0
26125;25;1416;704;1378;68;40;37;44;32;0;0
26125;26;1473;730;1435;70;41;38;45;33;0;0
26125;27;1530;756;1492;72;42;39;46;34;0;0
26125;28;1587;782;1549;74;43;40;47;35;0;0
26125;29;1644;808;1606;76;44;41;48;36;0;0
26125;30;1701;834;1663;78;45;42;49;37;0;0
26125;31;1758;860;1720;80;46;43;50;38;0;0
26125;32;1815;886;1777;82;47;44;51;39;0;0
26125;33;1872;912;1834;84;48;45;52;40;0;0
26125;34;1929;938;1891;86;49;46;53;41;0;0
26125;35;1986;964;1948;88;50;47;54;42;0;0
26125;36;2043;990;2005;90;51;48;55;43;0;0
26125;37;2100;1016;2062;92;52;49;56;44;0;0
26125;38;2157;1042;2119;94;53;50;57;45;0;0
26125;39;2214;1068;2176;96;54;51;58;46;0;0
26125;40;2271;1094;2233;98;55;52;59;47;0;0
26125;41;2328;1120;2290;100;56;53;60;48;0;0
26125;42;2385;1146;2347;102;57;54;61;49;0;0
26125;43;2442;1172;2404;104;58;55;62;50;0;0
26125;44;2499;1198;2461;106;59;56;63;51;0;0
26125;45;2556;1224;2518;108;60;57;64;52;0;0
26125;46;2613;1250;2575;110;61;58;65;53;0;0
26125;47;2670;1276;2632;112;62;59;66;54;0;0
26125;48;2727;1302;2689;114;63;60;67;55;0;0
26125;49;2784;1328;2746;116;64;61;68;56;0;0
26125;50;2841;1354;2803;118;65;62;69;57;0;0
26125;51;2898;1380;2860;120;66;63;70;58;0;0
26125;52;2955;1406;2917;122;67;64;71;59;0;0
26125;53;3012;1432;2974;124;68;65;72;60;0;0
26125;54;3069;1458;3031;126;69;66;73;61;0;0
26125;55;3126;1484;3088;128;70;67;74;62;0;0
26125;56;3183;1510;3145;130;71;68;75;63;0;0
26125;57;3240;1536;3202;132;72;69;76;64;0;0
26125;58;3297;1562;3259;134;73;70;77;65;0;0
26125;59;3354;1588;3316;136;74;71;78;66;0;0
26125;60;3411;1614;3373;138;75;72;79;67;0;0
26125;61;3468;1640;3430;140;76;73;80;68;0;0
26125;62;3525;1666;3487;142;77;74;81;69;0;0
26125;63;3582;1692;3544;144;78;75;82;70;0;0
26125;64;3639;1718;3601;146;79;76;83;71;0;0
26125;65;3696;1744;3658;148;80;77;84;72;0;0
26125;66;3753;1770;3715;150;81;78;85;73;0;0
26125;67;3810;1796;3772;152;82;79;86;74;0;0
26125;68;3867;1822;3829;154;83;80;87;75;0;0
26125;69;3924;1848;3886;156;84;81;88;76;0;0
26125;70;3981;1874;3943;158;85;82;89;77;0;0
26125;71;4046;1902;4233;160;88;84;91;78;0;0
26125;72;4112;1931;4528;162;88;84;92;80;0;0
26125;73;4179;1960;4828;163;90;86;94;81;0;0
26125;74;4247;1990;5133;164;90;87;95;82;0;0
26125;75;4315;2021;5438;166;94;88;97;84;0;0
26125;76;4384;2051;5748;168;95;90;98;86;0;0
26125;77;4454;2084;6058;170;95;91;99;87;0;0
26125;78;4525;2116;6368;174;96;92;100;88;0;0
26125;79;4597;2149;6683;178;97;93;101;88;0;0
26125;80;4665;2186;6993;182;98;94;103;90;0;0
26125;81;4733;2223;7303;186;99;95;105;92;0;0
26125;82;4801;2260;7613;190;100;96;107;94;0;0
26125;83;4869;2297;7923;194;101;97;109;96;0;0
26125;84;4937;2334;8233;198;102;98;111;98;0;0
26125;85;5005;2371;8543;202;103;99;113;100;0;0
26125;86;5073;2408;8853;206;104;100;115;102;0;0
26125;87;5141;2445;9163;210;105;101;117;104;0;0
26125;88;5209;2482;9473;214;106;102;119;106;0;0
26125;89;5277;2519;9783;218;107;103;121;108;0;0
26125;90;5345;2556;10093;222;108;104;123;110;0;0
26125;91;5413;2593;10403;226;109;105;125;112;0;0
26125;92;5481;2630;10713;230;110;106;127;114;0;0
26125;93;5549;2667;11023;234;111;107;129;116;0;0
26125;94;5617;2704;11333;238;112;108;131;118;0;0
26125;95;5685;2741;11643;242;113;109;133;120;0;0
26125;96;5753;2778;11953;246;114;110;135;122;0;0
26125;97;5821;2815;12263;250;115;111;137;124;0;0
26125;98;5889;2852;12573;254;116;112;139;126;0;0
26125;99;5957;2889;12883;258;117;113;141;128;0;0
26125;100;6025;2926;13193;262;118;114;143;130;0;0
26125;101;6093;2963;13503;266;119;115;145;132;0;0
26125;102;6161;3000;13813;270;120;116;147;134;0;0
26125;103;6229;3037;14123;274;121;117;149;136;0;0
26125;104;6297;3074;14433;278;122;118;151;138;0;0
26125;105;6365;3111;14743;282;123;119;153;140;0;0
26125;106;6433;3148;15053;286;124;120;155;142;0;0
26125;107;6501;3185;15363;290;125;121;157;144;0;0
26125;108;6569;3222;15673;294;126;122;159;146;0;0
26125;109;6637;3259;15983;298;127;123;161;148;0;0
26125;110;6705;3296;16293;302;128;124;163;150;0;0
26125;111;6773;3333;16603;306;129;125;165;152;0;0
26125;112;6841;3370;16913;310;130;126;167;154;0;0
26125;113;6909;3407;17223;314;131;127;169;156;0;0
26125;114;6977;3444;17533;318;132;128;171;158;0;0
26125;115;7045;3481;17843;322;133;129;173;160;0;0
26125;116;7113;3518;18153;326;134;130;175;162;0;0
26125;117;7181;3555;18463;330;135;131;177;164;0;0
26125;118;7249;3592;18773;334;136;132;179;166;0;0
26125;119;7317;3629;19083;338;137;133;181;168;0;0
26125;120;7385;3666;19393;342;138;134;183;170;0;0
26125;121;7453;3703;19703;346;139;135;185;172;0;0
26125;122;7521;3740;20013;350;140;136;187;174;0;0
26125;123;7589;3777;20323;354;141;137;189;176;0;0
26125;124;7657;3814;20633;358;142;138;191;178;0;0
26125;125;7725;3851;20943;362;143;139;193;180;0;0
26125;126;7793;3888;21253;366;144;140;195;182;0;0
26125;127;7861;3925;21563;370;145;141;197;184;0;0
26125;128;7929;3962;21873;374;146;142;199;186;0;0
26125;129;7997;3999;22183;378;147;143;201;188;0;0
26125;130;8065;4036;22493;382;148;144;203;190;0;0
26125;131;8133;4073;22803;386;149;145;205;192;0;0
26125;132;8201;4110;23113;390;150;146;207;194;0;0
26125;133;8269;4147;23423;394;151;147;209;196;0;0
26125;134;8337;4184;23733;398;152;148;211;198;0;0
26125;135;8405;4221;24043;402;153;149;213;200;0;0
26125;136;8473;4258;24353;406;154;150;215;202;0;0
26125;137;8541;4295;24663;410;155;151;217;204;0;0
26125;138;8609;4332;24973;414;156;152;219;206;0;0
26125;139;8677;4369;25283;418;157;153;221;208;0;0
26125;140;8745;4406;25593;422;158;154;223;210;0;0
26125;141;8813;4443;25903;426;159;155;225;212;0;0
26125;142;8881;4480;26213;430;160;156;227;214;0;0
26125;143;8949;4517;26523;434;161;157;229;216;0;0
26125;144;9017;4554;26833;438;162;158;231;218;0;0
26125;145;9085;4591;27143;442;163;159;233;220;0;0
26125;146;9153;4628;27453;446;164;160;235;222;0;0
26125;147;9221;4665;27763;450;165;161;237;224;0;0
26125;148;9289;4702;28073;454;166;162;239;226;0;0
26125;149;9357;4739;28383;458;167;163;241;228;0;0
26125;150;9425;4776;28693;462;168;164;243;230;0;0
26125;151;9493;4813;29003;466;169;165;245;232;0;0
26125;152;9561;4850;29313;470;170;166;247;234;0;0
26125;153;9629;4887;29623;474;171;167;249;236;0;0
26125;154;9697;4924;29933;478;172;168;251;238;0;0
26125;155;9765;4961;30243;482;173;169;253;240;0;0
26125;156;9833;4998;30553;486;174;170;255;242;0;0
26125;157;9901;5035;30863;490;175;171;257;244;0;0
26125;158;9969;5072;31173;494;176;172;259;246;0;0
26125;159;10037;5109;31483;498;177;173;261;248;0;0
26125;160;10105;5146;31793;502;178;174;263;250;0;0
26125;161;10173;5183;32103;506;179;175;265;252;0;0
26125;162;10241;5220;32413;510;180;176;267;254;0;0
26125;163;10309;5257;32723;514;181;177;269;256;0;0
26125;164;10377;5294;33033;518;182;178;271;258;0;0
26125;165;10445;5331;33343;522;183;179;273;260;0;0
26125;166;10513;5368;33653;526;184;180;275;262;0;0
26125;167;10581;5405;33963;530;185;181;277;264;0;0
26125;168;10649;5442;34273;534;186;182;279;266;0;0
26125;169;10717;5479;34583;538;187;183;281;268;0;0
26125;170;10785;5516;34893;542;188;184;283;270;0;0
26125;171;10853;5553;35203;546;189;185;285;272;0;0
26125;172;10921;5590;35513;550;190;186;287;274;0;0
26125;173;10989;5627;35823;554;191;187;289;276;0;0
26125;174;11057;5664;36133;558;192;188;291;278;0;0
26125;175;11125;5701;36443;562;193;189;293;280;0;0
26125;176;11193;5738;36753;566;194;190;295;282;0;0
26125;177;11261;5775;37063;570;195;191;297;284;0;0
26125;178;11329;5812;37373;574;196;192;299;286;0;0
26125;179;11397;5849;37683;578;197;193;301;288;0;0
26125;180;11465;5886;37993;582;198;194;303;290;0;0
26125;181;11533;5923;38303;586;199;195;305;292;0;0
26125;182;11601;5960;38613;590;200;196;307;294;0;0
26125;183;11669;5997;38923;594;201;197;309;296;0;0
26125;184;11737;6034;39233;598;202;198;311;298;0;0
26125;185;11805;6071;39543;602;203;199;313;300;0;0
26125;186;11873;6108;39853;606;204;200;315;302;0;0
26125;187;11941;6145;40163;610;205;201;317;304;0;0
26125;188;12009;6182;40473;614;206;202;319;306;0;0
26125;189;12077;6219;40783;618;207;203;321;308;0;0
26125;190;12145;6256;41093;622;208;204;323;310;0;0
26125;191;12213;6293;41403;626;209;205;325;312;0;0
26125;192;12281;6330;41713;630;210;206;327;314;0;0
26125;193;12349;6367;42023;634;211;207;329;316;0;0
26125;194;12417;6404;42333;638;212;208;331;318;0;0
26125;195;12485;6441;42643;642;213;209;333;320;0;0
26125;196;12553;6478;42953;646;214;210;335;322;0;0
26125;197;12621;6515;43263;650;215;211;337;324;0;0
26125;198;12689;6552;43573;654;216;212;339;326;0;0
26125;199;12757;6589;43883;658;217;213;341;328;0;0
26125;200;12825;6626;44193;662;218;214;343;330;0;0
26125;201;12893;6663;44503;666;219;215;345;332;0;0
26125;202;12961;6700;44813;670;220;216;347;334;0;0
26125;203;13029;6737;45123;674;221;217;349;336;0;0
26125;204;13097;6774;45433;678;222;218;351;338;0;0
26125;205;13165;6811;45743;682;223;219;353;340;0;0
26125;206;13233;6848;46053;686;224;220;355;342;0;0
26125;207;13301;6885;46363;690;225;221;357;344;0;0
26125;208;13369;6922;46673;694;226;222;359;346;0;0
26125;209;13437;6959;46983;698;227;223;361;348;0;0
26125;210;13505;6996;47293;702;228;224;363;350;0;0
26125;211;13573;7033;47603;706;229;225;365;352;0;0
26125;212;13641;7070;47913;710;230;226;367;354;0;0
26125;213;13709;7107;48223;714;231;227;369;356;0;0
26125;214;13777;7144;48533;718;232;228;371;358;0;0
26125;215;13845;7181;48843;722;233;229;373;360;0;0
26125;216;13913;7218;49153;726;234;230;375;362;0;0
26125;217;13981;7255;49463;730;235;231;377;364;0;0
26125;218;14049;7292;49773;734;236;232;379;366;0;0
26125;219;14117;7329;50083;738;237;233;381;368;0;0
26125;220;14185;7366;50393;742;238;234;383;370;0;0
26125;221;14253;7403;50703;746;239;235;385;372;0;0
26125;222;14321;7440;51013;750;240;236;387;374;0;0
26125;223;14389;7477;51323;754;241;237;389;376;0;0
26125;224;14457;7514;51633;758;242;238;391;378;0;0
26125;225;14525;7551;51943;762;243;239;393;380;0;0
26125;226;14593;7588;52253;766;244;240;395;382;0;0
26125;227;14661;7625;52563;770;245;241;397;384;0;0
26125;228;14729;7662;52873;774;246;242;399;386;0;0
26125;229;14797;7699;53183;778;247;243;401;388;0;0
26125;230;14865;7736;53493;782;248;244;403;390;0;0
26125;231;14933;7773;53803;786;249;245;405;392;0;0
26125;232;15001;7810;54113;790;250;246;407;394;0;0
26125;233;15069;7847;54423;794;251;247;409;396;0;0
26125;234;15137;7884;54733;798;252;248;411;398;0;0
26125;235;15205;7921;55043;802;253;249;413;400;0;0
26125;236;15273;7958;55353;806;254;250;415;402;0;0
26125;237;15341;7995;55663;810;255;251;417;404;0;0
26125;238;15409;8032;55973;814;256;252;419;406;0;0
26125;239;15477;8069;56283;818;257;253;421;408;0;0
26125;240;15545;8106;56593;822;258;254;423;410;0;0
26125;241;15613;8143;56903;826;259;255;425;412;0;0
26125;242;15681;8180;57213;830;260;256;427;414;0;0
26125;243;15749;8217;57523;834;261;257;429;416;0;0
26125;244;15817;8254;57833;838;262;258;431;418;0;0
26125;245;15885;8291;58143;842;263;259;433;420;0;0
26125;246;15953;8328;58453;846;264;260;435;422;0;0
26125;247;16021;8365;58763;850;265;261;437;424;0;0
26125;248;16089;8402;59073;854;266;262;439;426;0;0
26125;249;16157;8439;59383;858;267;263;441;428;0;0
26125;250;16225;8476;59693;862;268;264;443;430;0;0
26125;251;16293;8513;60003;866;269;265;445;432;0;0
26125;252;16361;8550;60313;870;270;266;447;434;0;0
26125;253;16429;8587;60623;874;271;267;449;436;0;0
26125;254;16497;8624;60933;878;272;268;451;438;0;0
26125;255;16565;8661;61243;882;273;269;453;440;0;0
30230;1;48;80;10;20;16;13;20;8;0;0
30230;2;105;106;67;22;17;14;21;9;0;0
30230;3;162;132;124;24;18;15;22;10;0;0
30230;4;219;158;181;26;19;16;23;11;0;0
30230;5;276;184;238;28;20;17;24;12;0;0
30230;6;333;210;295;30;21;18;25;13;0;0
30230;7;390;236;352;32;22;19;26;14;0;0
30230;8;447;262;409;34;23;20;27;15;0;0
30230;9;504;288;466;36;24;21;28;16;0;0
30230;10;561;314;523;38;25;22;29;17;0;0
30230;11;618;340;580;40;26;23;30;18;0;0
30230;12;675;366;637;42;27;24;31;19;0;0
30230;13;732;392;694;44;28;25;32;20;0;0
30230;14;789;418;751;46;29;26;33;21;0;0
30230;15;846;444;808;48;30;27;34;22;0;0
30230;16;903;470;865;50;31;28;35;23;0;0
30230;17;960;496;922;52;32;29;36;24;0;0
30230;18;1017;522;979;54;33;30;37;25;0;0
30230;19;1074;548;1036;56;34;31;38;26;0;0
30230;20;1131;574;1093;58;35;32;39;27;0;0
30230;21;1188;600;1150;60;36;33;40;28;0;0
30230;22;1245;626;1207;62;37;34;41;29;0;0
30230;23;1302;652;1264;64;38;35;42;30;0;0
30230;24;1359;678;1321;66;39;36;43;31;0;0
30230;25;1416;704;1378;68;40;37;44;32;0;0
30230;26;1473;730;1435;70;41;38;45;33;0;0
30230;27;1530;756;1492;72;42;39;46;34;0;0
30230;28;1587;782;1549;74;43;40;47;35;0;0
30230;29;1644;808;1606;76;44;41;48;36;0;0
30230;30;1701;834;1663;78;45;42;49;37;0;0
30230;31;1758;860;1720;80;46;43;50;38;0;0
30230;32;1815;886;1777;82;47;44;51;39;0;0
30230;33;1872;912;1834;84;48;45;52;40;0;0
30230;34;1929;938;1891;86;49;46;53;41;0;0
30230;35;1986;964;1948;88;50;47;54;42;0;0
30230;36;2043;990;2005;90;51;48;55;43;0;0
30230;37;2100;1016;2062;92;52;49;56;44;0;0
30230;38;2157;1042;2119;94;53;50;57;45;0;0
30230;39;2214;1068;2176;96;54;51;58;46;0;0
30230;40;2271;1094;2233;98;55;52;59;47;0;0
30230;41;2328;1120;2290;100;56;53;60;48;0;0
30230;42;2385;1146;2347;102;57;54;61;49;0;0
30230;43;2442;1172;2404;104;58;55;62;50;0;0
30230;44;2499;1198;2461;106;59;56;63;51;0;0
30230;45;2556;1224;2518;108;60;57;64;52;0;0
30230;46;2613;1250;2575;110;61;58;65;53;0;0
30230;47;2670;1276;2632;112;62;59;66;54;0;0
30230;48;2727;1302;2689;114;63;60;67;55;0;0
30230;49;2784;1328;2746;116;64;61;68;56;0;0
30230;50;2841;1354;2803;118;65;62;69;57;0;0
30230;51;2898;1380;2860;120;66;63;70;58;0;0
30230;52;2955;1406;2917;122;67;64;71;59;0;0
30230;53;3012;1432;2974;124;68;65;72;60;0;0
30230;54;3069;1458;3031;126;69;66;73;61;0;0
30230;55;3126;1484;3088;128;70;67;74;62;0;0
30230;56;3183;1510;3145;130;71;68;75;63;0;0
30230;57;3240;1536;3202;132;72;69;76;64;0;0
30230;58;3297;1562;3259;134;73;70;77;65;0;0
30230;59;3354;1588;3316;136;74;71;78;66;0;0
30230;60;3411;1614;3373;138;75;72;79;67;0;0
30230;61;3468;1640;3430;140;76;73;80;68;0;0
30230;62;3525;1666;3487;142;77;74;81;69;0;0
30230;63;3582;1692;3544;144;78;75;82;70;0;0
30230;64;3639;1718;3601;146;79;76;83;71;0;0
30230;65;3696;1744;3658;148;80;77;84;72;0;0
30230;66;3753;1770;3715;150;81;78;85;73;0;0
30230;67;3810;1796;3772;152;82;79;86;74;0;0
30230;68;3867;1822;3829;154;83;80;87;75;0;0
30230;69;3924;1848;3886;156;84;81;88;76;0;0
30230;70;3981;1874;3943;158;85;82;89;77;0;0
30230;71;4046;1902;4233;160;88;84;91;78;0;0
30230;72;4112;1931;4528;162;88;84;92;80;0;0
30230;73;4179;1960;4828;163;90;86;94;81;0;0
30230;74;4247;1990;5133;164;90;87;95;82;0;0
30230;75;4315;2021;5438;166;94;88;97;84;0;0
30230;76;4384;2051;5748;168;95;90;98;86;0;0
30230;77;4454;2084;6058;170;95;91;99;87;0;0
30230;78;4525;2116;6368;174;96;92;100;88;0;0
30230;79;4597;2149;6683;178;97;93;101;88;0;0
30230;80;4665;2186;6993;182;98;94;103;90;0;0
30230;81;4733;2223;7303;186;99;95;105;92;0;0
30230;82;4801;2260;7613;190;100;96;107;94;0;0
30230;83;4869;2297;7923;194;101;97;109;96;0;0
30230;84;4937;2334;8233;198;102;98;111;98;0;0
30230;85;5005;2371;8543;202;103;99;113;100;0;0
30230;86;5073;2408;8853;206;104;100;115;102;0;0
30230;87;5141;2445;9163;210;105;101;117;104;0;0
30230;88;5209;2482;9473;214;106;102;119;106;0;0
30230;89;5277;2519;9783;218;107;103;121;108;0;0
30230;90;5345;2556;10093;222;108;104;123;110;0;0
30230;91;5413;2593;10403;226;109;105;125;112;0;0
30230;92;5481;2630;10713;230;110;106;127;114;0;0
30230;93;5549;2667;11023;234;111;107;129;116;0;0
30230;94;5617;2704;11333;238;112;108;131;118;0;0
30230;95;5685;2741;11643;242;113;109;133;120;0;0
30230;96;5753;2778;11953;246;114;110;135;122;0;0
30230;97;5821;2815;12263;250;115;111;137;124;0;0
30230;98;5889;2852;12573;254;116;112;139;126;0;0
30230;99;5957;2889;12883;258;117;113;141;128;0;0
30230;100;6025;2926;13193;262;118;114;143;130;0;0
30230;101;6093;2963;13503;266;119;115;145;132;0;0
30230;102;6161;3000;13813;270;120;116;147;134;0;0
30230;103;6229;3037;14123;274;121;117;149;136;0;0
30230;104;6297;3074;14433;278;122;118;151;138;0;0
30230;105;6365;3111;14743;282;123;119;153;140;0;0
30230;106;6433;3148;15053;286;124;120;155;142;0;0
30230;107;6501;3185;15363;290;125;121;157;144;0;0
30230;108;6569;3222;15673;294;126;122;159;146;0;0
30230;109;6637;3259;15983;298;127;123;161;148;0;0
30230;110;6705;3296;16293;302;128;124;163;150;0;0
30230;111;6773;3333;16603;306;129;125;165;152;0;0
30230;112;6841;3370;16913;310;130;126;167;154;0;0
30230;113;6909;3407;17223;314;131;127;169;156;0;0
30230;114;6977;3444;17533;318;132;128;171;158;0;0
30230;115;7045;3481;17843;322;133;129;173;160;0;0
30230;116;7113;3518;18153;326;134;130;175;162;0;0
30230;117;7181;3555;18463;330;135;131;177;164;0;0
30230;118;7249;3592;18773;334;136;132;179;166;0;0
30230;119;7317;3629;19083;338;137;133;181;168;0;0
30230;120;7385;3666;19393;342;138;134;183;170;0;0
30230;121;7453;3703;19703;346;139;135;185;172;0;0
30230;122;7521;3740;20013;350;140;136;187;174;0;0
30230;123;7589;3777;20323;354;141;137;189;176;0;0
30230;124;7657;3814;20633;358;142;138;191;178;0;0
30230;125;7725;3851;20943;362;143;139;193;180;0;0
30230;126;7793;3888;21253;366;144;140;195;182;0;0
30230;127;7861;3925;21563;370;145;141;197;184;0;0
30230;128;7929;3962;21873;374;146;142;199;186;0;0
30230;129;7997;3999;22183;378;147;143;201;188;0;0
30230;130;8065;4036;22493;382;148;144;203;190;0;0
30230;131;8133;4073;22803;386;149;145;205;192;0;0
30230;132;8201;4110;23113;390;150;146;207;194;0;0
30230;133;8269;4147;23423;394;151;147;209;196;0;0
30230;134;8337;4184;23733;398;152;148;211;198;0;0
30230;135;8405;4221;24043;402;153;149;213;200;0;0
30230;136;8473;4258;24353;406;154;150;215;202;0;0
30230;137;8541;4295;24663;410;155;151;217;204;0;0
30230;138;8609;4332;24973;414;156;152;219;206;0;0
30230;139;8677;4369;25283;418;157;153;221;208;0;0
30230;140;8745;4406;25593;422;158;154;223;210;0;0
30230;141;8813;4443;25903;426;159;155;225;212;0;0
30230;142;8881;4480;26213;430;160;156;227;214;0;0
30230;143;8949;4517;26523;434;161;157;229;216;0;0
30230;144;9017;4554;26833;438;162;158;231;218;0;0
30230;145;9085;4591;27143;442;163;159;233;220;0;0
30230;146;9153;4628;27453;446;164;160;235;222;0;0
30230;147;9221;4665;27763;450;165;161;237;224;0;0
30230;148;9289;4702;28073;454;166;162;239;226;0;0
30230;149;9357;4739;28383;458;167;163;241;228;0;0
30230;150;9425;4776;28693;462;168;164;243;230;0;0
30230;151;9493;4813;29003;466;169;165;245;232;0;0
30230;152;9561;4850;29313;470;170;166;247;234;0;0
30230;153;9629;4887;29623;474;171;167;249;236;0;0
30230;154;9697;4924;29933;478;172;168;251;238;0;0
30230;155;9765;4961;30243;482;173;169;253;240;0;0
30230;156;9833;4998;30553;486;174;170;255;242;0;0
30230;157;9901;5035;30863;490;175;171;257;244;0;0
30230;158;9969;5072;31173;494;176;172;259;246;0;0
30230;159;10037;5109;31483;498;177;173;261;248;0;0
30230;160;10105;5146;31793;502;178;174;263;250;0;0
30230;161;10173;5183;32103;506;179;175;265;252;0;0
30230;162;10241;5220;32413;510;180;176;267;254;0;0
30230;163;10309;5257;32723;514;181;177;269;256;0;0
30230;164;10377;5294;33033;518;182;178;271;258;0;0
30230;165;10445;5331;33343;522;183;179;273;260;0;0
30230;166;10513;5368;33653;526;184;180;275;262;0;0
30230;167;10581;5405;33963;530;185;181;277;264;0;0
30230;168;10649;5442;34273;534;186;182;279;266;0;0
30230;169;10717;5479;34583;538;187;183;281;268;0;0
30230;170;10785;5516;34893;542;188;184;283;270;0;0
30230;171;10853;5553;35203;546;189;185;285;272;0;0
30230;172;10921;5590;35513;550;190;186;287;274;0;0
30230;173;10989;5627;35823;554;191;187;289;276;0;0
30230;174;11057;5664;36133;558;192;188;291;278;0;0
30230;175;11125;5701;36443;562;193;189;293;280;0;0
30230;176;11193;5738;36753;566;194;190;295;282;0;0
30230;177;11261;5775;37063;570;195;191;297;284;0;0
30230;178;11329;5812;37373;574;196;192;299;286;0;0
30230;179;11397;5849;37683;578;197;193;301;288;0;0
30230;180;11465;5886;37993;582;198;194;303;290;0;0
30230;181;11533;5923;38303;586;199;195;305;292;0;0
30230;182;11601;5960;38613;590;200;196;307;294;0;0
30230;183;11669;5997;38923;594;201;197;309;296;0;0
30230;184;11737;6034;39233;598;202;198;311;298;0;0
30230;185;11805;6071;39543;602;203;199;313;300;0;0
30230;186;11873;6108;39853;606;204;200;315;302;0;0
30230;187;11941;6145;40163;610;205;201;317;304;0;0
30230;188;12009;6182;40473;614;206;202;319;306;0;0
30230;189;12077;6219;40783;618;207;203;321;308;0;0
30230;190;12145;6256;41093;622;208;204;323;310;0;0
30230;191;12213;6293;41403;626;209;205;325;312;0;0
30230;192;12281;6330;41713;630;210;206;327;314;0;0
30230;193;12349;6367;42023;634;211;207;329;316;0;0
30230;194;12417;6404;42333;638;212;208;331;318;0;0
30230;195;12485;6441;42643;642;213;209;333;320;0;0
30230;196;12553;6478;42953;646;214;210;335;322;0;0
30230;197;12621;6515;43263;650;215;211;337;324;0;0
30230;198;12689;6552;43573;654;216;212;339;326;0;0
30230;199;12757;6589;43883;658;217;213;341;328;0;0
30230;200;12825;6626;44193;662;218;214;343;330;0;0
30230;201;12893;6663;44503;666;219;215;345;332;0;0
30230;202;12961;6700;44813;670;220;216;347;334;0;0
30230;203;13029;6737;45123;674;221;217;349;336;0;0
30230;204;13097;6774;45433;678;222;218;351;338;0;0
30230;205;13165;6811;45743;682;223;219;353;340;0;0
